,location,timestamp,11057,12724,13846,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,19896,38591
87,1_lobby_aud,2015-02-17 10:19:08,500,500,500,500,500,76,500,500,500,28331,500,500,500
88,1_lobby_aud,2015-02-17 10:19:09,500,500,500,500,500,82,500,500,500,28331,500,500,500
89,1_lobby_aud,2015-02-17 10:19:10,500,500,500,500,500,82,500,500,500,28331,500,500,500
90,1_lobby_aud,2015-02-17 10:19:11,500,500,500,500,500,87,500,500,500,28331,500,500,500
91,1_lobby_aud,2015-02-17 10:19:12,500,500,500,500,500,75,500,500,500,28331,500,500,500
92,1_lobby_aud,2015-02-17 10:19:13,500,500,500,500,500,75,500,500,500,28331,500,500,500
93,1_lobby_aud,2015-02-17 10:19:14,500,500,500,500,500,80,500,500,500,28331,500,500,500
94,1_lobby_aud,2015-02-17 10:19:15,500,500,500,500,500,72,500,500,500,28331,500,500,500
95,1_lobby_aud,2015-02-17 10:19:16,500,500,500,500,500,85,500,500,500,28331,500,500,500
96,1_lobby_aud,2015-02-17 10:19:17,500,500,500,500,500,88,89,500,500,28331,500,500,500
97,1_lobby_aud,2015-02-17 10:19:18,500,500,500,500,500,88,87,88,500,28331,500,500,500
98,1_lobby_aud,2015-02-17 10:19:19,500,500,500,500,500,83,85,88,500,28331,500,500,500
99,1_lobby_aud,2015-02-17 10:19:20,500,500,500,500,500,79,87,100,500,28331,500,500,500
100,1_lobby_aud,2015-02-17 10:19:21,500,500,500,500,500,82,88,100,500,28331,500,500,500
101,1_lobby_aud,2015-02-17 10:19:22,500,500,500,500,500,82,100,100,500,28331,500,500,500
102,1_lobby_aud,2015-02-17 10:19:23,500,500,500,500,500,84,87,100,500,28331,500,500,500
103,1_lobby_aud,2015-02-17 10:19:24,500,500,500,500,500,86,86,100,500,28331,500,500,500
104,1_lobby_aud,2015-02-17 10:19:25,500,500,500,500,500,86,100,100,500,28331,500,500,500
105,1_lobby_aud,2015-02-17 10:19:26,500,500,500,500,500,84,100,87,500,28331,500,500,500
106,1_lobby_aud,2015-02-17 10:19:27,500,500,500,500,500,88,100,87,500,28331,500,500,500
107,1_lobby_aud,2015-02-17 10:19:28,500,500,500,500,500,86,84,88,500,28331,500,500,500
108,1_lobby_aud,2015-02-17 10:19:29,500,500,500,500,500,85,85,100,500,28331,500,500,500
109,1_lobby_aud,2015-02-17 10:19:30,500,500,500,500,500,100,84,89,500,28331,500,500,500
110,1_lobby_aud,2015-02-17 10:19:31,500,500,500,500,500,100,83,88,500,28331,500,500,500
111,1_lobby_aud,2015-02-17 10:19:32,500,500,500,500,500,100,82,89,500,28331,500,500,500
112,1_lobby_aud,2015-02-17 10:19:33,500,500,500,500,500,100,80,87,500,28331,500,500,500
113,1_lobby_aud,2015-02-17 10:19:34,500,500,500,500,500,100,82,87,500,28331,500,500,500
114,1_lobby_aud,2015-02-17 10:19:35,500,500,500,500,500,88,87,100,500,28331,500,500,500
115,1_lobby_aud,2015-02-17 10:19:36,89,500,500,500,500,100,100,100,500,28331,500,500,500
116,1_lobby_aud,2015-02-17 10:19:37,89,500,500,500,500,88,100,100,500,28331,500,500,500
117,1_lobby_aud,2015-02-17 10:19:38,100,500,500,88,500,83,100,86,500,28331,500,500,500
118,1_lobby_aud,2015-02-17 10:19:39,100,500,500,88,500,81,100,86,500,28331,500,500,500
119,1_lobby_aud,2015-02-17 10:19:40,100,500,500,86,500,84,100,88,500,28331,500,500,500
120,1_lobby_aud,2015-02-17 10:19:41,100,500,500,86,500,100,100,88,500,28331,500,500,500
121,1_lobby_aud,2015-02-17 10:19:42,100,500,500,100,500,100,100,100,89,28331,500,500,500
122,1_lobby_aud,2015-02-17 10:19:43,100,500,500,100,500,83,100,100,100,28331,500,500,500
123,1_lobby_aud,2015-02-17 10:19:44,88,500,500,100,500,83,500,100,100,28331,500,500,500
124,1_lobby_aud,2015-02-17 10:19:45,86,500,500,100,500,100,500,100,100,28331,500,500,500
125,1_lobby_aud,2015-02-17 10:19:46,100,500,500,100,500,100,500,100,100,28331,500,500,500
126,1_lobby_aud,2015-02-17 10:19:47,100,500,500,100,500,100,500,100,100,28331,500,500,500
127,1_lobby_aud,2015-02-17 10:19:48,100,500,500,100,500,89,500,100,100,28331,500,500,500
128,none,2015-02-17 10:19:49,89,500,500,100,500,89,500,100,100,28331,500,500,500
129,none,2015-02-17 10:19:50,100,500,500,500,500,86,500,100,100,28331,500,500,500
130,none,2015-02-17 10:19:51,100,500,500,500,500,86,500,500,100,28331,500,500,500
131,none,2015-02-17 10:19:52,100,500,500,500,500,89,500,500,500,28331,500,500,500
132,none,2015-02-17 10:19:53,100,500,500,500,500,88,500,500,500,28331,500,500,500
133,none,2015-02-17 10:19:54,100,500,500,500,500,100,500,500,500,28331,500,500,500
134,none,2015-02-17 10:19:55,100,500,500,500,500,100,500,500,500,28331,500,500,500
135,none,2015-02-17 10:19:56,100,500,500,500,500,100,500,500,500,28331,500,500,500
136,none,2015-02-17 10:19:57,100,500,500,500,500,100,500,500,500,28331,500,500,500
137,none,2015-02-17 10:19:58,100,500,500,500,500,83,500,500,500,28331,500,500,500
138,1_class_lezin,2015-02-17 10:19:59,500,500,500,500,500,100,500,500,500,28331,500,500,500
139,1_class_lezin,2015-02-17 10:20:00,500,500,500,500,500,86,500,500,500,28331,500,500,500
140,1_class_lezin,2015-02-17 10:20:01,500,500,500,500,500,86,500,500,500,28331,500,500,500
141,1_class_lezin,2015-02-17 10:20:02,500,500,500,500,500,100,500,500,500,28331,500,500,500
142,1_class_lezin,2015-02-17 10:20:03,500,500,500,500,500,79,500,500,500,28331,500,500,500
143,1_class_lezin,2015-02-17 10:20:04,500,500,500,500,500,81,500,500,500,28331,500,500,500
144,1_class_lezin,2015-02-17 10:20:05,500,500,500,500,500,83,500,500,500,28331,500,500,500
145,1_class_lezin,2015-02-17 10:20:06,88,500,500,500,500,86,500,500,500,28331,500,500,500
146,1_class_lezin,2015-02-17 10:20:07,100,500,500,500,500,86,500,500,500,28331,500,500,500
147,1_class_lezin,2015-02-17 10:20:08,100,500,500,500,500,100,500,500,500,28331,500,500,500
148,1_class_lezin,2015-02-17 10:20:09,89,500,500,500,500,87,500,500,500,28331,500,500,500
149,1_class_lezin,2015-02-17 10:20:10,87,500,500,500,500,87,500,500,500,28331,500,500,500
150,1_class_lezin,2015-02-17 10:20:11,100,500,500,500,500,87,500,500,500,28331,500,500,500
151,1_class_lezin,2015-02-17 10:20:12,100,500,500,500,500,87,500,500,500,28331,500,500,500
152,1_class_lezin,2015-02-17 10:20:13,100,500,500,500,500,100,500,500,500,28331,500,500,500
153,1_class_lezin,2015-02-17 10:20:14,100,500,500,500,500,100,500,500,500,28331,500,500,500
154,1_class_lezin,2015-02-17 10:20:15,100,500,500,500,500,100,500,500,500,28331,500,500,500
155,1_class_lezin,2015-02-17 10:20:16,85,500,500,500,500,85,500,500,500,28331,500,500,500
156,1_class_lezin,2015-02-17 10:20:17,85,500,500,500,500,89,500,500,500,28331,500,500,500
157,1_class_lezin,2015-02-17 10:20:18,100,500,500,500,500,86,500,500,500,28331,500,500,500
158,1_class_lezin,2015-02-17 10:20:19,100,500,500,500,500,100,500,500,500,28331,500,500,500
159,1_class_lezin,2015-02-17 10:20:20,86,500,500,500,500,87,500,500,500,28331,500,500,500
160,1_class_lezin,2015-02-17 10:20:21,86,500,500,500,500,86,500,500,500,28331,500,500,500
161,1_class_lezin,2015-02-17 10:20:22,100,500,500,500,500,86,500,500,500,28331,500,500,500
162,1_class_lezin,2015-02-17 10:20:23,100,500,500,500,500,86,500,500,500,28331,500,500,500
163,1_class_lezin,2015-02-17 10:20:24,100,500,500,500,500,86,500,500,500,28331,500,500,500
164,1_class_lezin,2015-02-17 10:20:25,100,500,500,500,500,100,500,500,500,28331,500,500,500
165,1_class_lezin,2015-02-17 10:20:26,100,500,500,500,500,89,500,500,500,28331,500,500,500
166,1_class_lezin,2015-02-17 10:20:27,100,500,500,500,500,89,500,500,500,28331,500,500,500
167,1_class_lezin,2015-02-17 10:20:28,100,500,500,500,500,87,500,500,500,28331,500,500,500
168,1_class_lezin,2015-02-17 10:20:29,100,500,500,500,500,88,500,500,500,28331,500,500,500
169,1_class_lezin,2015-02-17 10:20:30,500,500,500,500,500,86,500,500,500,28331,500,500,500
170,1_class_lezin,2015-02-17 10:20:31,500,500,500,500,500,84,500,500,500,28331,500,500,500
171,1_class_lezin,2015-02-17 10:20:32,500,500,500,500,500,100,500,500,500,28331,500,500,500
172,1_class_lezin,2015-02-17 10:20:33,87,500,500,500,500,100,500,500,500,28331,500,500,500
173,1_class_lezin,2015-02-17 10:20:34,87,500,500,500,500,100,500,500,500,28331,500,500,500
174,1_class_lezin,2015-02-17 10:20:35,88,500,500,500,500,100,500,500,500,28331,500,500,500
175,1_class_lezin,2015-02-17 10:20:36,88,500,500,500,500,100,500,500,500,28331,500,500,500
176,1_class_lezin,2015-02-17 10:20:37,87,500,500,500,500,88,500,500,500,28331,500,500,500
177,1_class_lezin,2015-02-17 10:20:38,87,500,500,500,500,87,500,500,500,28331,500,500,500
178,1_class_lezin,2015-02-17 10:20:39,100,500,500,500,500,100,500,500,500,28331,500,500,500
179,1_class_lezin,2015-02-17 10:20:40,89,500,500,500,500,100,500,500,500,28331,500,500,500
180,1_class_lezin,2015-02-17 10:20:41,89,500,500,500,500,87,500,500,500,28331,500,500,500
181,1_class_lezin,2015-02-17 10:20:42,82,500,500,500,500,87,500,500,500,28331,500,500,500
182,1_class_lezin,2015-02-17 10:20:43,82,500,500,500,500,100,500,500,500,28331,500,500,500
183,1_class_lezin,2015-02-17 10:20:44,100,500,500,500,500,100,500,500,500,28331,500,500,500
184,1_class_lezin,2015-02-17 10:20:45,100,500,500,500,500,88,500,500,500,28331,500,500,500
185,1_class_lezin,2015-02-17 10:20:46,100,500,500,500,500,88,500,500,500,28331,500,500,500
186,1_class_lezin,2015-02-17 10:20:47,87,500,500,500,500,100,500,500,500,28331,500,500,500
187,1_class_lezin,2015-02-17 10:20:48,100,500,500,500,500,83,500,87,500,28331,500,500,500
188,1_class_lezin,2015-02-17 10:20:49,100,500,500,500,500,84,500,87,500,28331,500,500,500
189,none,2015-02-17 10:20:50,100,500,500,500,500,86,500,100,500,28331,500,500,500
190,none,2015-02-17 10:20:51,100,500,500,500,500,87,500,100,500,28331,500,500,500
191,none,2015-02-17 10:20:52,100,500,500,500,500,87,500,100,500,28331,500,500,500
192,none,2015-02-17 10:20:53,100,500,500,500,500,100,86,88,500,28331,500,500,500
193,none,2015-02-17 10:20:54,100,500,500,500,500,100,86,87,500,28331,500,500,500
194,none,2015-02-17 10:20:55,100,500,500,500,500,100,87,85,500,28331,500,500,500
195,none,2015-02-17 10:20:56,100,500,500,500,500,100,87,88,500,28331,500,500,500
196,none,2015-02-17 10:20:57,500,500,500,500,500,100,83,88,500,28331,500,500,500
