,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
0,none,2015-02-17 11:36:06,500,500,88,500,500,100,500,500,500,500,500,72,27865
1,none,2015-02-17 11:36:07,500,500,87,500,82,100,500,500,500,500,500,74,27865
2,none,2015-02-17 11:36:07,500,500,87,500,82,100,500,500,500,500,500,74,27865
3,none,2015-02-17 11:36:08,500,500,88,500,79,100,500,500,500,500,500,79,27865
4,none,2015-02-17 11:36:09,500,500,86,500,78,100,500,500,500,500,500,70,27865
5,3_gal,2015-02-17 11:36:11,500,500,100,500,83,100,500,500,500,500,500,79,27865
6,3_gal,2015-02-17 11:36:12,500,500,85,500,79,100,500,500,500,500,500,81,27865
7,3_gal,2015-02-17 11:36:12,500,500,85,500,79,100,500,500,500,500,500,81,27865
8,3_gal,2015-02-17 11:36:14,500,500,88,500,100,500,500,500,500,500,500,79,27865
9,3_gal,2015-02-17 11:36:15,500,500,100,500,78,500,500,500,500,500,500,77,27865
10,3_gal,2015-02-17 11:36:16,500,500,89,500,78,500,500,500,500,500,500,80,27865
11,3_gal,2015-02-17 11:36:17,500,500,88,500,81,500,500,500,500,500,500,80,27865
12,3_gal,2015-02-17 11:36:17,500,500,88,500,81,500,500,500,500,500,500,80,27865
13,3_gal,2015-02-17 11:36:19,500,500,100,500,83,500,500,500,500,500,500,78,27865
14,3_gal,2015-02-17 11:36:19,500,500,100,500,83,500,500,500,500,500,500,78,27865
15,3_gal,2015-02-17 11:36:20,500,500,100,500,76,500,500,500,500,500,500,75,27865
16,3_gal,2015-02-17 11:36:22,500,500,100,500,81,500,500,500,500,500,500,85,27865
17,3_gal,2015-02-17 11:36:22,500,500,100,500,81,500,500,500,500,500,500,85,27865
18,3_gal,2015-02-17 11:36:24,500,500,100,500,81,500,500,500,500,500,500,82,27865
19,3_gal,2015-02-17 11:36:24,500,500,100,500,81,500,500,500,500,500,500,82,27865
20,3_gal,2015-02-17 11:36:26,500,500,100,500,73,500,500,500,500,500,500,84,27865
21,3_gal,2015-02-17 11:36:26,500,500,100,500,73,500,500,500,500,500,500,84,27865
22,3_gal,2015-02-17 11:36:28,500,500,500,500,76,500,500,500,500,500,500,84,27865
23,3_gal,2015-02-17 11:36:28,500,500,500,500,76,500,500,500,500,500,500,84,27865
24,3_gal,2015-02-17 11:36:30,500,500,500,500,77,500,500,500,500,500,500,84,27865
25,3_gal,2015-02-17 11:36:31,500,500,89,500,100,500,500,500,500,500,500,100,27865
26,3_gal,2015-02-17 11:36:31,500,500,89,500,100,500,500,500,500,500,500,100,27865
27,3_gal,2015-02-17 11:36:33,500,500,87,500,100,500,500,500,500,500,500,100,27865
28,3_gal,2015-02-17 11:36:34,500,500,86,500,80,500,500,500,500,500,500,82,27865
29,3_gal,2015-02-17 11:36:35,500,500,100,500,79,500,500,500,500,500,500,100,27865
30,none,2015-02-17 11:36:36,500,500,100,500,87,500,500,500,500,500,500,84,27865
31,none,2015-02-17 11:36:36,500,500,100,500,87,500,500,500,500,500,500,84,27865
32,none,2015-02-17 11:36:37,500,500,100,500,85,500,500,500,500,500,500,100,27865
33,none,2015-02-17 11:36:39,500,500,100,500,82,500,500,500,500,500,500,100,27865
34,none,2015-02-17 11:36:40,500,500,100,500,81,500,500,500,500,500,500,75,27865
35,none,2015-02-17 11:36:41,500,500,83,500,87,500,500,500,500,500,500,100,27865
36,none,2015-02-17 11:36:41,500,500,83,500,87,500,500,500,500,500,500,100,27865
37,none,2015-02-17 11:36:43,500,500,81,500,100,500,500,500,500,500,500,72,27865
38,none,2015-02-17 11:36:44,500,500,77,500,100,500,500,500,500,500,500,76,27865
39,none,2015-02-17 11:36:44,500,500,77,500,100,500,500,500,500,500,500,76,27865
40,none,2015-02-17 11:36:46,500,500,78,500,100,500,500,500,500,500,500,69,27865
41,none,2015-02-17 11:36:46,500,500,78,500,100,500,500,500,500,500,500,69,27865
42,none,2015-02-17 11:36:47,500,500,86,500,100,500,500,500,500,500,500,76,27865
43,3_lobby,2015-02-17 11:36:49,500,500,100,500,100,500,500,500,500,500,500,82,27865
44,3_lobby,2015-02-17 11:36:50,500,500,78,500,100,500,500,500,500,500,500,82,27865
45,3_lobby,2015-02-17 11:36:51,500,500,77,500,500,500,500,500,500,500,500,80,27865
46,3_lobby,2015-02-17 11:36:51,500,500,77,500,500,500,500,500,500,500,500,80,27865
47,3_lobby,2015-02-17 11:36:53,500,500,72,500,500,500,500,500,500,500,500,80,27865
