,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
0,none,2015-02-17 11:36:06,500,500,84,500,500,500,500,500,500,500,500,72,80198
1,none,2015-02-17 11:36:07,500,500,87,500,87,500,500,500,500,500,500,74,80198
2,none,2015-02-17 11:36:07,500,500,87,500,87,500,500,500,500,500,500,74,80198
3,none,2015-02-17 11:36:08,500,500,88,500,87,500,500,500,500,500,500,68,80198
4,none,2015-02-17 11:36:09,500,500,100,500,100,500,500,500,500,500,500,65,80198
5,3_gal,2015-02-17 11:36:11,500,500,79,500,100,500,500,500,500,500,500,73,80198
6,3_gal,2015-02-17 11:36:12,500,500,77,500,100,500,500,500,500,500,500,76,80198
7,3_gal,2015-02-17 11:36:12,500,500,77,500,100,500,500,500,500,500,500,76,80198
8,3_gal,2015-02-17 11:36:14,500,500,79,500,100,500,500,500,500,500,500,80,80198
9,3_gal,2015-02-17 11:36:15,500,500,82,500,100,500,500,500,500,500,500,80,80198
10,3_gal,2015-02-17 11:36:16,500,500,100,500,100,500,500,500,500,500,500,77,80198
11,3_gal,2015-02-17 11:36:17,500,500,83,500,500,500,500,500,500,500,500,77,80198
12,3_gal,2015-02-17 11:36:17,500,500,83,500,500,500,500,500,500,500,500,77,80198
13,3_gal,2015-02-17 11:36:19,500,500,100,500,100,500,500,500,500,500,500,77,80198
14,3_gal,2015-02-17 11:36:19,500,500,100,500,100,500,500,500,500,500,500,77,80198
15,3_gal,2015-02-17 11:36:20,500,500,100,500,100,500,500,500,500,500,500,74,80198
16,3_gal,2015-02-17 11:36:22,500,500,89,500,80,500,500,500,500,500,500,78,80198
17,3_gal,2015-02-17 11:36:22,500,500,89,500,80,500,500,500,500,500,500,78,80198
18,3_gal,2015-02-17 11:36:24,500,500,100,500,80,500,500,500,500,500,500,81,80198
19,3_gal,2015-02-17 11:36:24,500,500,100,500,80,500,500,500,500,500,500,81,80198
20,3_gal,2015-02-17 11:36:26,500,500,100,500,80,500,500,500,500,500,500,83,80198
21,3_gal,2015-02-17 11:36:26,500,500,100,500,80,500,500,500,500,500,500,83,80198
22,3_gal,2015-02-17 11:36:28,500,500,100,500,77,500,500,500,500,500,500,83,80198
23,3_gal,2015-02-17 11:36:28,500,500,100,500,77,500,500,500,500,500,500,83,80198
24,3_gal,2015-02-17 11:36:30,500,500,100,500,77,500,500,500,500,500,500,85,80198
25,3_gal,2015-02-17 11:36:31,500,500,500,500,75,500,500,500,500,500,500,86,80198
26,3_gal,2015-02-17 11:36:31,500,500,500,500,75,500,500,500,500,500,500,86,80198
27,3_gal,2015-02-17 11:36:33,500,500,500,500,75,500,500,500,500,500,500,84,80198
28,3_gal,2015-02-17 11:36:34,500,500,500,500,75,500,500,500,500,500,500,88,80198
29,3_gal,2015-02-17 11:36:35,500,500,500,500,73,500,500,500,500,500,500,88,80198
30,none,2015-02-17 11:36:36,500,500,500,500,73,500,500,500,500,500,500,100,80198
31,none,2015-02-17 11:36:36,500,500,500,500,73,500,500,500,500,500,500,100,80198
32,none,2015-02-17 11:36:37,500,500,500,500,77,500,500,500,500,500,500,100,80198
33,none,2015-02-17 11:36:39,500,500,100,500,84,500,500,500,500,500,500,79,80198
34,none,2015-02-17 11:36:40,500,500,100,500,85,500,500,500,500,500,500,100,80198
35,none,2015-02-17 11:36:41,500,500,100,500,100,500,500,500,500,500,500,100,80198
36,none,2015-02-17 11:36:41,500,500,100,500,100,500,500,500,500,500,500,100,80198
37,none,2015-02-17 11:36:43,500,500,100,500,77,500,500,500,500,500,500,82,80198
38,none,2015-02-17 11:36:44,500,500,100,500,84,500,500,500,500,500,500,81,80198
39,none,2015-02-17 11:36:44,500,500,100,500,84,500,500,500,500,500,500,81,80198
40,none,2015-02-17 11:36:46,500,500,81,500,100,500,500,500,500,500,500,77,80198
41,none,2015-02-17 11:36:46,500,500,81,500,100,500,500,500,500,500,500,77,80198
42,none,2015-02-17 11:36:47,500,500,83,500,100,500,500,500,500,500,500,75,80198
43,3_lobby,2015-02-17 11:36:49,500,500,86,500,84,500,500,500,500,500,500,74,80198
44,3_lobby,2015-02-17 11:36:50,500,500,74,500,100,500,500,500,500,500,500,75,80198
45,3_lobby,2015-02-17 11:36:51,500,500,79,500,100,500,500,500,500,500,500,75,80198
46,3_lobby,2015-02-17 11:36:51,500,500,79,500,100,500,500,500,500,500,500,75,80198
47,3_lobby,2015-02-17 11:36:53,500,500,82,500,100,500,500,500,500,500,500,77,80198
48,3_lobby,2015-02-17 11:36:54,500,500,82,500,100,500,500,500,500,500,500,78,80198
49,3_lobby,2015-02-17 11:36:55,500,500,89,500,100,500,500,500,500,500,500,77,80198
50,3_lobby,2015-02-17 11:36:56,500,500,100,500,100,500,500,500,500,500,500,77,80198
51,3_lobby,2015-02-17 11:36:56,500,500,100,500,100,500,500,500,500,500,500,77,80198
52,3_lobby,2015-02-17 11:36:58,500,500,76,500,500,500,500,500,500,500,500,80,80198
