,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
0,none,2015-02-17 11:36:06,500,500,75,500,100,100,500,500,500,500,500,70,47622
1,none,2015-02-17 11:36:07,500,500,88,500,100,100,500,500,500,500,500,63,47622
2,none,2015-02-17 11:36:07,500,500,88,500,100,100,500,500,500,500,500,63,47622
3,none,2015-02-17 11:36:08,500,500,76,500,86,100,500,500,500,500,500,66,47622
4,none,2015-02-17 11:36:09,500,500,73,500,88,100,500,500,500,500,500,71,47622
5,3_gal,2015-02-17 11:36:11,500,500,74,500,81,100,500,500,500,500,500,71,47622
6,3_gal,2015-02-17 11:36:12,500,500,79,500,100,100,500,500,500,500,500,73,47622
7,3_gal,2015-02-17 11:36:12,500,500,79,500,100,100,500,500,500,500,500,73,47622
8,3_gal,2015-02-17 11:36:14,500,500,82,500,79,500,500,500,500,500,500,80,47622
9,3_gal,2015-02-17 11:36:15,500,500,89,500,78,500,500,500,500,500,500,82,47622
10,3_gal,2015-02-17 11:36:16,500,500,87,500,78,500,500,500,500,500,500,78,47622
11,3_gal,2015-02-17 11:36:17,500,500,86,500,85,500,500,500,500,500,500,78,47622
12,3_gal,2015-02-17 11:36:17,500,500,86,500,85,500,500,500,500,500,500,78,47622
13,3_gal,2015-02-17 11:36:19,500,500,84,500,76,500,500,500,500,500,500,76,47622
14,3_gal,2015-02-17 11:36:19,500,500,84,500,76,500,500,500,500,500,500,76,47622
15,3_gal,2015-02-17 11:36:20,500,500,100,500,78,500,500,500,500,500,500,77,47622
16,3_gal,2015-02-17 11:36:22,500,500,87,500,75,500,500,500,500,500,500,79,47622
17,3_gal,2015-02-17 11:36:22,500,500,87,500,75,500,500,500,500,500,500,79,47622
18,3_gal,2015-02-17 11:36:24,500,500,87,500,82,500,500,500,500,500,500,78,47622
19,3_gal,2015-02-17 11:36:24,500,500,87,500,82,500,500,500,500,500,500,78,47622
20,3_gal,2015-02-17 11:36:26,500,500,100,500,83,500,500,500,500,500,500,80,47622
21,3_gal,2015-02-17 11:36:26,500,500,100,500,83,500,500,500,500,500,500,80,47622
22,3_gal,2015-02-17 11:36:28,500,500,100,500,72,500,500,500,500,500,500,82,47622
23,3_gal,2015-02-17 11:36:28,500,500,100,500,72,500,500,500,500,500,500,82,47622
24,3_gal,2015-02-17 11:36:30,500,500,100,500,63,500,500,500,500,500,500,82,47622
25,3_gal,2015-02-17 11:36:31,500,500,88,500,74,500,500,500,500,500,500,100,47622
26,3_gal,2015-02-17 11:36:31,500,500,88,500,74,500,500,500,500,500,500,100,47622
27,3_gal,2015-02-17 11:36:33,500,500,89,500,74,500,500,500,500,500,500,100,47622
28,3_gal,2015-02-17 11:36:34,500,500,100,500,75,500,500,500,500,500,500,87,47622
29,3_gal,2015-02-17 11:36:35,500,500,100,500,82,500,500,500,500,500,500,100,47622
30,none,2015-02-17 11:36:36,500,500,84,500,79,500,500,500,500,500,500,85,47622
31,none,2015-02-17 11:36:36,500,500,84,500,79,500,500,500,500,500,500,85,47622
32,none,2015-02-17 11:36:37,500,500,83,500,78,500,500,500,500,500,500,100,47622
33,none,2015-02-17 11:36:39,500,500,87,500,81,500,500,500,500,500,500,100,47622
34,none,2015-02-17 11:36:40,500,500,100,500,86,500,500,500,500,500,500,77,47622
35,none,2015-02-17 11:36:41,500,500,100,500,84,500,500,500,500,500,500,100,47622
36,none,2015-02-17 11:36:41,500,500,100,500,84,500,500,500,500,500,500,100,47622
37,none,2015-02-17 11:36:43,500,500,82,500,85,500,500,500,500,500,500,69,47622
38,none,2015-02-17 11:36:44,500,500,83,500,84,500,500,500,500,500,500,67,47622
39,none,2015-02-17 11:36:44,500,500,83,500,84,500,500,500,500,500,500,67,47622
40,none,2015-02-17 11:36:46,500,500,78,500,85,500,500,500,500,500,500,72,47622
41,none,2015-02-17 11:36:46,500,500,78,500,85,500,500,500,500,500,500,72,47622
42,none,2015-02-17 11:36:47,500,500,81,500,84,89,500,500,500,500,500,74,47622
43,3_lobby,2015-02-17 11:36:49,500,500,86,500,88,100,500,500,500,500,500,68,47622
44,3_lobby,2015-02-17 11:36:50,500,500,100,500,88,88,500,500,500,500,500,70,47622
45,3_lobby,2015-02-17 11:36:51,500,500,84,500,100,88,500,500,500,500,500,74,47622
46,3_lobby,2015-02-17 11:36:51,500,500,84,500,100,88,500,500,500,500,500,74,47622
47,3_lobby,2015-02-17 11:36:53,500,500,79,500,100,100,500,500,500,500,500,73,47622
48,3_lobby,2015-02-17 11:36:54,500,500,82,500,86,100,500,500,500,500,500,77,47622
49,3_lobby,2015-02-17 11:36:55,500,500,85,500,100,100,500,500,500,500,500,74,47622
50,3_lobby,2015-02-17 11:36:56,500,500,71,500,100,100,500,500,500,500,500,73,47622
