,location,timestamp,11057,12724,13846,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,19896,38591
0,none,2015-02-17 10:26:25,89,100,100,90,100,90,78,81,86,90180,500,500,500
1,none,2015-02-17 10:26:26,100,100,100,90,92,92,78,80,86,90180,500,500,500
2,none,2015-02-17 10:26:27,100,100,95,87,100,93,83,85,93,90180,500,500,500
3,none,2015-02-17 10:26:28,100,100,96,87,96,89,93,85,93,90180,500,500,500
4,none,2015-02-17 10:26:29,100,100,96,91,96,88,92,84,94,90180,500,500,500
5,none,2015-02-17 10:26:30,100,100,100,100,96,90,87,85,94,90180,500,500,500
6,none,2015-02-17 10:26:31,100,100,100,100,100,90,75,83,93,90180,500,500,500
7,none,2015-02-17 10:26:33,100,500,100,100,92,87,78,79,87,90180,500,500,500
8,none,2015-02-17 10:26:33,100,500,100,100,92,86,78,80,90,90180,500,500,500
9,none,2015-02-17 10:26:34,100,500,100,100,100,100,81,83,85,90180,500,500,500
10,none,2015-02-17 10:26:35,500,500,100,100,100,86,84,86,100,90180,500,500,500
11,none,2015-02-17 10:26:36,500,500,100,100,100,100,100,88,100,90180,500,500,500
12,none,2015-02-17 10:26:37,500,500,100,100,100,100,86,100,100,90180,500,500,500
13,none,2015-02-17 10:26:38,500,500,100,100,100,100,86,100,100,90180,500,500,500
14,none,2015-02-17 10:26:39,500,500,100,100,100,100,88,100,100,90180,500,500,500
15,none,2015-02-17 10:26:40,500,500,100,100,100,100,100,100,100,90180,500,500,500
16,none,2015-02-17 10:26:41,500,500,500,100,100,100,100,89,100,90180,500,500,500
17,none,2015-02-17 10:26:42,500,500,500,500,500,100,100,89,100,90180,500,500,500
18,none,2015-02-17 10:26:43,500,500,500,500,500,100,87,100,100,90180,500,500,500
19,none,2015-02-17 10:26:44,500,500,500,500,500,100,87,100,500,90180,500,500,500
20,none,2015-02-17 10:26:45,500,500,500,500,500,500,100,100,500,90180,500,500,500
21,none,2015-02-17 10:26:46,500,500,500,500,500,500,85,100,500,90180,500,500,500
22,none,2015-02-17 10:26:47,500,500,500,500,500,500,87,100,500,90180,500,500,500
23,none,2015-02-17 10:26:48,500,500,500,500,500,500,88,88,500,90180,500,500,500
24,none,2015-02-17 10:26:49,500,500,500,500,500,500,87,88,500,90180,500,500,500
25,none,2015-02-17 10:26:50,500,500,500,500,500,500,89,100,500,90180,500,500,500
26,none,2015-02-17 10:26:51,500,500,500,500,500,500,88,89,500,90180,500,500,500
27,none,2015-02-17 10:26:52,500,500,500,500,500,500,87,89,500,90180,500,500,500
28,none,2015-02-17 10:26:53,500,500,500,500,500,500,84,100,500,90180,500,500,500
29,none,2015-02-17 10:26:54,500,500,500,500,500,500,100,100,500,90180,500,500,500
30,none,2015-02-17 10:26:55,500,500,500,500,500,500,87,100,500,90180,500,500,500
31,none,2015-02-17 10:26:56,500,500,500,500,500,500,87,100,500,90180,500,500,500
32,none,2015-02-17 10:26:57,500,500,500,500,500,500,87,89,500,90180,500,500,500
33,none,2015-02-17 10:26:58,500,500,500,500,500,500,81,80,500,90180,500,500,500
34,none,2015-02-17 10:26:59,500,500,500,500,89,82,81,82,86,90180,500,500,500
35,none,2015-02-17 10:27:00,500,500,500,500,100,86,86,87,86,90180,500,500,500
36,none,2015-02-17 10:27:01,500,500,500,84,100,85,77,78,100,90180,500,500,500
37,none,2015-02-17 10:27:02,500,500,500,85,100,88,76,75,100,90180,500,500,500
38,none,2015-02-17 10:27:03,500,500,500,86,100,88,100,76,100,90180,500,500,500
39,none,2015-02-17 10:27:04,500,500,500,86,100,89,83,78,100,90180,500,500,500
40,none,2015-02-17 10:27:05,500,500,500,86,100,88,100,82,100,90180,500,500,500
41,none,2015-02-17 10:27:06,500,500,500,85,100,86,84,84,100,90180,500,500,500
42,none,2015-02-17 10:27:07,500,500,500,85,100,86,100,83,100,90180,500,500,500
43,none,2015-02-17 10:27:08,500,500,500,86,100,85,88,84,100,90180,500,500,500
44,none,2015-02-17 10:27:09,500,500,500,86,500,84,100,82,500,90180,500,500,500
45,none,2015-02-17 10:27:10,500,500,500,85,500,84,86,81,500,90180,500,500,500
46,none,2015-02-17 10:27:11,500,500,500,83,500,100,100,81,500,90180,500,500,500
47,none,2015-02-17 10:27:12,500,500,500,100,500,84,100,84,500,90180,500,500,500
48,none,2015-02-17 10:27:13,500,500,500,85,500,84,100,82,500,90180,500,500,500
49,none,2015-02-17 10:27:14,500,500,500,86,500,85,85,83,500,90180,500,500,500
50,none,2015-02-17 10:27:15,500,500,500,83,500,85,100,84,500,90180,500,500,500
51,none,2015-02-17 10:27:16,500,500,500,81,500,100,86,84,500,90180,500,500,500
52,none,2015-02-17 10:27:17,500,500,500,82,500,100,100,84,500,90180,500,500,500
53,none,2015-02-17 10:27:18,500,500,500,100,500,100,100,84,89,90180,500,500,500
54,none,2015-02-17 10:27:19,500,500,500,88,500,87,100,84,88,90180,500,500,500
55,none,2015-02-17 10:27:20,500,500,500,87,500,88,86,85,86,90180,500,500,500
56,none,2015-02-17 10:27:21,500,500,500,86,500,85,100,82,85,90180,500,500,500
57,none,2015-02-17 10:27:22,500,500,500,86,500,100,79,80,100,90180,500,500,500
58,none,2015-02-17 10:27:23,500,500,500,86,500,100,100,85,100,90180,500,500,500
59,none,2015-02-17 10:27:24,500,500,500,87,500,83,80,83,100,90180,500,500,500
60,none,2015-02-17 10:27:25,500,500,500,100,500,83,100,80,100,90180,500,500,500
61,none,2015-02-17 10:27:26,500,500,500,81,500,100,85,83,87,90180,500,500,500
62,none,2015-02-17 10:27:27,500,500,500,82,500,86,100,83,86,90180,500,500,500
63,none,2015-02-17 10:27:28,500,500,500,83,500,85,83,82,87,90180,500,500,500
64,none,2015-02-17 10:27:29,500,500,500,85,500,86,100,83,87,90180,500,500,500
65,none,2015-02-17 10:27:30,500,500,500,86,500,88,100,84,100,90180,500,500,500
66,none,2015-02-17 10:27:31,500,500,500,86,500,89,100,81,86,90180,500,500,500
67,none,2015-02-17 10:27:32,500,500,500,89,500,100,81,81,86,90180,500,500,500
68,none,2015-02-17 10:27:33,500,500,500,81,500,100,84,84,87,90180,500,500,500
69,none,2015-02-17 10:27:34,500,500,500,81,500,87,84,85,87,90180,500,500,500
70,none,2015-02-17 10:27:35,500,500,500,86,500,87,85,85,88,90180,500,500,500
71,none,2015-02-17 10:27:36,500,500,500,83,500,83,85,82,87,90180,500,500,500
72,none,2015-02-17 10:27:37,500,500,500,100,500,89,82,81,89,90180,500,500,500
73,none,2015-02-17 10:27:38,500,500,500,100,500,100,81,84,100,90180,500,500,500
74,none,2015-02-17 10:27:39,500,500,500,100,500,100,81,86,88,90180,500,500,500
75,none,2015-02-17 10:27:40,500,500,500,88,500,89,82,82,88,90180,500,500,500
76,none,2015-02-17 10:27:41,500,500,500,86,500,84,80,82,86,90180,500,500,500
77,none,2015-02-17 10:27:42,500,500,500,85,500,84,77,85,87,90180,500,500,500
78,none,2015-02-17 10:27:43,500,500,500,100,500,100,75,82,87,90180,500,500,500
79,none,2015-02-17 10:27:44,500,500,500,100,500,89,74,82,86,90180,500,500,500
80,none,2015-02-17 10:27:45,500,500,500,85,500,89,72,82,86,90180,500,500,500
81,none,2015-02-17 10:27:46,500,500,500,85,500,86,73,82,85,90180,500,500,500
82,none,2015-02-17 10:27:47,500,500,500,100,500,85,72,85,100,90180,500,500,500
83,none,2015-02-17 10:27:49,500,500,500,87,500,84,71,83,100,90180,500,500,500
84,none,2015-02-17 10:27:49,500,500,500,87,500,84,71,83,100,90180,500,500,500
85,none,2015-02-17 10:27:50,500,500,500,87,500,84,71,79,88,90180,500,500,500
86,none,2015-02-17 10:27:51,500,500,500,86,500,84,76,81,88,90180,500,500,500
87,none,2015-02-17 10:27:52,500,500,500,85,500,86,78,81,100,90180,500,500,500
88,none,2015-02-17 10:27:53,500,500,500,100,500,86,83,85,100,90180,500,500,500
89,none,2015-02-17 10:27:54,500,500,500,100,500,85,83,84,100,90180,500,500,500
90,none,2015-02-17 10:27:55,500,500,500,100,500,85,84,84,100,90180,500,500,500
91,1_entrance,2015-02-17 10:27:56,500,500,500,100,500,86,83,81,88,90180,500,500,500
92,1_entrance,2015-02-17 10:27:57,500,500,500,100,500,86,79,79,100,90180,500,500,500
93,1_entrance,2015-02-17 10:27:58,500,500,500,100,500,87,80,84,89,90180,500,500,500
94,1_entrance,2015-02-17 10:27:59,500,500,500,100,89,86,79,82,100,90180,500,500,500
95,1_entrance,2015-02-17 10:28:00,500,500,500,86,100,81,77,80,89,90180,500,500,500
96,1_entrance,2015-02-17 10:28:01,500,500,500,100,100,100,78,86,89,90180,500,500,500
97,1_entrance,2015-02-17 10:28:02,500,500,500,100,89,100,79,82,87,90180,500,500,500
98,1_entrance,2015-02-17 10:28:03,86,500,500,100,100,88,78,79,100,90180,500,500,500
99,1_entrance,2015-02-17 10:28:04,87,500,500,100,100,100,80,76,88,90180,500,500,500
100,1_entrance,2015-02-17 10:28:05,88,500,500,100,100,76,80,78,88,90180,500,500,500
101,1_entrance,2015-02-17 10:28:06,86,500,500,86,100,76,79,77,87,90180,500,500,500
102,1_entrance,2015-02-17 10:28:07,86,500,500,86,89,78,79,78,85,90180,500,500,500
103,1_entrance,2015-02-17 10:28:08,100,500,500,85,100,81,82,81,87,90180,500,500,500
104,1_entrance,2015-02-17 10:28:09,100,500,500,85,87,87,84,81,89,90180,500,500,500
105,1_entrance,2015-02-17 10:28:10,100,500,500,100,87,88,86,77,87,90180,500,500,500
106,1_entrance,2015-02-17 10:28:11,100,500,500,100,88,78,82,78,85,90180,500,500,500
107,1_entrance,2015-02-17 10:28:12,100,500,500,100,88,78,83,79,100,90180,500,500,500
108,1_entrance,2015-02-17 10:28:13,100,500,500,100,89,84,78,82,89,90180,500,500,500
109,1_entrance,2015-02-17 10:28:14,100,500,500,86,89,85,83,80,100,90180,500,500,500
110,1_entrance,2015-02-17 10:28:15,100,500,500,89,100,87,78,82,100,90180,500,500,500
111,1_entrance,2015-02-17 10:28:16,500,500,500,100,100,88,79,82,89,90180,500,500,500
112,1_entrance,2015-02-17 10:28:17,500,500,500,100,100,88,83,83,88,90180,500,500,500
113,1_entrance,2015-02-17 10:28:18,500,500,500,100,100,88,83,85,88,90180,500,500,500
114,1_entrance,2015-02-17 10:28:19,500,500,500,100,100,85,79,84,100,90180,500,500,500
115,1_entrance,2015-02-17 10:28:20,500,500,500,100,100,100,77,83,88,90180,500,500,500
116,1_entrance,2015-02-17 10:28:21,500,500,500,100,100,100,79,82,100,90180,500,500,500
117,1_entrance,2015-02-17 10:28:22,500,500,500,100,100,100,79,84,100,90180,500,500,500
118,1_entrance,2015-02-17 10:28:23,500,500,500,100,500,88,80,87,88,90180,500,500,500
119,1_entrance,2015-02-17 10:28:24,500,500,500,100,500,100,81,84,88,90180,500,500,500
120,1_entrance,2015-02-17 10:28:25,500,500,500,500,500,86,82,80,100,90180,500,500,500
121,1_entrance,2015-02-17 10:28:26,500,500,500,500,500,86,80,78,89,90180,500,500,500
122,1_entrance,2015-02-17 10:28:27,500,500,500,86,500,87,81,78,87,90180,500,500,500
123,1_entrance,2015-02-17 10:28:28,500,500,500,86,500,85,81,86,87,90180,500,500,500
124,1_entrance,2015-02-17 10:28:29,500,500,500,85,500,86,81,87,82,90180,500,500,500
125,1_entrance,2015-02-17 10:28:30,500,500,500,85,500,88,83,84,81,90180,500,500,500
126,1_entrance,2015-02-17 10:28:31,500,500,500,85,500,89,84,84,83,90180,500,500,500
127,1_entrance,2015-02-17 10:28:32,500,500,500,100,500,89,83,80,83,90180,500,500,500
128,1_entrance,2015-02-17 10:28:33,500,500,500,84,500,100,82,82,84,90180,500,500,500
129,1_entrance,2015-02-17 10:28:34,500,500,86,84,500,75,84,79,84,90180,500,500,500
130,1_entrance,2015-02-17 10:28:35,500,500,100,100,89,75,86,78,85,90180,500,500,500
131,1_entrance,2015-02-17 10:28:36,500,500,100,87,89,79,83,81,89,90180,500,500,500
132,1_entrance,2015-02-17 10:28:37,85,500,100,85,100,81,84,76,85,90180,500,500,500
133,1_entrance,2015-02-17 10:28:38,87,500,100,100,100,78,84,79,100,90180,500,500,500
134,1_entrance,2015-02-17 10:28:39,100,500,100,85,100,76,81,80,100,90180,500,500,500
135,1_entrance,2015-02-17 10:28:40,100,500,100,100,100,81,84,77,100,90180,500,500,500
