,location,timestamp,11057,13846,19896,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,12724,38591
40,1_entrance,2015-02-17 10:12:25,85,100,500,100,100,100,100,100,500,55983,500,500,500
41,1_entrance,2015-02-17 10:12:26,100,100,500,81,100,100,100,100,500,55983,500,500,500
42,1_entrance,2015-02-17 10:12:27,100,100,500,100,100,77,100,100,87,55983,500,500,500
43,1_entrance,2015-02-17 10:12:28,100,100,500,100,500,78,100,100,87,55983,500,500,500
44,1_entrance,2015-02-17 10:12:29,100,87,500,100,500,78,86,100,100,55983,500,500,500
45,1_entrance,2015-02-17 10:12:30,100,87,500,100,500,88,86,81,100,55983,500,500,500
46,1_entrance,2015-02-17 10:12:31,100,100,500,100,500,82,86,100,88,55983,500,500,500
47,1_entrance,2015-02-17 10:12:32,85,100,500,87,500,100,86,84,88,55983,500,500,500
48,1_entrance,2015-02-17 10:12:33,85,100,500,87,500,82,80,100,88,55983,500,500,500
49,1_entrance,2015-02-17 10:12:34,100,100,500,89,500,100,80,82,88,55983,500,500,500
50,1_entrance,2015-02-17 10:12:35,100,100,500,89,500,85,74,100,86,55983,500,500,500
51,1_entrance,2015-02-17 10:12:36,100,100,500,100,500,86,74,81,87,55983,500,500,500
52,1_entrance,2015-02-17 10:12:37,100,86,500,87,500,87,84,100,87,55983,500,500,500
53,1_entrance,2015-02-17 10:12:38,100,86,500,87,500,100,83,100,100,55983,500,500,500
54,1_entrance,2015-02-17 10:12:39,100,100,500,100,500,100,77,100,89,55983,500,500,500
55,1_entrance,2015-02-17 10:12:40,100,100,500,100,500,100,77,82,89,55983,500,500,500
56,1_entrance,2015-02-17 10:12:41,100,100,500,100,500,100,80,75,89,55983,500,500,500
57,1_entrance,2015-02-17 10:12:42,500,100,500,100,500,82,83,76,86,55983,500,500,500
58,1_entrance,2015-02-17 10:12:44,500,88,500,100,500,80,79,73,82,55983,500,500,500
59,1_entrance,2015-02-17 10:12:44,500,88,500,100,500,80,79,73,82,55983,500,500,500
60,1_entrance,2015-02-17 10:12:45,500,100,500,87,88,89,75,74,85,55983,500,500,500
61,1_entrance,2015-02-17 10:12:46,500,100,500,86,88,89,75,78,86,55983,500,500,500
62,1_entrance,2015-02-17 10:12:47,87,100,500,87,88,80,74,77,88,55983,500,500,500
63,1_entrance,2015-02-17 10:12:48,87,100,500,100,88,81,75,78,87,55983,500,500,500
64,1_entrance,2015-02-17 10:12:49,100,100,500,87,100,100,80,76,86,55983,500,500,500
65,1_entrance,2015-02-17 10:12:50,100,100,500,100,89,79,82,77,85,55983,500,500,500
66,1_entrance,2015-02-17 10:12:52,100,100,500,100,100,100,82,75,88,55983,500,500,500
67,1_entrance,2015-02-17 10:12:53,100,100,500,100,100,84,81,74,87,55983,500,500,500
68,1_entrance,2015-02-17 10:12:54,100,500,500,100,100,100,80,74,87,55983,500,500,500
69,1_entrance,2015-02-17 10:12:55,100,500,500,100,100,86,77,74,86,55983,500,500,500
70,1_entrance,2015-02-17 10:12:56,100,500,500,100,100,86,84,77,100,55983,500,500,500
71,1_entrance,2015-02-17 10:12:57,500,500,500,86,100,83,80,76,89,55983,500,500,500
72,1_entrance,2015-02-17 10:12:58,500,500,500,87,89,83,83,79,87,55983,500,500,500
73,1_entrance,2015-02-17 10:12:59,500,85,500,89,100,86,76,80,88,55983,500,500,500
74,1_entrance,2015-02-17 10:13:00,500,100,500,86,89,87,81,81,87,55983,500,500,500
75,1_entrance,2015-02-17 10:13:02,500,100,500,100,100,76,82,78,81,55983,500,500,500
76,1_entrance,2015-02-17 10:13:03,86,88,500,86,100,76,80,78,85,55983,500,500,500
77,1_entrance,2015-02-17 10:13:04,100,100,500,85,100,83,87,81,86,55983,500,500,500
78,1_entrance,2015-02-17 10:13:05,100,100,500,85,100,78,85,83,86,55983,500,500,500
79,1_entrance,2015-02-17 10:13:06,87,100,500,86,100,78,84,76,85,55983,500,500,500
80,1_entrance,2015-02-17 10:13:07,84,100,500,100,100,83,82,75,87,55983,500,500,500
81,1_entrance,2015-02-17 10:13:08,87,100,500,100,100,81,81,76,88,55983,500,500,500
82,1_entrance,2015-02-17 10:13:09,83,100,500,100,100,75,84,72,100,55983,500,500,500
83,1_entrance,2015-02-17 10:13:10,83,100,500,87,500,78,87,71,89,55983,500,500,500
84,none,2015-02-17 10:13:11,100,100,500,84,500,74,85,74,89,55983,500,500,500
85,none,2015-02-17 10:13:12,100,500,500,100,500,73,86,73,88,55983,500,500,500
86,none,2015-02-17 10:13:13,100,500,500,80,500,86,86,72,87,55983,500,500,500
87,none,2015-02-17 10:13:14,100,500,500,83,87,79,85,72,87,55983,500,500,500
88,none,2015-02-17 10:13:15,100,500,500,82,86,100,86,83,88,55983,500,500,500
89,none,2015-02-17 10:13:16,86,500,500,100,87,70,85,81,88,55983,500,500,500
90,none,2015-02-17 10:13:17,86,500,500,79,100,70,85,78,85,55983,500,500,500
91,none,2015-02-17 10:13:18,100,500,500,100,88,75,85,78,85,55983,500,500,500
92,none,2015-02-17 10:13:19,100,500,500,100,87,78,84,78,87,55983,500,500,500
93,none,2015-02-17 10:13:20,100,500,500,100,87,100,80,76,100,55983,500,500,500
94,none,2015-02-17 10:13:21,100,500,500,85,89,77,83,74,100,55983,500,500,500
95,none,2015-02-17 10:13:22,100,500,500,83,100,76,86,75,84,55983,500,500,500
96,none,2015-02-17 10:13:23,88,86,500,81,86,72,85,77,85,55983,500,500,500
97,none,2015-02-17 10:13:24,100,100,500,81,84,69,84,78,87,55983,500,500,500
98,none,2015-02-17 10:13:25,100,100,500,81,89,70,84,81,86,55983,500,500,500
99,none,2015-02-17 10:13:26,100,100,500,81,89,70,84,86,87,55983,500,500,500
100,none,2015-02-17 10:13:27,89,100,500,88,88,75,84,85,86,55983,500,500,500
101,1_lobby_aud,2015-02-17 10:13:28,89,100,500,86,100,74,84,81,84,55983,500,500,500
102,1_lobby_aud,2015-02-17 10:13:29,100,100,500,86,87,68,83,80,86,55983,500,500,500
103,1_lobby_aud,2015-02-17 10:13:30,85,100,500,89,87,66,83,80,83,55983,500,500,500
104,1_lobby_aud,2015-02-17 10:13:31,86,100,500,100,100,100,85,77,86,55983,500,500,500
105,1_lobby_aud,2015-02-17 10:13:32,87,100,500,100,88,71,86,77,88,55983,500,500,500
106,1_lobby_aud,2015-02-17 10:13:33,100,500,500,80,87,77,85,81,89,55983,500,500,500
107,1_lobby_aud,2015-02-17 10:13:34,88,500,500,86,88,100,84,83,89,55983,500,500,500
108,1_lobby_aud,2015-02-17 10:13:35,88,500,500,100,86,78,85,79,89,55983,500,500,500
109,1_lobby_aud,2015-02-17 10:13:36,100,500,500,87,88,75,86,81,88,55983,500,500,500
110,1_lobby_aud,2015-02-17 10:13:37,88,500,500,100,100,63,86,78,100,55983,500,500,500
111,1_lobby_aud,2015-02-17 10:13:38,87,500,500,87,87,64,84,78,85,55983,500,500,500
112,1_lobby_aud,2015-02-17 10:13:39,86,500,500,87,87,68,82,82,86,55983,500,500,500
113,1_lobby_aud,2015-02-17 10:13:40,87,500,500,87,100,65,86,86,100,55983,500,500,500
114,1_lobby_aud,2015-02-17 10:13:41,88,500,500,100,100,61,87,88,100,55983,500,500,500
115,1_lobby_aud,2015-02-17 10:13:42,100,500,500,100,100,63,84,87,100,55983,500,500,500
116,1_lobby_aud,2015-02-17 10:13:43,100,500,500,100,100,69,80,87,100,55983,500,500,500
117,1_lobby_aud,2015-02-17 10:13:44,100,500,500,86,100,75,79,85,100,55983,500,500,500
118,1_lobby_aud,2015-02-17 10:13:45,85,500,500,86,100,73,80,83,100,55983,500,500,500
119,1_lobby_aud,2015-02-17 10:13:46,100,500,500,100,100,70,85,78,100,55983,500,500,500
120,1_lobby_aud,2015-02-17 10:13:47,85,500,500,100,89,75,86,78,100,55983,500,500,500
121,1_lobby_aud,2015-02-17 10:13:48,89,500,500,88,88,75,84,78,100,55983,500,500,500
122,1_lobby_aud,2015-02-17 10:13:49,81,500,500,88,100,87,80,78,500,55983,500,500,500
123,1_lobby_aud,2015-02-17 10:13:50,85,500,500,86,100,86,81,79,86,55983,500,500,500
124,1_lobby_aud,2015-02-17 10:13:51,85,500,500,86,100,85,80,83,87,55983,500,500,500
125,1_lobby_aud,2015-02-17 10:13:52,100,500,500,87,100,74,80,83,100,55983,500,500,500
126,1_lobby_aud,2015-02-17 10:13:53,100,500,500,100,100,100,77,84,100,55983,500,500,500
127,1_lobby_aud,2015-02-17 10:13:54,84,500,500,100,100,86,81,84,100,55983,500,500,500
128,1_lobby_aud,2015-02-17 10:13:55,84,88,500,100,100,73,86,84,100,55983,500,500,500
129,1_lobby_aud,2015-02-17 10:13:56,85,88,500,100,100,80,85,84,100,55983,500,500,500
130,1_lobby_aud,2015-02-17 10:13:57,87,100,500,100,100,74,82,85,87,55983,500,500,500
131,1_lobby_aud,2015-02-17 10:13:58,87,100,500,88,500,74,86,86,100,55983,500,500,500
132,1_lobby_aud,2015-02-17 10:13:59,100,100,500,100,500,70,81,85,100,55983,500,500,500
133,1_lobby_aud,2015-02-17 10:14:00,100,100,500,89,500,69,83,87,100,55983,500,500,500
134,1_lobby_aud,2015-02-17 10:14:01,80,100,500,100,500,69,85,84,100,55983,500,500,500
135,1_lobby_aud,2015-02-17 10:14:02,82,100,500,89,89,70,84,84,100,55983,500,500,500
136,1_lobby_aud,2015-02-17 10:14:03,85,100,500,89,86,68,85,83,100,55983,500,500,500
137,1_lobby_aud,2015-02-17 10:14:04,80,100,500,87,100,69,85,83,100,55983,500,500,500
138,1_lobby_aud,2015-02-17 10:14:05,100,500,500,87,89,72,85,86,100,55983,500,500,500
139,1_lobby_aud,2015-02-17 10:14:06,100,500,500,87,100,73,84,83,100,55983,500,500,500
140,none,2015-02-17 10:14:07,74,500,500,87,100,73,85,82,89,55983,500,500,500
141,none,2015-02-17 10:14:08,77,500,500,100,100,75,86,84,100,55983,500,500,500
142,none,2015-02-17 10:14:09,85,500,500,88,100,80,100,87,100,55983,500,500,500
143,none,2015-02-17 10:14:10,84,500,500,88,100,86,100,100,100,55983,500,500,500
144,none,2015-02-17 10:14:11,85,500,500,100,85,87,100,89,100,55983,500,500,500
145,none,2015-02-17 10:14:12,83,500,500,100,88,88,100,89,100,55983,500,500,500
146,none,2015-02-17 10:14:13,82,500,500,100,88,79,100,100,100,55983,500,500,500
147,none,2015-02-17 10:14:14,82,500,500,100,100,84,100,89,100,55983,500,500,500
148,none,2015-02-17 10:14:15,100,500,500,100,100,84,100,100,100,55983,500,500,500
149,none,2015-02-17 10:14:16,100,500,500,100,100,73,100,100,100,55983,500,500,500
150,none,2015-02-17 10:14:17,86,500,500,100,100,83,500,88,500,55983,500,500,500
151,none,2015-02-17 10:14:18,82,500,500,100,100,100,500,88,500,55983,500,500,500
152,none,2015-02-17 10:14:19,78,500,500,500,100,78,500,88,500,55983,500,500,500
153,none,2015-02-17 10:14:20,77,500,500,500,100,82,500,86,500,55983,500,500,500
154,1_class_lezin,2015-02-17 10:14:21,81,500,500,500,100,79,500,86,500,55983,500,500,500
155,1_class_lezin,2015-02-17 10:14:22,79,500,500,500,500,82,500,88,500,55983,500,500,500
156,1_class_lezin,2015-02-17 10:14:23,78,500,500,500,500,81,500,88,500,55983,500,500,500
157,1_class_lezin,2015-02-17 10:14:24,100,500,500,500,500,81,500,88,500,55983,500,500,500
158,1_class_lezin,2015-02-17 10:14:25,82,500,500,500,500,80,87,88,500,55983,500,500,500
159,1_class_lezin,2015-02-17 10:14:26,87,500,500,500,500,79,87,88,500,55983,500,500,500
160,1_class_lezin,2015-02-17 10:14:27,82,500,500,500,500,82,100,86,500,55983,500,500,500
161,1_class_lezin,2015-02-17 10:14:28,77,500,500,500,500,83,100,86,500,55983,500,500,500
162,1_class_lezin,2015-02-17 10:14:29,74,500,500,500,88,79,100,85,500,55983,500,500,500
163,1_class_lezin,2015-02-17 10:14:30,74,500,500,500,100,77,100,86,500,55983,500,500,500
164,1_class_lezin,2015-02-17 10:14:31,73,500,500,500,100,80,100,84,500,55983,500,500,500
165,1_class_lezin,2015-02-17 10:14:32,100,500,500,500,100,84,88,85,500,55983,500,500,500
166,1_class_lezin,2015-02-17 10:14:33,88,500,500,500,100,85,88,87,500,55983,500,500,500
167,1_class_lezin,2015-02-17 10:14:34,88,500,500,500,100,76,85,83,500,55983,500,500,500
168,1_class_lezin,2015-02-17 10:14:35,79,500,500,500,87,76,86,79,500,55983,500,500,500
169,1_class_lezin,2015-02-17 10:14:36,80,500,500,85,85,100,88,86,500,55983,500,500,500
170,1_class_lezin,2015-02-17 10:14:37,83,500,500,100,85,75,88,85,500,55983,500,500,500
171,1_class_lezin,2015-02-17 10:14:38,82,500,500,100,100,75,100,84,500,55983,500,500,500
172,1_class_lezin,2015-02-17 10:14:39,79,500,500,89,100,100,100,88,500,55983,500,500,500
173,1_class_lezin,2015-02-17 10:14:40,100,500,500,100,100,76,100,87,500,55983,500,500,500
174,1_class_lezin,2015-02-17 10:14:41,86,500,500,100,87,76,100,84,500,55983,500,500,500
175,1_class_lezin,2015-02-17 10:14:42,87,500,500,100,86,77,100,81,500,55983,500,500,500
176,1_class_lezin,2015-02-17 10:14:43,83,500,500,100,87,77,89,81,500,55983,500,500,500
177,1_class_lezin,2015-02-17 10:14:44,82,500,500,100,82,77,100,84,500,55983,500,500,500
178,none,2015-02-17 10:14:45,87,500,500,100,83,78,88,85,500,55983,500,500,500
179,none,2015-02-17 10:14:46,86,500,500,85,87,79,86,85,500,55983,500,500,500
180,none,2015-02-17 10:14:47,89,500,500,86,88,78,84,82,500,55983,500,500,500
181,none,2015-02-17 10:14:48,100,500,500,87,85,80,83,82,500,55983,500,500,500
182,none,2015-02-17 10:14:49,81,500,500,100,86,85,83,81,89,55983,500,500,500
183,none,2015-02-17 10:14:50,84,500,500,100,100,88,80,81,100,55983,500,500,500
184,none,2015-02-17 10:14:51,84,500,500,100,100,100,76,82,100,55983,500,500,500
185,none,2015-02-17 10:14:52,84,500,500,100,100,100,73,79,100,55983,500,500,500
186,none,2015-02-17 10:14:53,100,500,500,88,100,100,73,79,100,55983,500,500,500
187,none,2015-02-17 10:14:54,100,500,500,88,100,84,76,81,100,55983,500,500,500
188,none,2015-02-17 10:14:55,100,500,500,100,100,84,73,79,100,55983,500,500,500
189,none,2015-02-17 10:14:56,100,500,500,88,100,100,74,79,100,55983,500,500,500
190,none,2015-02-17 10:14:57,100,500,500,100,87,85,74,80,89,55983,500,500,500
191,none,2015-02-17 10:14:58,100,500,500,87,87,100,74,82,88,55983,500,500,500
192,none,2015-02-17 10:14:59,100,500,500,88,100,100,71,83,86,55983,500,500,500
193,none,2015-02-17 10:15:00,100,500,500,100,100,100,74,84,100,55983,500,500,500
