,location,timestamp,11057,12724,13846,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,19896,38591
0,none,2015-02-17 10:21:26,95,500,500,94,100,85,83,80,93,34311,500,500,500
1,none,2015-02-17 10:21:27,100,500,100,85,100,85,82,77,92,34311,500,500,500
2,none,2015-02-17 10:21:28,100,500,100,84,90,95,83,78,92,34311,500,500,500
3,none,2015-02-17 10:21:29,100,500,94,84,90,95,85,79,96,34311,500,500,500
4,none,2015-02-17 10:21:30,100,500,93,100,91,93,80,79,100,34311,500,500,500
5,none,2015-02-17 10:21:31,92,500,92,100,92,89,79,80,95,34311,500,500,500
6,none,2015-02-17 10:21:32,92,500,93,86,93,96,81,77,92,34311,500,500,500
7,none,2015-02-17 10:21:33,88,500,93,85,100,95,83,74,94,34311,500,500,500
8,none,2015-02-17 10:21:34,100,500,100,86,95,89,77,76,88,34311,500,500,500
9,none,2015-02-17 10:21:35,100,500,91,100,95,87,78,85,89,34311,500,500,500
10,none,2015-02-17 10:21:36,100,500,100,100,100,87,77,84,87,34311,500,500,500
11,none,2015-02-17 10:21:37,100,500,100,88,100,86,81,85,86,34311,500,500,500
12,none,2015-02-17 10:21:38,100,500,100,100,100,100,84,86,100,34311,500,500,500
13,none,2015-02-17 10:21:39,100,500,100,100,100,100,85,88,100,34311,500,500,500
14,none,2015-02-17 10:21:40,100,500,100,100,100,100,85,100,100,34311,500,500,500
15,none,2015-02-17 10:21:41,100,500,100,100,100,100,86,100,100,34311,500,500,500
16,none,2015-02-17 10:21:42,100,500,100,100,100,100,100,87,100,34311,500,500,500
17,none,2015-02-17 10:21:43,500,500,100,100,100,100,100,86,100,34311,500,500,500
18,none,2015-02-17 10:21:44,500,500,100,100,500,100,84,100,100,34311,500,500,500
19,none,2015-02-17 10:21:45,500,500,500,100,500,100,84,100,100,34311,500,500,500
20,none,2015-02-17 10:21:46,500,500,500,100,500,100,100,100,500,34311,500,500,500
21,none,2015-02-17 10:21:47,500,500,500,500,500,500,100,100,500,34311,500,500,500
22,none,2015-02-17 10:21:48,500,500,500,500,500,500,100,100,500,34311,500,500,500
23,none,2015-02-17 10:21:49,500,500,500,500,500,500,100,89,500,34311,500,500,500
24,none,2015-02-17 10:21:50,500,500,500,500,500,500,100,88,500,34311,500,500,500
25,none,2015-02-17 10:21:51,500,500,500,500,500,500,100,87,500,34311,500,500,500
26,none,2015-02-17 10:21:52,500,500,500,500,500,500,100,100,500,34311,500,500,500
27,none,2015-02-17 10:21:53,500,500,500,500,500,500,100,100,500,34311,500,500,500
28,none,2015-02-17 10:21:54,500,500,500,500,500,500,100,100,500,34311,500,500,500
29,none,2015-02-17 10:21:55,500,500,500,500,500,500,84,100,500,34311,500,500,500
30,none,2015-02-17 10:21:56,500,500,500,500,500,500,84,100,500,34311,500,500,500
31,none,2015-02-17 10:21:57,500,500,500,500,500,500,84,100,500,34311,500,500,500
32,none,2015-02-17 10:21:58,500,500,500,500,500,500,84,100,500,34311,500,500,500
33,none,2015-02-17 10:21:59,500,500,500,500,500,500,83,100,500,34311,500,500,500
34,none,2015-02-17 10:22:00,500,500,500,500,500,500,84,500,500,34311,500,500,500
35,none,2015-02-17 10:22:01,500,500,500,500,500,500,100,500,500,34311,500,500,500
36,none,2015-02-17 10:22:02,500,500,500,500,500,500,100,88,500,34311,500,500,500
37,none,2015-02-17 10:22:03,500,500,500,500,500,500,87,88,500,34311,500,500,500
38,none,2015-02-17 10:22:04,500,500,500,500,500,500,86,100,500,34311,500,500,500
39,none,2015-02-17 10:22:05,500,500,500,500,500,500,86,100,500,34311,500,500,500
40,none,2015-02-17 10:22:06,500,500,500,500,500,500,86,100,500,34311,500,500,500
41,none,2015-02-17 10:22:07,500,500,500,500,500,500,89,100,500,34311,500,500,500
42,none,2015-02-17 10:22:08,500,500,500,500,500,500,86,100,500,34311,500,500,500
43,none,2015-02-17 10:22:09,500,500,500,500,500,500,87,100,500,34311,500,500,500
44,none,2015-02-17 10:22:10,500,500,500,500,500,500,89,100,500,34311,500,500,500
45,none,2015-02-17 10:22:11,500,500,500,500,500,500,87,86,500,34311,500,500,500
46,none,2015-02-17 10:22:12,500,500,500,500,500,500,84,87,500,34311,500,500,500
47,none,2015-02-17 10:22:13,500,500,500,500,500,500,83,100,500,34311,500,500,500
48,none,2015-02-17 10:22:14,500,500,500,500,500,500,84,100,500,34311,500,500,500
49,none,2015-02-17 10:22:15,500,500,500,500,500,500,84,100,500,34311,500,500,500
50,none,2015-02-17 10:22:16,500,500,500,500,500,500,100,100,500,34311,500,500,500
51,none,2015-02-17 10:22:17,500,500,500,500,500,500,89,100,500,34311,500,500,500
52,none,2015-02-17 10:22:18,500,500,500,500,500,500,87,100,500,34311,500,500,500
53,none,2015-02-17 10:22:19,500,500,500,500,500,500,84,100,500,34311,500,500,500
54,none,2015-02-17 10:22:20,500,500,500,500,500,500,84,100,500,34311,500,500,500
55,none,2015-02-17 10:22:21,500,500,500,500,500,500,100,100,500,34311,500,500,500
56,none,2015-02-17 10:22:22,500,500,500,500,500,500,100,500,500,34311,500,500,500
57,none,2015-02-17 10:22:23,500,500,500,500,500,500,100,500,500,34311,500,500,500
58,none,2015-02-17 10:22:24,500,500,500,500,500,500,87,500,500,34311,500,500,500
59,none,2015-02-17 10:22:25,500,500,500,500,500,500,87,88,500,34311,500,500,500
60,none,2015-02-17 10:22:26,500,500,500,500,500,500,89,88,500,34311,500,500,500
61,none,2015-02-17 10:22:27,500,500,500,500,500,500,84,87,500,34311,500,500,500
62,none,2015-02-17 10:22:28,500,500,500,500,500,500,84,100,500,34311,500,500,500
63,none,2015-02-17 10:22:29,500,500,500,500,500,500,86,100,500,34311,500,500,500
64,none,2015-02-17 10:22:30,500,500,500,500,500,500,86,100,500,34311,500,500,500
65,none,2015-02-17 10:22:31,500,500,500,500,500,500,100,100,500,34311,500,500,500
66,none,2015-02-17 10:22:32,500,500,500,500,500,500,88,100,500,34311,500,500,500
67,none,2015-02-17 10:22:33,500,500,500,500,500,500,88,100,500,34311,500,500,500
68,none,2015-02-17 10:22:34,500,500,500,500,500,500,88,100,500,34311,500,500,500
