,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,40399,47682,visitor_history_id,38591
32,none,2015-02-17 10:21:43,100,500,500,100,500,82,100,86,74,77,87,77701,500
33,none,2015-02-17 10:21:44,100,500,500,100,500,81,100,86,77,74,87,77701,500
34,none,2015-02-17 10:21:45,100,500,500,100,500,80,100,86,79,78,100,77701,500
35,none,2015-02-17 10:21:46,100,500,500,100,500,88,100,100,79,79,100,77701,500
36,none,2015-02-17 10:21:47,100,500,500,100,500,88,100,100,78,78,100,77701,500
37,none,2015-02-17 10:21:48,100,500,500,100,500,100,100,100,81,76,88,77701,500
38,none,2015-02-17 10:21:49,100,500,500,100,500,100,100,100,76,80,89,77701,500
39,none,2015-02-17 10:21:50,86,500,500,500,500,80,100,78,76,77,89,77701,500
40,none,2015-02-17 10:21:51,100,500,500,500,500,82,100,78,85,76,100,77701,500
41,none,2015-02-17 10:21:52,100,500,500,500,500,86,500,84,81,77,85,77701,500
42,none,2015-02-17 10:21:53,100,500,500,500,500,100,500,81,82,79,87,77701,500
43,none,2015-02-17 10:21:54,100,500,500,500,500,100,500,84,79,84,100,77701,500
44,none,2015-02-17 10:21:55,100,500,500,500,500,88,500,100,80,76,100,77701,500
45,none,2015-02-17 10:21:56,100,500,500,500,500,88,500,100,79,77,88,77701,500
46,none,2015-02-17 10:21:57,100,500,500,500,500,86,500,100,80,78,87,77701,500
47,none,2015-02-17 10:21:58,100,500,500,500,500,86,500,84,74,80,86,77701,500
48,none,2015-02-17 10:21:59,100,500,500,500,500,84,500,88,75,78,88,77701,500
49,none,2015-02-17 10:22:00,500,500,500,500,500,84,500,88,81,77,88,77701,500
50,none,2015-02-17 10:22:01,500,500,500,500,500,86,500,88,84,79,89,77701,500
51,none,2015-02-17 10:22:02,500,500,500,500,500,86,500,86,84,77,100,77701,500
52,none,2015-02-17 10:22:03,500,500,500,500,500,79,500,85,81,77,100,77701,500
53,none,2015-02-17 10:22:04,500,500,500,500,500,75,500,81,76,79,87,77701,500
54,none,2015-02-17 10:22:05,500,500,500,500,500,81,500,83,78,83,86,77701,500
55,none,2015-02-17 10:22:06,500,500,500,500,500,86,500,87,75,83,87,77701,500
56,none,2015-02-17 10:22:07,500,500,500,500,500,100,89,87,77,82,100,77701,500
57,none,2015-02-17 10:22:08,500,500,500,500,500,100,100,84,78,81,88,77701,500
58,none,2015-02-17 10:22:09,500,500,500,500,500,81,100,80,77,80,87,77701,500
59,none,2015-02-17 10:22:10,83,500,500,500,500,83,100,77,77,80,85,77701,500
60,none,2015-02-17 10:22:11,100,500,500,500,500,86,100,78,77,80,87,77701,500
61,none,2015-02-17 10:22:12,100,500,500,500,500,100,100,82,75,79,86,77701,500
62,none,2015-02-17 10:22:13,100,500,500,500,500,86,100,100,75,81,86,77701,500
63,none,2015-02-17 10:22:14,100,500,500,500,500,100,100,83,81,81,84,77701,500
64,none,2015-02-17 10:22:15,100,500,500,500,500,82,100,100,84,83,84,77701,500
65,none,2015-02-17 10:22:16,100,500,500,500,500,83,100,100,83,83,85,77701,500
66,none,2015-02-17 10:22:17,100,500,500,500,500,83,500,79,84,83,88,77701,500
67,none,2015-02-17 10:22:18,100,500,500,500,500,100,500,78,78,81,87,77701,500
68,none,2015-02-17 10:22:19,89,500,500,500,500,100,500,100,77,79,89,77701,500
69,none,2015-02-17 10:22:20,89,500,500,500,500,85,500,85,75,79,85,77701,500
70,none,2015-02-17 10:22:21,100,500,500,500,500,85,500,87,77,78,87,77701,500
71,none,2015-02-17 10:22:22,100,500,500,500,500,86,500,89,85,77,87,77701,500
72,none,2015-02-17 10:22:23,100,500,500,500,500,83,500,100,78,80,88,77701,500
73,none,2015-02-17 10:22:24,100,500,500,500,500,80,500,100,78,77,88,77701,500
74,none,2015-02-17 10:22:25,100,500,500,500,500,83,500,100,76,81,100,77701,500
75,none,2015-02-17 10:22:26,100,500,500,500,500,100,500,100,75,80,100,77701,500
76,none,2015-02-17 10:22:27,100,500,500,500,500,100,500,100,75,82,88,77701,500
77,none,2015-02-17 10:22:28,100,500,500,500,500,100,500,100,81,83,88,77701,500
78,none,2015-02-17 10:22:29,86,500,500,500,500,85,500,100,81,85,88,77701,500
79,none,2015-02-17 10:22:30,100,500,500,500,500,100,500,79,83,85,89,77701,500
80,none,2015-02-17 10:22:31,85,500,500,500,500,100,500,79,83,80,87,77701,500
81,none,2015-02-17 10:22:32,100,500,500,500,500,100,500,100,82,82,86,77701,500
82,none,2015-02-17 10:22:33,87,500,500,500,500,86,500,87,79,77,100,77701,500
83,none,2015-02-17 10:22:34,87,500,500,500,500,87,500,87,77,74,88,77701,500
84,none,2015-02-17 10:22:35,87,500,500,500,500,81,500,86,77,75,86,77701,500
85,none,2015-02-17 10:22:36,87,500,500,500,500,89,500,75,75,80,86,77701,500
86,none,2015-02-17 10:22:37,100,500,500,500,500,89,500,100,79,82,89,77701,500
87,none,2015-02-17 10:22:38,100,500,500,500,500,100,500,82,77,85,100,77701,500
88,none,2015-02-17 10:22:39,100,500,500,500,500,88,500,88,78,86,86,77701,500
89,none,2015-02-17 10:22:40,100,500,500,500,500,88,500,100,78,86,100,77701,500
90,none,2015-02-17 10:22:41,100,500,500,500,500,86,88,89,78,80,86,77701,500
91,none,2015-02-17 10:22:42,100,500,500,500,500,86,100,89,80,80,85,77701,500
92,none,2015-02-17 10:22:43,100,500,500,500,500,85,100,89,77,82,88,77701,500
93,none,2015-02-17 10:22:44,100,500,500,500,500,82,100,89,77,79,86,77701,500
94,none,2015-02-17 10:22:45,500,500,500,500,500,80,100,89,85,76,100,77701,500
95,none,2015-02-17 10:22:46,500,500,500,500,500,84,100,89,82,78,100,77701,500
96,none,2015-02-17 10:22:47,500,500,500,500,500,87,100,88,79,75,85,77701,500
97,none,2015-02-17 10:22:48,88,500,500,500,500,88,100,88,76,77,89,77701,500
98,none,2015-02-17 10:22:49,100,500,500,500,500,100,100,89,78,74,89,77701,500
99,none,2015-02-17 10:22:50,100,500,500,500,500,100,100,88,80,76,89,77701,500
100,none,2015-02-17 10:22:51,100,500,500,500,500,85,500,88,75,81,89,77701,500
101,none,2015-02-17 10:22:52,100,500,500,500,500,100,500,100,75,76,84,77701,500
102,none,2015-02-17 10:22:53,100,500,500,500,500,100,500,100,78,76,100,77701,500
103,none,2015-02-17 10:22:54,100,500,500,500,500,100,89,100,79,80,89,77701,500
104,none,2015-02-17 10:22:55,100,500,500,500,500,100,100,89,83,82,88,77701,500
105,none,2015-02-17 10:22:56,100,500,500,500,500,81,100,100,87,82,100,77701,500
106,none,2015-02-17 10:22:57,100,500,500,500,500,80,100,100,85,83,100,77701,500
107,none,2015-02-17 10:22:58,500,500,500,89,500,100,100,100,85,86,100,77701,500
108,none,2015-02-17 10:22:59,500,500,500,100,500,100,100,100,87,83,100,77701,500
109,none,2015-02-17 10:23:01,500,500,500,100,500,83,100,87,100,84,89,77701,500
110,none,2015-02-17 10:23:01,500,500,500,100,500,83,100,87,100,84,89,77701,500
111,none,2015-02-17 10:23:02,500,500,500,100,500,83,100,84,85,82,100,77701,500
112,none,2015-02-17 10:23:03,500,500,500,100,500,85,100,86,80,81,100,77701,500
113,none,2015-02-17 10:23:04,500,500,500,100,500,86,500,85,80,80,88,77701,500
114,1_entrance,2015-02-17 10:23:05,500,500,500,100,500,89,500,83,80,81,88,77701,500
115,1_entrance,2015-02-17 10:23:06,500,500,500,100,500,89,500,80,78,81,88,77701,500
116,1_entrance,2015-02-17 10:23:07,500,500,500,100,500,100,500,84,78,84,89,77701,500
117,1_entrance,2015-02-17 10:23:08,500,500,500,500,500,100,500,89,80,81,100,77701,500
118,1_entrance,2015-02-17 10:23:09,500,500,500,500,500,100,500,100,80,79,100,77701,500
119,1_entrance,2015-02-17 10:23:10,500,500,500,89,500,88,500,100,80,82,100,77701,500
120,1_entrance,2015-02-17 10:23:11,500,500,500,100,500,88,500,100,81,83,87,77701,500
121,1_entrance,2015-02-17 10:23:12,500,500,500,100,500,100,89,100,80,84,100,77701,500
122,1_entrance,2015-02-17 10:23:13,500,500,500,100,500,100,89,84,81,81,100,77701,500
123,1_entrance,2015-02-17 10:23:14,500,500,500,100,500,89,100,84,83,82,100,77701,500
124,1_entrance,2015-02-17 10:23:15,500,500,500,100,500,100,100,100,81,80,100,77701,500
125,1_entrance,2015-02-17 10:23:16,500,500,500,100,500,100,100,100,82,80,100,77701,500
126,1_entrance,2015-02-17 10:23:17,500,500,500,100,500,100,100,100,78,81,86,77701,500
127,1_entrance,2015-02-17 10:23:18,500,500,500,100,500,100,100,100,80,78,100,77701,500
128,1_entrance,2015-02-17 10:23:19,500,500,500,100,500,100,100,81,82,78,100,77701,500
129,1_entrance,2015-02-17 10:23:20,500,500,500,500,500,100,100,84,85,80,89,77701,500
130,1_entrance,2015-02-17 10:23:21,89,500,500,500,500,100,100,85,71,79,89,77701,500
131,1_entrance,2015-02-17 10:23:22,86,500,500,500,500,100,500,82,74,81,86,77701,500
132,1_entrance,2015-02-17 10:23:23,84,500,500,500,500,88,87,100,76,80,87,77701,500
133,1_entrance,2015-02-17 10:23:24,84,500,500,500,500,86,100,85,75,83,86,77701,500
134,1_entrance,2015-02-17 10:23:25,85,500,500,500,500,84,100,86,81,77,100,77701,500
135,1_entrance,2015-02-17 10:23:26,100,500,500,89,500,100,100,100,78,75,100,77701,500
136,1_entrance,2015-02-17 10:23:27,100,500,500,100,500,83,86,77,79,75,86,77701,500
137,1_entrance,2015-02-17 10:23:28,86,500,500,100,500,83,86,77,81,74,85,77701,500
138,1_entrance,2015-02-17 10:23:29,86,500,500,100,500,89,86,75,80,74,86,77701,500
139,1_entrance,2015-02-17 10:23:30,100,500,500,88,500,84,100,79,83,76,86,77701,500
140,1_entrance,2015-02-17 10:23:31,100,500,500,100,500,80,100,86,80,76,88,77701,500
141,1_entrance,2015-02-17 10:23:32,100,500,500,100,500,87,100,88,80,82,100,77701,500
142,1_entrance,2015-02-17 10:23:33,100,500,500,100,500,88,100,88,79,82,86,77701,500
143,1_entrance,2015-02-17 10:23:34,100,500,500,100,500,100,87,88,77,82,88,77701,500
144,1_entrance,2015-02-17 10:23:35,100,500,500,100,500,86,87,88,79,82,86,77701,500
145,1_entrance,2015-02-17 10:23:36,89,500,500,100,500,89,100,100,81,82,100,77701,500
146,1_entrance,2015-02-17 10:23:37,86,500,500,100,500,100,100,89,84,82,100,77701,500
147,1_entrance,2015-02-17 10:23:38,86,500,500,100,500,100,100,100,85,81,100,77701,500
148,1_entrance,2015-02-17 10:23:39,100,500,500,100,500,100,100,100,82,79,88,77701,500
149,1_entrance,2015-02-17 10:23:40,100,500,500,500,500,86,100,87,80,83,88,77701,500
150,1_entrance,2015-02-17 10:23:41,100,500,500,500,500,89,89,100,80,81,100,77701,500
151,1_entrance,2015-02-17 10:23:42,83,500,500,85,500,100,100,79,82,80,88,77701,500
152,1_entrance,2015-02-17 10:23:43,85,500,500,100,500,100,100,100,80,79,85,77701,500
153,1_entrance,2015-02-17 10:23:44,88,500,500,100,500,100,100,80,76,80,81,77701,500
154,1_entrance,2015-02-17 10:23:45,100,500,500,100,500,100,100,100,76,74,88,77701,500
155,1_entrance,2015-02-17 10:23:46,100,500,500,100,500,86,100,89,75,72,87,77701,500
156,1_entrance,2015-02-17 10:23:47,100,500,500,100,500,86,100,89,76,81,87,77701,500
157,1_entrance,2015-02-17 10:23:48,100,500,500,100,500,100,100,100,72,80,85,77701,500
158,1_entrance,2015-02-17 10:23:49,100,500,500,100,500,100,100,100,69,79,86,77701,500
159,1_entrance,2015-02-17 10:23:50,100,500,500,100,500,100,100,85,69,79,100,77701,500
160,1_entrance,2015-02-17 10:23:51,100,500,500,100,500,100,500,83,69,78,100,77701,500
161,1_entrance,2015-02-17 10:23:52,100,500,500,500,500,100,500,81,71,80,100,77701,500
162,1_entrance,2015-02-17 10:23:53,500,500,500,500,500,100,500,86,73,79,100,77701,500
163,1_entrance,2015-02-17 10:23:54,500,500,500,500,500,81,500,81,80,78,100,77701,500
164,1_entrance,2015-02-17 10:23:55,500,500,500,500,500,84,500,77,81,75,88,77701,500
165,1_entrance,2015-02-17 10:23:56,500,500,500,500,500,85,500,77,81,78,89,77701,500
166,1_entrance,2015-02-17 10:23:57,500,500,500,500,500,89,500,77,82,79,85,77701,500
167,1_entrance,2015-02-17 10:23:58,82,500,500,500,500,100,88,73,86,76,85,77701,500
168,1_entrance,2015-02-17 10:23:59,82,500,500,500,500,85,88,68,83,78,100,77701,500
169,1_entrance,2015-02-17 10:24:00,82,500,500,500,500,100,100,76,84,79,85,77701,500
170,none,2015-02-17 10:24:01,79,500,500,500,500,83,100,78,85,85,100,77701,500
171,none,2015-02-17 10:24:02,82,500,500,500,500,100,100,75,85,84,100,77701,500
172,none,2015-02-17 10:24:03,86,500,500,500,500,84,100,76,84,85,88,77701,500
173,none,2015-02-17 10:24:04,100,500,500,500,500,84,89,100,87,86,87,77701,500
174,none,2015-02-17 10:24:05,87,500,500,500,500,84,89,75,86,85,87,77701,500
175,none,2015-02-17 10:24:06,86,500,500,500,500,84,88,85,86,82,100,77701,500
176,none,2015-02-17 10:24:07,86,500,500,500,500,85,89,76,85,79,86,77701,500
177,none,2015-02-17 10:24:08,100,500,500,500,500,100,85,73,85,75,84,77701,500
178,1_lobby_aud,2015-02-17 10:24:09,100,500,500,500,500,85,88,80,82,80,82,77701,500
179,1_lobby_aud,2015-02-17 10:24:10,100,500,500,500,500,85,86,77,82,85,85,77701,500
180,1_lobby_aud,2015-02-17 10:24:11,84,500,500,500,500,85,100,72,84,82,88,77701,500
181,1_lobby_aud,2015-02-17 10:24:12,84,500,500,500,500,85,88,73,85,80,88,77701,500
182,1_lobby_aud,2015-02-17 10:24:13,80,500,500,500,500,85,89,70,86,82,100,77701,500
183,1_lobby_aud,2015-02-17 10:24:14,100,500,500,500,500,85,100,68,85,85,100,77701,500
184,1_lobby_aud,2015-02-17 10:24:15,100,500,500,500,500,89,100,65,82,85,100,77701,500
185,1_lobby_aud,2015-02-17 10:24:16,89,500,500,500,500,100,100,65,80,84,100,77701,500
186,1_lobby_aud,2015-02-17 10:24:17,89,500,500,500,500,86,100,68,80,83,100,77701,500
187,1_lobby_aud,2015-02-17 10:24:18,100,500,500,500,500,100,100,74,83,85,100,77701,500
188,1_lobby_aud,2015-02-17 10:24:19,85,500,500,500,500,100,100,73,83,88,100,77701,500
189,1_lobby_aud,2015-02-17 10:24:20,85,500,500,500,500,100,100,73,84,83,100,77701,500
190,1_lobby_aud,2015-02-17 10:24:21,100,500,500,500,500,100,100,75,84,81,100,77701,500
191,1_lobby_aud,2015-02-17 10:24:22,84,500,500,500,500,100,500,73,84,83,500,77701,500
192,1_lobby_aud,2015-02-17 10:24:23,83,500,500,500,500,100,500,72,83,84,500,77701,500
193,1_lobby_aud,2015-02-17 10:24:24,83,500,500,87,500,100,500,71,81,83,84,77701,500
194,1_lobby_aud,2015-02-17 10:24:25,100,500,500,100,500,88,88,100,81,79,84,77701,500
195,1_lobby_aud,2015-02-17 10:24:26,77,500,500,100,500,83,88,82,80,77,87,77701,500
196,1_lobby_aud,2015-02-17 10:24:27,77,500,500,100,500,81,100,73,80,77,87,77701,500
197,1_lobby_aud,2015-02-17 10:24:28,100,500,500,100,500,84,89,74,81,78,88,77701,500
198,1_lobby_aud,2015-02-17 10:24:29,100,500,500,100,500,89,86,73,84,79,87,77701,500
199,1_lobby_aud,2015-02-17 10:24:30,100,500,500,87,500,89,85,73,86,77,87,77701,500
200,1_lobby_aud,2015-02-17 10:24:31,88,500,500,100,500,100,86,78,83,69,100,77701,500
201,1_lobby_aud,2015-02-17 10:24:32,87,500,500,85,500,100,86,82,81,77,100,77701,500
202,1_lobby_aud,2015-02-17 10:24:33,89,500,500,100,500,83,88,76,80,82,86,77701,500
203,1_lobby_aud,2015-02-17 10:24:34,86,500,500,100,500,84,87,81,78,80,88,77701,500
204,1_lobby_aud,2015-02-17 10:24:35,100,500,500,100,500,86,89,85,79,78,87,77701,500
205,1_lobby_aud,2015-02-17 10:24:36,87,500,500,100,500,100,89,82,81,75,87,77701,500
206,1_lobby_aud,2015-02-17 10:24:37,100,500,500,100,500,86,100,81,79,79,88,77701,500
207,1_lobby_aud,2015-02-17 10:24:38,100,500,500,100,500,100,100,81,81,77,88,77701,500
208,1_lobby_aud,2015-02-17 10:24:39,86,500,500,100,500,75,100,81,82,77,82,77701,500
209,1_lobby_aud,2015-02-17 10:24:40,100,500,500,100,500,75,88,78,84,76,83,77701,500
210,1_lobby_aud,2015-02-17 10:24:41,83,500,500,100,500,78,100,83,80,85,84,77701,500
211,1_lobby_aud,2015-02-17 10:24:42,83,500,500,500,500,75,88,70,87,84,86,77701,500
212,1_lobby_aud,2015-02-17 10:24:43,84,500,500,500,500,85,100,79,88,80,88,77701,500
213,1_lobby_aud,2015-02-17 10:24:44,81,500,500,500,500,82,89,78,86,83,100,77701,500
214,1_lobby_aud,2015-02-17 10:24:45,78,500,500,500,500,100,100,71,87,83,89,77701,500
215,1_lobby_aud,2015-02-17 10:24:46,100,500,500,500,500,100,100,65,88,82,89,77701,500
216,1_lobby_aud,2015-02-17 10:24:47,100,500,500,500,500,100,100,74,86,87,100,77701,500
217,1_lobby_aud,2015-02-17 10:24:48,89,500,500,500,500,100,100,69,87,84,100,77701,500
218,1_lobby_aud,2015-02-17 10:24:49,89,500,500,500,500,100,100,76,89,84,100,77701,500
219,1_lobby_aud,2015-02-17 10:24:50,86,500,500,500,500,89,100,73,86,84,88,77701,500
220,1_lobby_aud,2015-02-17 10:24:51,87,500,500,500,500,86,100,73,80,78,88,77701,500
221,1_lobby_aud,2015-02-17 10:24:52,87,500,500,500,500,83,100,81,79,75,100,77701,500
222,none,2015-02-17 10:24:53,84,500,500,500,500,100,86,85,85,78,89,77701,500
223,none,2015-02-17 10:24:54,84,500,500,500,500,100,86,79,88,79,100,77701,500
224,none,2015-02-17 10:24:55,78,500,500,500,500,100,87,77,88,85,100,77701,500
225,none,2015-02-17 10:24:56,100,500,500,500,500,100,87,81,100,88,100,77701,500
226,none,2015-02-17 10:24:57,75,500,500,500,500,100,88,77,100,86,100,77701,500
227,none,2015-02-17 10:24:58,73,500,500,500,500,100,100,75,100,84,100,77701,500
228,none,2015-02-17 10:24:59,100,500,500,500,500,100,100,84,100,100,100,77701,500
229,none,2015-02-17 10:25:00,100,500,500,500,500,100,100,80,100,88,100,77701,500
230,none,2015-02-17 10:25:01,86,500,500,500,500,500,100,77,100,88,100,77701,500
231,1_class_lezin,2015-02-17 10:25:02,87,500,500,500,500,500,100,100,100,88,100,77701,500
232,1_class_lezin,2015-02-17 10:25:03,83,500,500,500,500,500,100,73,100,84,500,77701,500
233,1_class_lezin,2015-02-17 10:25:04,81,500,500,500,500,500,100,72,500,86,500,77701,500
234,1_class_lezin,2015-02-17 10:25:05,77,500,500,500,500,500,100,100,500,87,500,77701,500
235,1_class_lezin,2015-02-17 10:25:06,69,500,500,500,500,500,88,80,500,87,500,77701,500
236,1_class_lezin,2015-02-17 10:25:07,82,500,500,500,500,500,100,76,500,86,500,77701,500
237,1_class_lezin,2015-02-17 10:25:08,80,500,500,500,500,500,100,77,86,86,500,77701,500
238,1_class_lezin,2015-02-17 10:25:09,81,500,500,500,500,500,100,79,89,86,500,77701,500
239,1_class_lezin,2015-02-17 10:25:10,82,500,500,500,500,87,100,79,87,84,500,77701,500
240,1_class_lezin,2015-02-17 10:25:11,80,500,500,500,500,87,100,79,87,86,500,77701,500
241,1_class_lezin,2015-02-17 10:25:12,100,500,500,500,500,100,100,79,86,87,500,77701,500
242,1_class_lezin,2015-02-17 10:25:13,100,500,500,500,500,100,100,77,82,85,500,77701,500
243,1_class_lezin,2015-02-17 10:25:14,100,500,500,500,500,100,100,74,83,86,500,77701,500
244,1_class_lezin,2015-02-17 10:25:15,88,500,500,500,500,100,86,78,85,84,500,77701,500
245,1_class_lezin,2015-02-17 10:25:16,100,500,500,500,500,100,86,76,85,83,500,77701,500
246,1_class_lezin,2015-02-17 10:25:17,100,500,500,500,500,100,100,72,87,85,500,77701,500
247,1_class_lezin,2015-02-17 10:25:18,78,500,500,500,500,100,100,73,86,88,500,77701,500
248,1_class_lezin,2015-02-17 10:25:19,72,500,500,500,500,100,100,84,86,85,500,77701,500
249,1_class_lezin,2015-02-17 10:25:20,100,500,500,500,500,88,100,81,89,83,500,77701,500
250,1_class_lezin,2015-02-17 10:25:21,80,500,500,500,500,100,100,78,86,84,500,77701,500
251,1_class_lezin,2015-02-17 10:25:22,84,500,500,500,500,100,100,77,100,89,500,77701,500
252,1_class_lezin,2015-02-17 10:25:23,79,500,500,500,500,100,100,80,100,100,500,77701,500
253,1_class_lezin,2015-02-17 10:25:24,75,500,500,500,500,100,100,100,100,100,500,77701,500
254,1_class_lezin,2015-02-17 10:25:25,80,500,500,500,500,100,100,100,100,85,500,77701,500
255,1_class_lezin,2015-02-17 10:25:26,82,500,500,500,500,100,500,74,100,88,500,77701,500
256,1_class_lezin,2015-02-17 10:25:27,82,500,500,500,500,87,500,66,100,87,500,77701,500
257,1_class_lezin,2015-02-17 10:25:28,79,500,500,500,500,87,500,100,89,84,500,77701,500
258,1_class_lezin,2015-02-17 10:25:29,79,500,500,500,500,100,500,78,87,84,500,77701,500
259,1_class_lezin,2015-02-17 10:25:30,81,500,500,500,500,100,500,82,100,86,500,77701,500
260,1_class_lezin,2015-02-17 10:25:31,89,500,500,500,500,100,500,79,100,86,500,77701,500
261,1_class_lezin,2015-02-17 10:25:32,89,500,500,500,500,100,89,79,86,86,500,77701,500
262,1_class_lezin,2015-02-17 10:25:33,87,500,500,500,500,100,89,81,86,87,500,77701,500
263,1_class_lezin,2015-02-17 10:25:34,81,500,500,500,500,100,100,84,86,84,500,77701,500
264,1_class_lezin,2015-02-17 10:25:35,81,500,500,500,500,100,100,85,89,80,500,77701,500
265,1_class_lezin,2015-02-17 10:25:36,84,500,500,500,500,100,100,84,88,85,500,77701,500
266,1_class_lezin,2015-02-17 10:25:37,82,500,500,500,500,89,100,82,88,82,500,77701,500
267,1_class_lezin,2015-02-17 10:25:38,83,500,500,500,500,89,88,80,100,87,500,77701,500
268,1_class_lezin,2015-02-17 10:25:39,73,500,500,500,500,100,100,76,100,100,500,77701,500
269,1_class_lezin,2015-02-17 10:25:40,82,500,500,500,500,100,100,74,100,100,500,77701,500
270,1_class_lezin,2015-02-17 10:25:41,81,500,500,500,500,88,100,87,100,85,500,77701,500
271,1_class_lezin,2015-02-17 10:25:42,74,500,500,500,500,100,100,84,100,85,500,77701,500
272,1_class_lezin,2015-02-17 10:25:43,82,500,500,500,500,100,100,83,100,87,500,77701,500
273,1_class_lezin,2015-02-17 10:25:44,85,500,500,500,500,100,100,79,100,89,500,77701,500
274,1_class_lezin,2015-02-17 10:25:45,87,500,500,500,500,100,100,80,100,100,500,77701,500
275,1_class_lezin,2015-02-17 10:25:46,86,500,500,500,500,100,100,83,500,100,500,77701,500
276,1_class_lezin,2015-02-17 10:25:47,83,500,500,500,500,100,100,80,500,100,500,77701,500
277,1_class_lezin,2015-02-17 10:25:48,81,500,500,500,500,100,500,74,500,80,500,77701,500
278,1_class_lezin,2015-02-17 10:25:49,83,500,500,500,500,100,500,79,500,82,500,77701,500
279,1_class_lezin,2015-02-17 10:25:50,80,500,500,500,500,100,500,100,500,85,500,77701,500
280,none,2015-02-17 10:25:51,78,500,500,500,500,500,500,74,500,88,500,77701,500
281,none,2015-02-17 10:25:52,79,500,500,500,500,89,88,80,87,84,500,77701,500
282,none,2015-02-17 10:25:53,83,500,500,500,500,89,87,77,87,84,88,77701,500
283,none,2015-02-17 10:25:54,83,500,500,500,500,100,86,76,85,83,87,77701,500
284,none,2015-02-17 10:25:55,88,500,500,500,500,100,86,84,86,81,100,77701,500
285,none,2015-02-17 10:25:56,88,500,500,500,500,100,86,86,83,74,85,77701,500
