,location,timestamp,11057,12724,13846,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,19896,38591
0,none,2015-02-17 10:22:39,100,100,100,92,100,92,80,76,91,11169,500,500,500
1,none,2015-02-17 10:22:40,92,100,100,100,92,91,82,79,93,11169,500,500,500
2,none,2015-02-17 10:22:41,100,100,100,87,92,88,82,77,92,11169,500,500,500
3,none,2015-02-17 10:22:42,100,100,100,85,100,87,81,77,94,11169,500,500,500
4,none,2015-02-17 10:22:43,100,500,100,92,100,85,80,79,100,11169,500,500,500
5,none,2015-02-17 10:22:44,91,500,100,90,93,93,78,79,92,11169,500,500,500
6,none,2015-02-17 10:22:45,91,500,100,90,93,85,75,77,89,11169,500,500,500
7,none,2015-02-17 10:22:46,100,500,100,100,100,100,78,77,89,11169,500,500,500
8,none,2015-02-17 10:22:47,100,500,500,100,89,100,80,79,88,11169,500,500,500
9,none,2015-02-17 10:22:48,100,500,500,100,100,100,84,78,88,11169,500,500,500
10,none,2015-02-17 10:22:49,100,500,500,88,100,83,86,84,87,11169,500,500,500
11,none,2015-02-17 10:22:50,100,500,500,86,100,80,85,84,82,11169,500,500,500
12,none,2015-02-17 10:22:51,100,500,500,85,100,82,85,78,77,11169,500,500,500
13,none,2015-02-17 10:22:52,89,500,500,89,100,85,84,78,75,11169,500,500,500
14,none,2015-02-17 10:22:53,88,500,500,88,100,82,86,76,75,11169,500,500,500
15,none,2015-02-17 10:22:54,88,500,500,86,100,79,87,72,77,11169,500,500,500
16,none,2015-02-17 10:22:55,100,500,500,85,100,80,86,76,78,11169,500,500,500
17,none,2015-02-17 10:22:56,100,500,500,84,100,79,89,83,77,11169,500,500,500
18,none,2015-02-17 10:22:57,88,500,500,84,500,80,81,72,78,11169,500,500,500
19,none,2015-02-17 10:22:58,88,500,500,84,500,83,84,72,77,11169,500,500,500
20,none,2015-02-17 10:22:59,87,500,500,87,500,85,86,85,77,11169,500,500,500
21,none,2015-02-17 10:23:01,87,500,500,88,89,81,85,76,78,11169,500,500,500
22,none,2015-02-17 10:23:01,87,500,500,88,89,81,85,76,78,11169,500,500,500
23,none,2015-02-17 10:23:02,89,500,500,100,89,83,78,77,77,11169,500,500,500
24,none,2015-02-17 10:23:03,89,500,500,100,100,80,80,75,79,11169,500,500,500
25,none,2015-02-17 10:23:04,100,500,500,88,100,86,81,77,78,11169,500,500,500
26,1_entrance,2015-02-17 10:23:05,100,500,500,86,100,77,79,78,79,11169,500,500,500
27,1_entrance,2015-02-17 10:23:06,100,500,500,100,100,100,77,77,81,11169,500,500,500
28,1_entrance,2015-02-17 10:23:07,100,500,500,100,100,88,75,77,84,11169,500,500,500
29,1_entrance,2015-02-17 10:23:08,100,500,500,100,100,86,81,77,88,11169,500,500,500
30,1_entrance,2015-02-17 10:23:09,88,500,500,100,100,100,81,82,100,11169,500,500,500
31,1_entrance,2015-02-17 10:23:10,88,500,500,87,100,88,77,78,100,11169,500,500,500
32,1_entrance,2015-02-17 10:23:11,100,500,500,87,89,100,81,78,86,11169,500,500,500
33,1_entrance,2015-02-17 10:23:12,100,500,500,100,89,89,79,81,86,11169,500,500,500
34,1_entrance,2015-02-17 10:23:13,100,500,500,100,89,89,83,78,89,11169,500,500,500
35,1_entrance,2015-02-17 10:23:14,100,500,500,100,100,89,85,77,87,11169,500,500,500
36,1_entrance,2015-02-17 10:23:15,100,500,500,100,100,84,85,77,88,11169,500,500,500
37,1_entrance,2015-02-17 10:23:16,100,500,500,86,100,84,83,80,88,11169,500,500,500
38,1_entrance,2015-02-17 10:23:17,100,500,500,86,100,88,80,81,100,11169,500,500,500
39,1_entrance,2015-02-17 10:23:18,100,500,500,100,100,88,81,79,100,11169,500,500,500
40,1_entrance,2015-02-17 10:23:19,500,500,500,100,100,100,82,81,100,11169,500,500,500
41,1_entrance,2015-02-17 10:23:20,500,500,500,100,100,89,82,83,100,11169,500,500,500
42,1_entrance,2015-02-17 10:23:21,500,500,500,100,100,89,75,77,100,11169,500,500,500
43,1_entrance,2015-02-17 10:23:22,500,500,500,100,100,100,69,81,100,11169,500,500,500
44,1_entrance,2015-02-17 10:23:23,500,500,500,100,87,86,68,84,100,11169,500,500,500
45,1_entrance,2015-02-17 10:23:24,500,500,500,100,100,84,68,83,100,11169,500,500,500
46,1_entrance,2015-02-17 10:23:25,500,500,500,100,100,85,68,81,500,11169,500,500,500
47,1_entrance,2015-02-17 10:23:26,500,500,500,500,100,100,69,82,500,11169,500,500,500
48,1_entrance,2015-02-17 10:23:27,500,500,87,500,100,89,78,73,500,11169,500,500,500
49,1_entrance,2015-02-17 10:23:28,500,500,87,500,100,88,81,75,87,11169,500,500,500
50,1_entrance,2015-02-17 10:23:29,500,500,100,500,100,80,81,75,84,11169,500,500,500
51,1_entrance,2015-02-17 10:23:30,500,500,100,500,89,75,81,75,82,11169,500,500,500
52,1_entrance,2015-02-17 10:23:31,89,500,100,78,89,86,81,77,82,11169,500,500,500
53,1_entrance,2015-02-17 10:23:32,89,89,100,80,88,100,81,75,85,11169,500,500,500
54,1_entrance,2015-02-17 10:23:33,100,100,100,83,100,100,83,78,79,11169,500,500,500
55,1_entrance,2015-02-17 10:23:34,100,100,100,100,100,86,82,82,80,11169,500,500,500
56,1_entrance,2015-02-17 10:23:35,100,100,100,100,100,86,81,78,81,11169,500,500,500
57,1_entrance,2015-02-17 10:23:36,100,100,100,86,100,100,80,80,83,11169,500,500,500
58,1_entrance,2015-02-17 10:23:37,100,100,500,86,100,100,81,79,86,11169,500,500,500
59,1_entrance,2015-02-17 10:23:38,100,100,500,87,100,89,80,83,87,11169,500,500,500
60,1_entrance,2015-02-17 10:23:39,100,100,500,100,100,89,84,84,100,11169,500,500,500
61,1_entrance,2015-02-17 10:23:40,100,100,500,100,100,89,81,80,100,11169,500,500,500
62,1_entrance,2015-02-17 10:23:41,500,100,500,100,100,89,82,79,100,11169,500,500,500
63,1_entrance,2015-02-17 10:23:42,500,500,500,100,500,100,81,80,100,11169,500,500,500
64,1_entrance,2015-02-17 10:23:43,500,500,500,100,500,100,83,83,100,11169,500,500,500
65,1_entrance,2015-02-17 10:23:44,500,500,500,100,500,100,82,80,100,11169,500,500,500
66,1_entrance,2015-02-17 10:23:45,500,500,87,100,500,100,83,80,100,11169,500,500,500
67,1_entrance,2015-02-17 10:23:46,500,500,100,88,500,100,83,78,100,11169,500,500,500
68,1_entrance,2015-02-17 10:23:47,500,500,100,89,500,100,80,76,85,11169,500,500,500
69,1_entrance,2015-02-17 10:23:48,500,500,100,85,500,100,81,77,88,11169,500,500,500
70,1_entrance,2015-02-17 10:23:49,500,500,100,85,500,77,80,75,88,11169,500,500,500
71,1_entrance,2015-02-17 10:23:50,500,500,100,87,86,100,81,74,85,11169,500,500,500
72,1_entrance,2015-02-17 10:23:51,500,500,100,87,100,100,82,75,85,11169,500,500,500
73,1_entrance,2015-02-17 10:23:52,500,500,86,100,100,100,79,74,100,11169,500,500,500
74,1_entrance,2015-02-17 10:23:53,500,500,100,100,100,85,78,75,100,11169,500,500,500
75,1_entrance,2015-02-17 10:23:54,500,500,100,85,100,87,76,77,100,11169,500,500,500
76,1_entrance,2015-02-17 10:23:55,500,500,100,85,100,87,77,75,88,11169,500,500,500
77,1_entrance,2015-02-17 10:23:56,500,500,100,86,100,84,72,100,88,11169,500,500,500
78,1_entrance,2015-02-17 10:23:57,500,500,100,100,100,84,70,84,100,11169,500,500,500
79,1_entrance,2015-02-17 10:23:58,500,500,100,100,100,100,70,79,100,11169,500,500,500
80,1_entrance,2015-02-17 10:23:59,500,500,100,100,100,86,74,79,100,11169,500,500,500
81,1_entrance,2015-02-17 10:24:00,84,500,100,100,500,87,75,82,100,11169,500,500,500
82,none,2015-02-17 10:24:01,89,500,100,100,500,89,74,80,100,11169,500,500,500
83,none,2015-02-17 10:24:02,83,500,500,100,500,100,77,79,100,11169,500,500,500
84,none,2015-02-17 10:24:03,74,500,500,100,500,87,84,84,100,11169,500,500,500
85,none,2015-02-17 10:24:04,88,500,500,100,500,87,85,80,100,11169,500,500,500
86,none,2015-02-17 10:24:05,80,500,500,500,87,87,83,79,500,11169,500,500,500
87,none,2015-02-17 10:24:06,79,500,500,500,87,76,80,75,500,11169,500,500,500
88,none,2015-02-17 10:24:07,81,500,500,89,88,100,77,78,87,11169,500,500,500
89,none,2015-02-17 10:24:08,83,500,500,100,100,81,76,82,86,11169,500,500,500
90,1_lobby_aud,2015-02-17 10:24:09,100,500,500,83,100,84,76,78,85,11169,500,500,500
91,1_lobby_aud,2015-02-17 10:24:10,85,500,500,83,100,86,76,77,85,11169,500,500,500
92,1_lobby_aud,2015-02-17 10:24:11,85,500,500,85,100,77,81,79,87,11169,500,500,500
93,1_lobby_aud,2015-02-17 10:24:12,86,500,500,85,100,70,81,80,87,11169,500,500,500
94,1_lobby_aud,2015-02-17 10:24:13,86,500,500,100,100,77,79,82,100,11169,500,500,500
95,1_lobby_aud,2015-02-17 10:24:14,86,500,500,100,100,75,80,82,85,11169,500,500,500
96,1_lobby_aud,2015-02-17 10:24:15,88,500,500,100,100,69,77,83,86,11169,500,500,500
97,1_lobby_aud,2015-02-17 10:24:16,88,500,500,100,100,71,75,83,87,11169,500,500,500
98,1_lobby_aud,2015-02-17 10:24:17,100,500,500,100,500,75,77,82,100,11169,500,500,500
99,1_lobby_aud,2015-02-17 10:24:18,87,500,500,100,500,70,78,82,100,11169,500,500,500
100,1_lobby_aud,2015-02-17 10:24:19,100,500,500,100,500,69,80,81,100,11169,500,500,500
101,1_lobby_aud,2015-02-17 10:24:20,100,500,500,100,500,74,81,86,100,11169,500,500,500
102,1_lobby_aud,2015-02-17 10:24:21,100,500,500,500,500,70,84,85,100,11169,500,500,500
103,1_lobby_aud,2015-02-17 10:24:22,100,500,500,500,500,74,84,87,100,11169,500,500,500
104,1_lobby_aud,2015-02-17 10:24:23,100,500,500,89,500,75,86,86,100,11169,500,500,500
105,1_lobby_aud,2015-02-17 10:24:24,100,500,500,100,500,69,85,85,100,11169,500,500,500
106,1_lobby_aud,2015-02-17 10:24:25,100,500,500,100,500,66,87,85,100,11169,500,500,500
107,1_lobby_aud,2015-02-17 10:24:26,100,500,500,100,500,67,87,84,500,11169,500,500,500
108,1_lobby_aud,2015-02-17 10:24:27,100,500,500,89,500,73,85,84,500,11169,500,500,500
109,1_lobby_aud,2015-02-17 10:24:28,500,500,500,100,500,74,86,88,500,11169,500,500,500
110,1_lobby_aud,2015-02-17 10:24:29,84,500,500,100,500,74,85,87,500,11169,500,500,500
111,1_lobby_aud,2015-02-17 10:24:30,86,500,500,100,500,69,86,86,500,11169,500,500,500
112,1_lobby_aud,2015-02-17 10:24:31,89,500,500,100,500,74,83,84,500,11169,500,500,500
113,1_lobby_aud,2015-02-17 10:24:32,100,500,500,86,86,70,83,81,86,11169,500,500,500
114,1_lobby_aud,2015-02-17 10:24:33,86,500,500,86,86,100,84,82,84,11169,500,500,500
115,1_lobby_aud,2015-02-17 10:24:34,86,500,500,87,86,74,84,80,89,11169,500,500,500
116,1_lobby_aud,2015-02-17 10:24:35,86,500,500,87,100,76,84,80,89,11169,500,500,500
117,1_lobby_aud,2015-02-17 10:24:36,85,500,500,100,100,79,82,82,100,11169,500,500,500
118,1_lobby_aud,2015-02-17 10:24:37,82,500,500,100,100,79,75,83,100,11169,500,500,500
119,1_lobby_aud,2015-02-17 10:24:38,79,500,500,100,100,78,74,82,100,11169,500,500,500
120,1_lobby_aud,2015-02-17 10:24:39,100,500,500,84,100,100,73,81,87,11169,500,500,500
121,1_lobby_aud,2015-02-17 10:24:40,100,500,500,84,88,87,74,81,86,11169,500,500,500
122,1_lobby_aud,2015-02-17 10:24:41,87,500,500,82,88,87,75,81,85,11169,500,500,500
123,1_lobby_aud,2015-02-17 10:24:42,89,500,500,79,87,81,76,81,84,11169,500,500,500
124,1_lobby_aud,2015-02-17 10:24:43,100,500,500,100,86,79,80,81,86,11169,500,500,500
125,1_lobby_aud,2015-02-17 10:24:44,85,500,500,89,89,75,79,82,85,11169,500,500,500
126,1_lobby_aud,2015-02-17 10:24:45,80,500,500,84,87,74,79,83,89,11169,500,500,500
127,1_lobby_aud,2015-02-17 10:24:46,100,500,500,100,89,76,76,84,85,11169,500,500,500
128,1_lobby_aud,2015-02-17 10:24:47,81,500,500,85,89,78,75,83,100,11169,500,500,500
129,1_lobby_aud,2015-02-17 10:24:48,89,500,500,100,89,71,84,85,100,11169,500,500,500
130,1_lobby_aud,2015-02-17 10:24:49,89,500,500,86,100,62,85,86,100,11169,500,500,500
131,1_lobby_aud,2015-02-17 10:24:50,100,500,500,100,100,72,85,84,100,11169,500,500,500
132,1_lobby_aud,2015-02-17 10:24:51,89,500,500,88,100,71,84,82,89,11169,500,500,500
133,1_lobby_aud,2015-02-17 10:24:52,89,500,500,86,100,100,85,82,89,11169,500,500,500
134,none,2015-02-17 10:24:53,100,500,500,84,89,70,86,82,100,11169,500,500,500
135,none,2015-02-17 10:24:54,86,500,500,100,87,81,87,82,100,11169,500,500,500
136,none,2015-02-17 10:24:55,84,500,500,88,85,83,89,81,100,11169,500,500,500
137,none,2015-02-17 10:24:56,82,500,500,88,88,85,100,83,100,11169,500,500,500
138,none,2015-02-17 10:24:57,88,500,500,100,88,87,88,86,100,11169,500,500,500
139,none,2015-02-17 10:24:58,81,500,500,100,100,83,100,86,100,11169,500,500,500
140,none,2015-02-17 10:24:59,78,500,500,100,100,84,100,88,100,11169,500,500,500
141,none,2015-02-17 10:25:00,83,500,500,100,100,82,100,100,100,11169,500,500,500
142,none,2015-02-17 10:25:01,82,500,500,100,100,75,100,100,500,11169,500,500,500
143,1_class_lezin,2015-02-17 10:25:02,79,500,500,100,100,79,100,100,500,11169,500,500,500
144,1_class_lezin,2015-02-17 10:25:03,86,500,500,100,100,80,100,87,500,11169,500,500,500
145,1_class_lezin,2015-02-17 10:25:04,88,500,500,100,100,76,100,85,500,11169,500,500,500
146,1_class_lezin,2015-02-17 10:25:05,86,500,500,500,100,74,100,85,500,11169,500,500,500
147,1_class_lezin,2015-02-17 10:25:06,84,500,500,500,500,76,89,85,500,11169,500,500,500
148,1_class_lezin,2015-02-17 10:25:07,85,500,500,500,500,78,100,100,500,11169,500,500,500
149,1_class_lezin,2015-02-17 10:25:08,80,500,500,500,500,82,89,86,500,11169,500,500,500
150,1_class_lezin,2015-02-17 10:25:09,80,500,500,500,500,77,89,86,500,11169,500,500,500
151,1_class_lezin,2015-02-17 10:25:10,86,500,500,500,500,80,100,86,500,11169,500,500,500
152,1_class_lezin,2015-02-17 10:25:11,86,500,500,500,500,68,89,89,500,11169,500,500,500
153,1_class_lezin,2015-02-17 10:25:12,100,500,500,500,500,89,89,86,500,11169,500,500,500
154,1_class_lezin,2015-02-17 10:25:13,100,500,500,500,500,85,100,86,500,11169,500,500,500
155,1_class_lezin,2015-02-17 10:25:14,100,500,500,500,500,82,100,87,500,11169,500,500,500
156,1_class_lezin,2015-02-17 10:25:15,85,500,500,500,500,76,100,86,500,11169,500,500,500
157,1_class_lezin,2015-02-17 10:25:16,80,500,500,500,500,77,100,86,500,11169,500,500,500
158,1_class_lezin,2015-02-17 10:25:17,77,500,500,500,89,79,88,88,500,11169,500,500,500
159,1_class_lezin,2015-02-17 10:25:18,76,500,500,500,100,83,100,88,500,11169,500,500,500
160,1_class_lezin,2015-02-17 10:25:19,74,500,500,500,100,82,87,100,500,11169,500,500,500
