,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
0,none,2015-02-17 11:36:06,500,500,77,500,73,100,500,500,500,500,500,74,65397
1,none,2015-02-17 11:36:07,500,500,78,500,100,100,500,500,500,500,500,74,65397
2,none,2015-02-17 11:36:07,500,500,78,500,100,100,500,500,500,500,500,74,65397
3,none,2015-02-17 11:36:08,500,500,100,500,80,100,500,500,500,500,500,70,65397
4,none,2015-02-17 11:36:09,500,500,87,500,100,100,500,500,500,500,500,79,65397
5,3_gal,2015-02-17 11:36:11,500,500,80,500,75,100,500,500,500,500,500,76,65397
6,3_gal,2015-02-17 11:36:12,500,500,85,500,100,500,500,500,500,500,500,74,65397
7,3_gal,2015-02-17 11:36:12,500,500,85,500,100,500,500,500,500,500,500,74,65397
8,3_gal,2015-02-17 11:36:14,500,500,100,500,74,500,500,500,500,500,500,79,65397
9,3_gal,2015-02-17 11:36:15,500,500,88,500,73,500,500,500,500,500,500,81,65397
10,3_gal,2015-02-17 11:36:16,500,500,88,500,72,500,500,500,500,500,500,78,65397
11,3_gal,2015-02-17 11:36:17,500,500,89,500,68,500,500,500,500,500,500,78,65397
12,3_gal,2015-02-17 11:36:17,500,500,89,500,68,500,500,500,500,500,500,78,65397
13,3_gal,2015-02-17 11:36:19,500,500,88,500,72,500,500,500,500,500,500,80,65397
14,3_gal,2015-02-17 11:36:19,500,500,88,500,72,500,500,500,500,500,500,80,65397
15,3_gal,2015-02-17 11:36:20,500,500,87,500,72,500,500,500,500,500,500,80,65397
16,3_gal,2015-02-17 11:36:22,500,500,100,500,75,500,500,500,500,500,500,82,65397
17,3_gal,2015-02-17 11:36:22,500,500,100,500,75,500,500,500,500,500,500,82,65397
18,3_gal,2015-02-17 11:36:24,500,500,81,500,71,500,500,500,500,500,500,81,65397
19,3_gal,2015-02-17 11:36:24,500,500,81,500,71,500,500,500,500,500,500,81,65397
20,3_gal,2015-02-17 11:36:26,500,500,100,500,76,500,500,500,500,500,500,82,65397
21,3_gal,2015-02-17 11:36:26,500,500,100,500,76,500,500,500,500,500,500,82,65397
22,3_gal,2015-02-17 11:36:28,500,500,100,500,75,500,500,500,500,500,500,80,65397
23,3_gal,2015-02-17 11:36:28,500,500,100,500,75,500,500,500,500,500,500,80,65397
24,3_gal,2015-02-17 11:36:30,500,500,84,500,81,500,500,500,500,500,500,71,65397
25,3_gal,2015-02-17 11:36:31,500,500,85,500,76,500,500,500,500,500,500,100,65397
26,3_gal,2015-02-17 11:36:31,500,500,85,500,76,500,500,500,500,500,500,100,65397
27,3_gal,2015-02-17 11:36:33,500,500,89,500,75,500,500,500,500,500,500,100,65397
28,3_gal,2015-02-17 11:36:34,500,500,100,500,79,500,500,500,500,500,500,100,65397
29,3_gal,2015-02-17 11:36:35,500,500,100,500,79,500,500,500,500,500,500,100,65397
30,none,2015-02-17 11:36:36,500,500,85,500,83,500,500,500,500,500,500,73,65397
31,none,2015-02-17 11:36:36,500,500,85,500,83,500,500,500,500,500,500,73,65397
32,none,2015-02-17 11:36:37,500,500,81,500,87,500,500,500,500,500,500,100,65397
33,none,2015-02-17 11:36:39,500,500,79,500,100,500,500,500,500,500,500,71,65397
34,none,2015-02-17 11:36:40,500,500,74,500,85,500,500,500,500,500,500,71,65397
35,none,2015-02-17 11:36:41,500,500,76,500,85,500,500,500,500,500,500,63,65397
36,none,2015-02-17 11:36:41,500,500,76,500,85,500,500,500,500,500,500,63,65397
37,none,2015-02-17 11:36:43,500,500,82,500,87,82,500,500,500,500,500,66,65397
38,none,2015-02-17 11:36:44,500,500,79,500,86,100,500,500,500,500,500,70,65397
39,none,2015-02-17 11:36:44,500,500,79,500,86,100,500,500,500,500,500,70,65397
40,none,2015-02-17 11:36:46,500,500,83,500,100,100,500,500,500,500,500,78,65397
41,none,2015-02-17 11:36:46,500,500,83,500,100,100,500,500,500,500,500,78,65397
42,none,2015-02-17 11:36:47,500,500,83,500,100,100,500,500,500,500,500,77,65397
43,3_lobby,2015-02-17 11:36:49,500,500,74,500,81,100,500,500,500,500,500,77,65397
44,3_lobby,2015-02-17 11:36:50,500,500,72,500,100,100,500,500,500,500,500,77,65397
45,3_lobby,2015-02-17 11:36:51,500,500,79,500,100,100,500,500,500,500,500,77,65397
46,3_lobby,2015-02-17 11:36:51,500,500,79,500,100,100,500,500,500,500,500,77,65397
47,3_lobby,2015-02-17 11:36:53,500,500,71,500,100,100,500,500,500,500,500,78,65397
