,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
0,none,2015-02-17 11:18:39,100,500,500,500,500,100,500,88,75,500,83,100,42497
1,none,2015-02-17 11:18:40,100,500,500,500,500,500,500,100,75,500,80,100,42497
2,none,2015-02-17 11:18:41,100,500,500,500,500,500,500,100,73,500,84,100,42497
3,none,2015-02-17 11:18:42,500,500,500,500,500,500,500,100,71,500,87,100,42497
4,none,2015-02-17 11:18:43,500,500,500,500,500,500,500,88,74,500,83,100,42497
5,none,2015-02-17 11:18:44,500,500,500,500,500,500,500,88,74,500,82,100,42497
6,none,2015-02-17 11:18:45,500,500,500,500,500,500,500,88,72,500,82,500,42497
7,none,2015-02-17 11:18:46,500,500,500,500,500,500,500,87,74,500,80,88,42497
8,none,2015-02-17 11:18:47,500,500,500,500,500,500,500,86,84,500,87,89,42497
9,1_entrance,2015-02-17 11:18:48,500,500,500,500,500,500,500,100,84,500,83,86,42497
10,1_entrance,2015-02-17 11:18:49,500,500,500,500,500,500,500,86,77,500,75,84,42497
11,1_entrance,2015-02-17 11:18:50,500,500,500,500,500,87,89,86,77,500,74,79,42497
12,1_entrance,2015-02-17 11:18:51,500,500,500,500,500,100,89,80,79,500,80,79,42497
13,1_entrance,2015-02-17 11:18:52,92,500,500,87,500,100,92,84,76,500,82,85,42497
14,1_entrance,2015-02-17 11:18:53,86,500,500,87,500,100,92,100,78,500,84,83,42497
15,1_entrance,2015-02-17 11:18:54,100,500,500,100,500,100,100,84,78,500,76,88,42497
16,1_entrance,2015-02-17 11:18:54,100,500,500,100,500,100,100,84,78,500,76,88,42497
17,1_entrance,2015-02-17 11:18:56,100,500,500,100,500,100,100,87,80,500,80,86,42497
18,1_entrance,2015-02-17 11:18:57,100,500,500,100,500,100,100,88,82,500,78,100,42497
19,1_entrance,2015-02-17 11:18:57,100,500,500,100,500,100,100,88,82,500,78,100,42497
20,1_entrance,2015-02-17 11:18:59,86,500,500,100,500,100,100,100,83,500,76,88,42497
21,1_entrance,2015-02-17 11:18:59,86,500,500,100,500,100,100,100,83,500,76,88,42497
22,1_entrance,2015-02-17 11:19:01,100,500,500,100,500,100,100,85,77,500,72,100,42497
23,1_entrance,2015-02-17 11:19:02,100,500,500,500,500,100,500,84,82,500,74,87,42497
24,1_entrance,2015-02-17 11:19:03,100,500,500,500,500,100,89,83,79,500,79,86,42497
25,1_entrance,2015-02-17 11:19:04,100,500,500,500,500,100,89,82,84,500,79,84,42497
