,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
75,1_lobby_aud,2015-02-17 11:19:53,500,500,500,500,500,500,500,100,500,500,500,500,80198
76,1_lobby_aud,2015-02-17 11:19:54,500,500,500,500,500,500,500,87,500,500,500,500,80198
77,1_lobby_aud,2015-02-17 11:19:55,500,500,500,500,500,500,500,86,500,500,500,500,80198
78,1_lobby_aud,2015-02-17 11:19:56,500,500,500,500,500,500,500,87,500,500,500,500,80198
79,1_lobby_aud,2015-02-17 11:19:57,500,500,500,500,500,500,500,89,500,500,500,500,80198
80,1_lobby_aud,2015-02-17 11:19:58,500,500,500,500,500,500,500,100,500,500,500,500,80198
81,1_lobby_aud,2015-02-17 11:19:59,500,500,500,500,500,500,500,100,500,500,500,500,80198
82,1_lobby_aud,2015-02-17 11:20:00,500,500,500,500,500,500,500,100,500,500,500,500,80198
83,1_lobby_aud,2015-02-17 11:20:01,500,500,500,500,500,500,500,100,500,500,500,500,80198
84,1_lobby_aud,2015-02-17 11:20:02,500,500,500,500,500,500,500,100,500,500,500,500,80198
85,1_lobby_aud,2015-02-17 11:20:03,500,500,500,500,500,500,500,100,500,500,500,500,80198
86,1_lobby_aud,2015-02-17 11:20:04,500,500,500,500,500,500,500,85,500,500,500,500,80198
87,1_lobby_aud,2015-02-17 11:20:05,500,500,500,500,500,500,500,100,500,500,500,500,80198
88,1_lobby_aud,2015-02-17 11:20:06,500,500,500,500,500,500,500,87,500,500,500,500,80198
89,1_lobby_aud,2015-02-17 11:20:07,500,500,500,500,500,500,500,88,500,500,500,500,80198
90,1_lobby_aud,2015-02-17 11:20:08,500,500,500,500,500,500,500,86,500,500,500,500,80198
91,1_lobby_aud,2015-02-17 11:20:09,500,500,500,500,500,500,500,84,500,500,500,500,80198
92,1_lobby_aud,2015-02-17 11:20:10,500,500,500,500,500,500,500,85,500,500,500,500,80198
93,1_lobby_aud,2015-02-17 11:20:11,500,500,500,500,500,500,500,86,500,500,500,500,80198
94,1_lobby_aud,2015-02-17 11:20:12,500,500,500,500,500,500,500,100,500,500,500,500,80198
95,1_lobby_aud,2015-02-17 11:20:13,500,500,500,500,500,500,500,100,500,500,500,500,80198
96,1_lobby_aud,2015-02-17 11:20:14,500,500,500,500,500,500,500,100,500,500,500,500,80198
97,1_lobby_aud,2015-02-17 11:20:15,500,500,500,500,500,500,500,100,500,500,500,500,80198
98,1_lobby_aud,2015-02-17 11:20:16,500,500,500,500,500,500,500,100,500,500,500,500,80198
99,1_lobby_aud,2015-02-17 11:20:17,500,500,500,500,500,500,500,89,500,500,500,500,80198
100,1_lobby_aud,2015-02-17 11:20:18,500,500,500,500,500,500,500,86,500,500,500,500,80198
101,1_lobby_aud,2015-02-17 11:20:19,500,500,500,500,500,500,500,85,500,500,500,500,80198
102,1_lobby_aud,2015-02-17 11:20:20,500,500,500,500,500,500,500,87,500,500,500,500,80198
103,1_lobby_aud,2015-02-17 11:20:21,500,500,500,500,500,500,500,89,500,500,500,500,80198
104,1_lobby_aud,2015-02-17 11:20:22,500,500,500,500,500,500,500,100,500,500,500,500,80198
105,1_lobby_aud,2015-02-17 11:20:23,500,500,500,500,500,500,500,78,500,500,500,500,80198
106,1_lobby_aud,2015-02-17 11:20:24,500,500,500,500,500,500,500,80,500,500,500,500,80198
107,1_lobby_aud,2015-02-17 11:20:25,500,500,500,500,500,500,500,73,500,500,500,500,80198
108,1_lobby_aud,2015-02-17 11:20:26,500,500,500,500,500,500,500,84,500,500,500,500,80198
109,1_lobby_aud,2015-02-17 11:20:27,500,500,500,500,500,500,500,100,500,500,500,500,80198
110,1_lobby_aud,2015-02-17 11:20:29,500,500,500,500,500,500,500,82,500,500,500,500,80198
111,1_lobby_aud,2015-02-17 11:20:29,500,500,500,500,500,500,500,82,500,500,500,500,80198
112,1_lobby_aud,2015-02-17 11:20:31,84,500,500,500,500,500,500,80,500,500,500,500,80198
113,1_lobby_aud,2015-02-17 11:20:32,84,500,500,500,500,500,500,89,500,500,500,500,80198
114,1_lobby_aud,2015-02-17 11:20:32,84,500,500,500,500,500,500,89,500,500,500,500,80198
115,1_lobby_aud,2015-02-17 11:20:34,100,500,500,500,500,500,500,79,500,500,500,500,80198
116,1_lobby_aud,2015-02-17 11:20:35,100,500,500,500,500,500,500,79,500,500,500,500,80198
117,1_lobby_aud,2015-02-17 11:20:36,100,500,500,500,500,500,500,86,500,500,500,500,80198
118,1_lobby_aud,2015-02-17 11:20:37,100,500,500,500,500,500,500,81,500,500,500,500,80198
119,1_lobby_aud,2015-02-17 11:20:38,100,500,500,500,500,500,500,73,500,500,500,500,80198
120,1_lobby_aud,2015-02-17 11:20:39,100,500,500,500,500,500,500,68,500,500,500,500,80198
121,1_lobby_aud,2015-02-17 11:20:40,100,500,500,500,500,500,500,72,86,500,500,500,80198
122,1_lobby_aud,2015-02-17 11:20:41,500,500,500,500,500,500,500,80,86,500,500,500,80198
123,1_lobby_aud,2015-02-17 11:20:41,500,500,500,500,500,500,500,80,86,500,500,500,80198
124,1_lobby_aud,2015-02-17 11:20:43,500,500,500,500,500,500,500,76,89,500,500,500,80198
125,1_lobby_aud,2015-02-17 11:20:44,500,500,500,500,500,500,500,70,100,500,500,500,80198
126,1_lobby_aud,2015-02-17 11:20:45,500,500,500,500,500,500,500,68,100,500,500,500,80198
127,none,2015-02-17 11:20:46,500,500,500,500,500,500,500,71,100,500,500,500,80198
128,none,2015-02-17 11:20:47,500,500,500,500,500,500,500,71,100,500,500,500,80198
129,none,2015-02-17 11:20:47,500,500,500,500,500,500,500,71,100,500,500,500,80198
130,none,2015-02-17 11:20:49,500,500,500,500,500,500,500,72,100,500,500,500,80198
131,none,2015-02-17 11:20:50,500,500,500,500,500,500,500,76,100,500,89,500,80198
132,none,2015-02-17 11:20:51,500,500,500,500,500,500,500,73,100,500,89,500,80198
133,none,2015-02-17 11:20:52,500,500,500,500,500,500,500,68,500,500,100,500,80198
134,none,2015-02-17 11:20:53,500,500,500,500,500,500,500,73,500,500,100,500,80198
135,none,2015-02-17 11:20:54,500,500,500,500,500,500,500,73,500,500,100,500,80198
136,none,2015-02-17 11:20:55,500,500,500,500,500,500,500,69,500,500,89,500,80198
137,none,2015-02-17 11:20:56,500,500,500,500,500,500,500,69,500,500,88,500,80198
138,none,2015-02-17 11:20:57,500,500,500,500,500,500,500,69,500,500,88,500,80198
139,none,2015-02-17 11:20:58,500,500,500,500,500,500,500,73,500,500,87,500,80198
140,none,2015-02-17 11:20:59,500,500,500,500,500,500,500,77,500,500,86,500,80198
141,none,2015-02-17 11:21:00,500,500,500,500,500,500,500,78,500,500,86,500,80198
142,2_1_stairs,2015-02-17 11:21:01,500,500,500,500,500,500,500,84,500,500,86,500,80198
143,2_1_stairs,2015-02-17 11:21:02,500,500,500,500,500,89,500,78,500,500,100,500,80198
144,2_1_stairs,2015-02-17 11:21:03,500,500,500,500,500,83,500,76,500,500,87,500,80198
145,2_1_stairs,2015-02-17 11:21:04,500,500,500,500,500,87,500,82,500,500,89,500,80198
146,2_1_stairs,2015-02-17 11:21:05,500,500,500,500,500,85,500,100,86,500,88,500,80198
147,2_1_stairs,2015-02-17 11:21:06,500,500,500,500,500,88,500,100,86,500,88,87,80198
148,2_1_stairs,2015-02-17 11:21:06,500,500,500,500,500,88,500,100,86,500,88,87,80198
149,2_1_stairs,2015-02-17 11:21:08,500,500,500,500,500,85,500,100,86,500,87,100,80198
150,2_1_stairs,2015-02-17 11:21:09,500,500,500,500,500,85,500,84,86,500,86,88,80198
151,2_1_stairs,2015-02-17 11:21:10,500,500,500,500,500,82,500,81,89,500,84,85,80198
152,2_1_stairs,2015-02-17 11:21:11,500,500,500,500,500,80,500,81,86,500,84,81,80198
153,2_1_stairs,2015-02-17 11:21:12,500,500,500,88,500,80,500,77,85,500,86,86,80198
154,2_1_stairs,2015-02-17 11:21:13,500,500,500,88,500,79,500,85,85,500,84,86,80198
155,2_1_stairs,2015-02-17 11:21:14,500,500,500,100,500,82,500,85,85,500,86,85,80198
156,2_1_stairs,2015-02-17 11:21:15,500,500,500,100,500,84,500,81,86,500,83,82,80198
157,2_1_stairs,2015-02-17 11:21:16,500,500,500,100,500,100,500,83,86,500,78,84,80198
158,2_1_stairs,2015-02-17 11:21:17,500,500,500,100,500,100,88,85,87,500,78,88,80198
159,2_1_stairs,2015-02-17 11:21:17,500,500,500,100,500,100,88,85,87,500,78,88,80198
160,2_1_stairs,2015-02-17 11:21:19,500,500,500,100,500,85,84,100,87,500,86,89,80198
161,2_1_stairs,2015-02-17 11:21:20,500,500,500,100,500,100,100,100,86,500,69,85,80198
162,2_1_stairs,2015-02-17 11:21:21,500,500,500,100,500,81,86,87,86,500,69,85,80198
163,2_1_stairs,2015-02-17 11:21:22,500,500,500,500,500,100,100,86,100,500,69,88,80198
164,2_1_stairs,2015-02-17 11:21:23,500,500,500,500,500,83,100,86,100,500,70,88,80198
165,2_1_stairs,2015-02-17 11:21:24,500,500,500,500,500,100,100,100,100,500,72,89,80198
166,2_1_stairs,2015-02-17 11:21:25,500,500,500,500,500,89,100,100,100,500,68,89,80198
167,2_1_stairs,2015-02-17 11:21:26,500,500,500,500,500,89,100,100,87,500,65,100,80198
168,2_1_stairs,2015-02-17 11:21:27,500,500,500,500,500,89,84,100,87,500,65,100,80198
169,2_1_stairs,2015-02-17 11:21:28,500,500,500,500,500,88,100,100,100,500,69,87,80198
170,2_1_stairs,2015-02-17 11:21:28,500,500,500,500,500,88,100,100,100,500,69,87,80198
171,2_1_stairs,2015-02-17 11:21:30,500,500,500,500,500,100,100,100,86,500,74,89,80198
172,2_1_stairs,2015-02-17 11:21:30,500,500,500,500,500,100,100,100,86,500,74,89,80198
173,2_1_stairs,2015-02-17 11:21:32,500,500,500,87,500,100,100,500,100,500,82,100,80198
174,2_1_stairs,2015-02-17 11:21:33,500,500,500,100,500,88,100,500,100,500,82,100,80198
175,2_1_stairs,2015-02-17 11:21:33,500,500,500,100,500,88,100,500,100,500,82,100,80198
176,2_1_stairs,2015-02-17 11:21:35,500,500,500,100,500,100,100,89,84,500,84,100,80198
177,2_1_stairs,2015-02-17 11:21:35,500,500,500,100,500,100,100,89,84,500,84,100,80198
178,2_1_stairs,2015-02-17 11:21:37,500,500,500,100,500,83,500,100,82,500,100,88,80198
179,2_1_stairs,2015-02-17 11:21:38,500,500,500,86,500,82,500,100,100,500,100,100,80198
180,2_1_stairs,2015-02-17 11:21:39,500,500,500,100,500,81,500,100,89,500,100,100,80198
181,2_1_stairs,2015-02-17 11:21:40,500,500,500,84,500,100,500,100,83,500,100,100,80198
182,2_1_stairs,2015-02-17 11:21:41,500,500,500,100,500,85,500,100,100,500,100,100,80198
183,2_1_stairs,2015-02-17 11:21:42,500,500,500,87,500,77,500,100,100,500,100,100,80198
184,2_1_stairs,2015-02-17 11:21:43,500,500,500,100,500,76,500,100,89,500,100,100,80198
185,2_1_stairs,2015-02-17 11:21:44,500,500,500,100,500,79,500,100,100,500,89,87,80198
186,2_1_stairs,2015-02-17 11:21:45,500,500,500,100,500,73,500,500,89,500,89,87,80198
187,2_1_stairs,2015-02-17 11:21:46,500,500,500,100,500,70,500,500,85,500,100,100,80198
188,2_1_stairs,2015-02-17 11:21:47,500,500,500,100,500,80,500,500,86,500,100,100,80198
189,2_1_stairs,2015-02-17 11:21:47,500,500,500,100,500,80,500,500,86,500,100,100,80198
190,2_1_stairs,2015-02-17 11:21:49,500,500,500,100,500,81,500,100,100,500,88,82,80198
191,2_1_stairs,2015-02-17 11:21:49,500,500,500,100,500,81,500,100,100,500,88,82,80198
192,2_1_stairs,2015-02-17 11:21:51,500,500,500,100,500,83,500,100,100,500,82,100,80198
193,2_1_stairs,2015-02-17 11:21:51,500,500,500,100,500,83,500,100,100,500,82,100,80198
194,2_1_stairs,2015-02-17 11:21:53,500,500,500,100,500,84,500,100,88,500,75,100,80198
195,2_1_stairs,2015-02-17 11:21:53,500,500,500,100,500,84,500,100,88,500,75,100,80198
196,2_1_stairs,2015-02-17 11:21:55,500,500,500,100,500,86,500,100,87,500,82,100,80198
197,2_1_stairs,2015-02-17 11:21:56,500,500,500,83,500,100,500,100,100,500,76,100,80198
198,2_1_stairs,2015-02-17 11:21:57,500,500,500,100,500,100,500,100,89,500,76,100,80198
199,2_1_stairs,2015-02-17 11:21:58,500,500,500,86,500,100,500,100,86,500,84,500,80198
200,2_1_stairs,2015-02-17 11:21:59,500,500,500,100,500,84,89,100,85,500,84,500,80198
201,2_1_stairs,2015-02-17 11:22:00,500,500,500,88,500,84,100,89,87,500,79,87,80198
202,2_1_stairs,2015-02-17 11:22:01,500,500,500,100,500,100,100,89,87,500,79,87,80198
203,2_1_stairs,2015-02-17 11:22:02,500,500,500,87,500,100,100,100,86,500,84,84,80198
204,2_1_stairs,2015-02-17 11:22:03,500,500,500,100,500,100,100,100,87,500,84,84,80198
205,2_1_stairs,2015-02-17 11:22:04,500,500,500,100,500,85,100,100,84,500,100,100,80198
206,2_1_stairs,2015-02-17 11:22:05,500,500,500,100,500,87,100,100,83,500,100,100,80198
207,2_1_stairs,2015-02-17 11:22:06,500,500,500,89,500,87,100,89,84,500,76,100,80198
208,2_1_stairs,2015-02-17 11:22:07,500,500,500,100,500,87,100,89,80,500,76,100,80198
209,2_1_stairs,2015-02-17 11:22:08,500,500,500,87,500,88,100,100,81,500,74,100,80198
210,2_1_stairs,2015-02-17 11:22:09,500,500,500,100,500,100,500,100,85,500,74,100,80198
211,2_1_stairs,2015-02-17 11:22:10,500,500,500,88,500,100,500,87,84,500,74,100,80198
212,2_1_stairs,2015-02-17 11:22:11,500,500,500,100,500,87,500,100,87,500,74,100,80198
213,2_1_stairs,2015-02-17 11:22:12,500,500,500,100,500,87,500,88,100,500,75,88,80198
214,2_1_stairs,2015-02-17 11:22:13,500,500,500,100,500,100,500,84,100,500,75,88,80198
215,2_1_stairs,2015-02-17 11:22:14,500,500,500,100,500,84,500,88,100,500,79,100,80198
216,2_1_stairs,2015-02-17 11:22:15,500,500,500,100,500,84,500,86,100,500,79,100,80198
217,2_1_stairs,2015-02-17 11:22:16,500,500,500,100,500,100,500,87,100,500,75,100,80198
218,2_1_stairs,2015-02-17 11:22:16,500,500,500,100,500,100,500,87,100,500,75,100,80198
219,2_1_stairs,2015-02-17 11:22:17,500,500,500,100,500,88,500,87,100,500,75,100,80198
220,2_1_stairs,2015-02-17 11:22:18,500,500,500,100,500,87,500,86,100,500,100,100,80198
221,2_1_stairs,2015-02-17 11:22:20,500,500,500,500,500,81,500,72,500,500,85,100,80198
222,2_1_stairs,2015-02-17 11:22:21,500,500,500,500,500,84,500,78,500,500,85,100,80198
223,2_1_stairs,2015-02-17 11:22:22,500,500,500,500,500,89,500,75,500,500,100,500,80198
224,2_1_stairs,2015-02-17 11:22:23,500,500,500,500,500,84,500,75,500,500,100,500,80198
225,2_1_stairs,2015-02-17 11:22:24,500,500,500,500,500,88,500,77,87,500,100,84,80198
226,2_1_stairs,2015-02-17 11:22:25,500,500,500,500,500,81,500,87,87,500,100,84,80198
227,2_1_stairs,2015-02-17 11:22:26,500,500,500,500,500,100,500,87,100,500,100,100,80198
228,2_1_stairs,2015-02-17 11:22:26,500,500,500,500,500,100,500,87,100,500,100,100,80198
229,2_1_stairs,2015-02-17 11:22:28,500,500,500,500,500,100,100,83,100,500,82,84,80198
230,2_1_stairs,2015-02-17 11:22:29,500,500,500,500,500,100,100,100,100,500,82,84,80198
231,2_1_stairs,2015-02-17 11:22:30,500,500,500,500,500,87,100,100,100,500,81,89,80198
232,2_1_stairs,2015-02-17 11:22:31,500,500,500,500,500,87,86,100,100,500,81,89,80198
233,2_1_stairs,2015-02-17 11:22:32,500,500,500,500,500,85,100,100,100,500,74,100,80198
234,2_1_stairs,2015-02-17 11:22:33,500,500,500,500,500,100,84,100,100,500,74,100,80198
235,2_1_stairs,2015-02-17 11:22:33,500,500,500,500,500,100,84,100,100,500,74,100,80198
236,2_1_stairs,2015-02-17 11:22:35,500,500,500,500,500,89,100,88,500,500,76,100,80198
237,2_1_stairs,2015-02-17 11:22:36,500,500,500,500,500,89,100,84,87,500,79,100,80198
238,2_1_stairs,2015-02-17 11:22:37,500,500,500,500,500,86,100,100,87,500,79,100,80198
239,2_1_stairs,2015-02-17 11:22:38,500,500,500,88,500,86,100,100,100,500,69,87,80198
240,2_1_stairs,2015-02-17 11:22:39,500,500,500,100,500,86,86,89,100,500,69,87,80198
241,2_1_stairs,2015-02-17 11:22:40,500,500,500,100,500,89,100,89,87,500,81,100,80198
242,2_1_stairs,2015-02-17 11:22:41,500,500,500,100,500,89,100,100,87,500,81,100,80198
243,2_1_stairs,2015-02-17 11:22:42,500,500,500,100,500,87,100,100,77,500,86,100,80198
244,2_1_stairs,2015-02-17 11:22:43,500,500,500,100,500,87,100,100,77,500,86,100,80198
245,2_1_stairs,2015-02-17 11:22:44,500,500,500,100,500,100,100,100,85,500,81,100,80198
246,none,2015-02-17 11:22:45,500,500,500,100,500,88,100,100,85,500,78,100,80198
247,none,2015-02-17 11:22:46,500,500,500,83,500,100,100,100,87,500,80,100,80198
248,none,2015-02-17 11:22:47,500,500,500,86,500,89,100,100,87,500,83,100,80198
249,none,2015-02-17 11:22:48,500,500,500,85,500,100,100,100,88,500,82,500,80198
250,none,2015-02-17 11:22:49,500,500,500,85,500,86,500,500,88,500,84,500,80198
251,none,2015-02-17 11:22:50,500,500,500,86,500,77,500,500,89,500,87,500,80198
252,none,2015-02-17 11:22:51,500,500,500,86,500,79,500,500,87,500,83,500,80198
253,none,2015-02-17 11:22:52,500,500,500,85,500,77,500,500,86,500,81,86,80198
254,none,2015-02-17 11:22:53,500,87,500,100,500,76,500,500,86,500,84,85,80198
255,none,2015-02-17 11:22:54,500,87,500,85,500,72,500,500,88,89,79,88,80198
256,none,2015-02-17 11:22:55,500,86,500,100,500,66,500,500,87,89,80,88,80198
257,none,2015-02-17 11:22:56,500,86,500,100,500,64,500,500,100,100,88,87,80198
258,none,2015-02-17 11:22:57,500,100,500,100,500,70,500,500,100,100,88,87,80198
259,none,2015-02-17 11:22:57,500,100,500,100,500,70,500,500,100,100,88,87,80198
260,2_lobby,2015-02-17 11:22:59,500,100,500,86,500,70,500,500,100,100,83,100,80198
261,2_lobby,2015-02-17 11:23:00,500,100,500,89,500,65,500,500,100,89,83,86,80198
262,2_lobby,2015-02-17 11:23:01,500,100,500,86,500,69,500,500,88,89,84,86,80198
263,2_lobby,2015-02-17 11:23:02,500,86,500,100,500,70,500,500,88,89,87,100,80198
264,2_lobby,2015-02-17 11:23:03,500,86,500,84,500,67,500,500,100,89,88,100,80198
265,2_lobby,2015-02-17 11:23:04,500,85,500,100,500,70,500,500,100,100,89,100,80198
266,2_lobby,2015-02-17 11:23:05,500,88,500,100,500,75,500,500,100,100,100,100,80198
267,2_lobby,2015-02-17 11:23:05,500,88,500,100,500,75,500,500,100,100,100,100,80198
268,2_lobby,2015-02-17 11:23:07,500,86,500,100,500,73,500,500,100,100,100,100,80198
269,2_lobby,2015-02-17 11:23:07,500,86,500,100,500,73,500,500,100,100,100,100,80198
270,2_lobby,2015-02-17 11:23:09,500,83,89,100,500,65,89,500,100,87,100,100,80198
271,2_lobby,2015-02-17 11:23:10,500,89,100,100,500,80,100,500,100,100,100,500,80198
272,2_lobby,2015-02-17 11:23:11,500,100,100,100,500,77,100,500,500,87,88,500,80198
273,2_lobby,2015-02-17 11:23:12,500,100,100,100,500,72,100,500,500,100,100,500,80198
274,2_lobby,2015-02-17 11:23:13,500,86,100,500,500,70,100,500,500,100,100,500,80198
275,2_lobby,2015-02-17 11:23:14,500,86,100,500,500,72,89,500,500,100,100,500,80198
276,2_lobby,2015-02-17 11:23:15,500,82,100,500,500,69,86,500,500,100,100,500,80198
277,2_lobby,2015-02-17 11:23:16,500,82,100,500,500,69,85,500,500,100,86,87,80198
278,2_lobby,2015-02-17 11:23:17,500,100,100,500,500,71,100,500,500,100,85,86,80198
279,2_lobby,2015-02-17 11:23:18,500,100,100,89,500,71,100,500,500,100,85,86,80198
280,2_lobby,2015-02-17 11:23:18,500,100,100,89,500,71,100,500,500,100,85,86,80198
281,2_lobby,2015-02-17 11:23:20,500,100,500,100,500,69,89,500,89,100,85,100,80198
282,2_lobby,2015-02-17 11:23:21,500,100,500,100,500,67,88,500,100,500,87,100,80198
283,2_lobby,2015-02-17 11:23:22,500,100,500,100,500,69,86,500,100,500,100,100,80198
