,location,timestamp,11057,13846,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,12724,19896,38591
38,none,2015-02-17 10:27:23,500,500,500,500,500,500,500,500,48431,500,500,500,500
39,none,2015-02-17 10:27:24,500,500,500,500,500,500,500,500,48431,500,500,500,500
40,none,2015-02-17 10:27:25,500,500,500,500,500,500,500,500,48431,500,500,500,500
41,none,2015-02-17 10:27:26,500,500,500,500,500,500,500,500,48431,500,500,500,500
42,none,2015-02-17 10:27:27,500,500,500,500,500,500,89,500,48431,500,500,500,500
43,none,2015-02-17 10:27:28,500,500,500,500,500,500,100,500,48431,500,500,500,500
44,none,2015-02-17 10:27:29,500,500,500,500,500,500,100,500,48431,500,500,500,500
45,none,2015-02-17 10:27:30,500,500,500,500,500,500,100,500,48431,500,500,500,500
46,none,2015-02-17 10:27:31,500,500,500,500,500,500,89,500,48431,500,500,500,500
47,none,2015-02-17 10:27:32,500,500,500,500,500,500,88,500,48431,500,500,500,500
48,none,2015-02-17 10:27:33,500,500,500,500,500,500,100,500,48431,500,500,500,500
49,none,2015-02-17 10:27:34,500,500,500,500,500,89,100,500,48431,500,500,500,500
50,none,2015-02-17 10:27:35,500,500,500,500,500,100,100,500,48431,500,500,500,500
51,none,2015-02-17 10:27:36,500,500,500,500,500,100,100,500,48431,500,500,500,500
52,none,2015-02-17 10:27:37,500,500,500,500,500,100,88,500,48431,500,500,500,500
53,none,2015-02-17 10:27:38,500,500,500,500,500,100,87,500,48431,500,500,500,500
54,none,2015-02-17 10:27:39,500,500,500,500,500,100,89,500,48431,500,500,500,500
55,none,2015-02-17 10:27:40,500,500,500,500,500,100,87,500,48431,500,500,500,500
56,none,2015-02-17 10:27:41,500,500,500,500,500,88,100,500,48431,500,500,500,500
57,none,2015-02-17 10:27:42,500,500,500,500,500,100,100,500,48431,500,500,500,500
58,none,2015-02-17 10:27:43,500,500,500,500,500,87,100,500,48431,500,500,500,500
59,none,2015-02-17 10:27:44,500,500,500,500,500,87,100,500,48431,500,500,500,500
60,none,2015-02-17 10:27:45,500,500,500,500,500,87,100,500,48431,500,500,500,500
61,none,2015-02-17 10:27:46,500,500,500,500,500,86,100,500,48431,500,500,500,500
62,none,2015-02-17 10:27:47,500,500,500,500,500,82,100,500,48431,500,500,500,500
63,none,2015-02-17 10:27:49,500,500,500,500,500,88,100,500,48431,500,500,500,500
64,none,2015-02-17 10:27:49,500,500,500,500,500,88,100,500,48431,500,500,500,500
65,none,2015-02-17 10:27:50,500,500,500,500,500,86,500,500,48431,500,500,500,500
66,none,2015-02-17 10:27:51,500,500,500,500,500,86,500,500,48431,500,500,500,500
67,none,2015-02-17 10:27:52,500,500,500,500,500,88,500,500,48431,500,500,500,500
68,none,2015-02-17 10:27:53,500,500,500,500,500,89,500,500,48431,500,500,500,500
69,none,2015-02-17 10:27:54,500,500,500,500,500,100,84,500,48431,500,500,500,500
70,none,2015-02-17 10:27:55,500,500,500,500,500,88,84,500,48431,500,500,500,500
71,1_entrance,2015-02-17 10:27:56,500,500,500,500,500,100,100,500,48431,500,500,500,500
72,1_entrance,2015-02-17 10:27:57,500,500,500,500,500,100,100,500,48431,500,500,500,500
73,1_entrance,2015-02-17 10:27:58,500,500,500,500,500,100,100,500,48431,500,500,500,500
74,1_entrance,2015-02-17 10:27:59,500,500,500,500,500,100,100,500,48431,500,500,500,500
75,1_entrance,2015-02-17 10:28:00,500,500,500,500,500,85,89,500,48431,500,500,500,500
76,1_entrance,2015-02-17 10:28:01,500,500,500,500,500,86,100,500,48431,500,500,500,500
77,1_entrance,2015-02-17 10:28:02,500,500,500,500,500,87,100,500,48431,500,500,500,500
78,1_entrance,2015-02-17 10:28:03,500,500,500,500,500,86,88,500,48431,500,500,500,500
79,1_entrance,2015-02-17 10:28:04,500,500,500,500,500,82,88,500,48431,500,500,500,500
80,1_entrance,2015-02-17 10:28:05,500,500,500,500,500,83,100,500,48431,500,500,500,500
81,1_entrance,2015-02-17 10:28:06,500,500,500,500,500,84,84,500,48431,500,500,500,500
82,1_entrance,2015-02-17 10:28:07,500,500,500,500,500,86,85,500,48431,500,500,500,500
83,1_entrance,2015-02-17 10:28:08,500,500,500,500,500,86,85,500,48431,500,500,500,500
84,1_entrance,2015-02-17 10:28:09,500,500,500,500,500,100,83,500,48431,500,500,500,500
85,1_entrance,2015-02-17 10:28:10,500,500,500,500,500,100,85,500,48431,500,500,500,500
86,1_entrance,2015-02-17 10:28:11,500,500,500,500,500,100,82,500,48431,500,500,500,500
87,1_entrance,2015-02-17 10:28:12,500,500,500,500,83,89,78,500,48431,500,500,500,500
88,1_entrance,2015-02-17 10:28:13,500,500,500,500,100,100,78,500,48431,500,500,500,500
89,1_entrance,2015-02-17 10:28:14,500,500,500,500,100,100,79,500,48431,500,500,500,500
90,1_entrance,2015-02-17 10:28:15,500,500,500,500,100,87,83,89,48431,500,500,500,500
91,1_entrance,2015-02-17 10:28:16,500,500,500,500,100,87,88,89,48431,500,500,500,500
92,1_entrance,2015-02-17 10:28:17,500,500,500,500,100,100,88,100,48431,500,500,500,500
93,1_entrance,2015-02-17 10:28:18,500,500,500,500,100,100,89,100,48431,500,500,500,500
94,1_entrance,2015-02-17 10:28:19,500,500,500,500,100,100,88,100,48431,500,500,500,500
95,1_entrance,2015-02-17 10:28:20,500,500,500,500,100,100,100,100,48431,500,500,500,500
96,1_entrance,2015-02-17 10:28:21,500,500,500,500,100,100,100,100,48431,500,500,500,500
97,1_entrance,2015-02-17 10:28:22,500,500,500,500,500,100,100,100,48431,500,500,500,500
98,1_entrance,2015-02-17 10:28:23,500,500,500,500,500,100,100,100,48431,500,500,500,500
99,1_entrance,2015-02-17 10:28:24,500,500,500,500,500,100,89,100,48431,500,500,500,500
100,1_entrance,2015-02-17 10:28:25,500,500,500,500,500,500,89,500,48431,500,500,500,500
101,1_entrance,2015-02-17 10:28:26,500,500,500,500,500,89,100,500,48431,500,500,500,500
102,1_entrance,2015-02-17 10:28:27,500,500,500,500,500,100,89,500,48431,500,500,500,500
103,1_entrance,2015-02-17 10:28:28,500,500,500,500,500,88,89,500,48431,500,500,500,500
104,1_entrance,2015-02-17 10:28:29,500,500,500,500,500,87,87,500,48431,500,500,500,500
105,1_entrance,2015-02-17 10:28:30,500,500,500,500,500,87,87,500,48431,500,500,500,500
106,1_entrance,2015-02-17 10:28:31,500,500,500,500,500,89,88,86,48431,500,500,500,500
107,1_entrance,2015-02-17 10:28:32,500,500,500,500,500,87,88,88,48431,500,500,500,500
108,1_entrance,2015-02-17 10:28:33,500,500,500,500,500,86,86,89,48431,500,500,500,500
109,1_entrance,2015-02-17 10:28:34,500,500,500,500,500,86,86,100,48431,500,500,500,500
110,1_entrance,2015-02-17 10:28:35,500,500,500,500,500,87,86,100,48431,500,500,500,500
111,1_entrance,2015-02-17 10:28:36,500,500,500,500,500,87,86,100,48431,500,500,500,500
112,1_entrance,2015-02-17 10:28:37,500,500,500,500,500,87,88,100,48431,500,500,500,500
113,1_entrance,2015-02-17 10:28:38,500,500,500,500,89,88,83,100,48431,500,500,500,500
114,1_entrance,2015-02-17 10:28:39,500,500,500,500,89,88,81,100,48431,500,500,500,500
115,1_entrance,2015-02-17 10:28:40,500,500,500,500,100,100,81,100,48431,500,500,500,500
116,1_entrance,2015-02-17 10:28:41,500,500,500,500,100,100,83,100,48431,500,500,500,500
117,1_entrance,2015-02-17 10:28:42,500,500,500,500,100,88,85,100,48431,500,500,500,500
118,1_entrance,2015-02-17 10:28:43,500,500,500,500,100,89,81,500,48431,500,500,500,500
119,1_entrance,2015-02-17 10:28:44,500,500,500,500,83,100,83,500,48431,500,500,500,500
120,1_entrance,2015-02-17 10:28:45,88,500,500,500,82,100,85,500,48431,500,500,500,500
121,none,2015-02-17 10:28:46,87,500,500,500,80,100,100,500,48431,500,500,500,500
122,none,2015-02-17 10:28:47,100,500,500,500,83,100,100,500,48431,500,500,500,500
123,none,2015-02-17 10:28:48,100,500,500,500,86,100,100,500,48431,500,500,500,500
124,none,2015-02-17 10:28:49,89,500,500,500,86,100,88,500,48431,500,500,500,500
125,none,2015-02-17 10:28:50,89,500,500,500,100,100,88,500,48431,500,500,500,500
126,none,2015-02-17 10:28:51,87,500,500,500,100,100,88,500,48431,500,500,500,500
127,none,2015-02-17 10:28:52,85,500,500,500,83,100,88,500,48431,500,500,500,500
128,none,2015-02-17 10:28:53,100,500,500,500,83,500,100,500,48431,500,500,500,500
129,none,2015-02-17 10:28:54,100,500,500,500,100,500,100,500,48431,500,500,500,500
130,none,2015-02-17 10:28:55,100,500,500,500,100,500,100,500,48431,500,500,500,500
131,1_lobby_aud,2015-02-17 10:28:56,100,500,500,500,87,500,100,500,48431,500,500,500,500
132,1_lobby_aud,2015-02-17 10:28:57,100,500,500,500,77,500,100,500,48431,500,500,500,500
133,1_lobby_aud,2015-02-17 10:28:58,100,500,500,500,74,500,100,500,48431,500,500,500,500
134,1_lobby_aud,2015-02-17 10:28:59,100,500,500,500,75,500,100,500,48431,500,500,500,500
135,1_lobby_aud,2015-02-17 10:29:00,100,500,500,500,78,500,100,500,48431,500,500,500,500
136,1_lobby_aud,2015-02-17 10:29:01,500,500,500,500,83,500,500,500,48431,500,500,500,500
137,1_lobby_aud,2015-02-17 10:29:02,500,500,500,500,87,500,500,500,48431,500,500,500,500
138,1_lobby_aud,2015-02-17 10:29:03,500,500,500,500,83,500,500,500,48431,500,500,500,500
139,1_lobby_aud,2015-02-17 10:29:04,500,500,500,500,80,500,500,500,48431,500,500,500,500
140,1_lobby_aud,2015-02-17 10:29:05,500,500,500,500,79,500,500,500,48431,500,500,500,500
141,1_lobby_aud,2015-02-17 10:29:06,500,500,500,500,76,88,500,500,48431,500,500,500,500
142,1_lobby_aud,2015-02-17 10:29:07,500,500,500,500,78,88,500,500,48431,500,500,500,500
143,1_lobby_aud,2015-02-17 10:29:08,500,500,500,500,81,100,500,500,48431,500,500,500,500
144,1_lobby_aud,2015-02-17 10:29:09,500,500,500,500,78,87,500,500,48431,500,500,500,500
145,1_lobby_aud,2015-02-17 10:29:10,500,500,500,500,77,87,500,500,48431,500,500,500,500
146,1_lobby_aud,2015-02-17 10:29:11,500,500,500,500,84,87,89,500,48431,500,500,500,500
147,1_lobby_aud,2015-02-17 10:29:12,500,500,500,500,82,87,89,500,48431,500,500,500,500
148,1_lobby_aud,2015-02-17 10:29:13,500,500,500,500,85,87,100,500,48431,500,500,500,500
149,1_lobby_aud,2015-02-17 10:29:14,500,500,500,500,87,100,87,500,48431,500,500,500,500
150,1_lobby_aud,2015-02-17 10:29:15,500,500,500,500,100,100,87,500,48431,500,500,500,500
151,1_lobby_aud,2015-02-17 10:29:16,500,500,500,500,89,88,87,500,48431,500,500,500,500
152,1_lobby_aud,2015-02-17 10:29:17,500,500,500,500,100,100,100,500,48431,500,500,500,500
153,1_lobby_aud,2015-02-17 10:29:18,500,500,500,500,100,89,100,500,48431,500,500,500,500
154,1_lobby_aud,2015-02-17 10:29:19,500,500,500,500,100,86,88,500,48431,500,500,500,500
155,1_lobby_aud,2015-02-17 10:29:20,500,500,500,500,100,84,88,500,48431,500,500,500,500
156,1_lobby_aud,2015-02-17 10:29:21,500,500,500,500,100,86,100,500,48431,500,500,500,500
157,1_lobby_aud,2015-02-17 10:29:22,500,500,500,500,100,86,100,500,48431,500,500,500,500
158,1_lobby_aud,2015-02-17 10:29:23,500,500,500,500,100,86,88,500,48431,500,500,500,500
159,1_lobby_aud,2015-02-17 10:29:24,500,500,500,500,100,85,86,500,48431,500,500,500,500
160,1_lobby_aud,2015-02-17 10:29:25,500,500,500,500,83,100,86,500,48431,500,500,500,500
161,1_lobby_aud,2015-02-17 10:29:26,500,500,500,500,83,100,100,500,48431,500,500,500,500
162,1_lobby_aud,2015-02-17 10:29:27,500,500,500,500,80,100,100,500,48431,500,500,500,500
163,1_lobby_aud,2015-02-17 10:29:28,500,500,500,500,81,100,100,500,48431,500,500,500,500
164,1_lobby_aud,2015-02-17 10:29:29,500,500,500,500,82,100,100,500,48431,500,500,500,500
165,1_lobby_aud,2015-02-17 10:29:30,500,500,500,500,81,100,100,500,48431,500,500,500,500
166,1_lobby_aud,2015-02-17 10:29:31,500,500,500,500,81,100,100,500,48431,500,500,500,500
167,1_lobby_aud,2015-02-17 10:29:32,500,500,500,500,74,100,100,500,48431,500,500,500,500
168,1_lobby_aud,2015-02-17 10:29:33,500,500,500,500,85,500,100,500,48431,500,500,500,500
169,1_lobby_aud,2015-02-17 10:29:34,500,500,500,500,81,500,500,500,48431,500,500,500,500
170,1_lobby_aud,2015-02-17 10:29:35,500,500,500,500,100,500,500,500,48431,500,500,500,500
171,1_lobby_aud,2015-02-17 10:29:36,500,500,500,500,80,500,500,500,48431,500,500,500,500
172,1_lobby_aud,2015-02-17 10:29:37,500,500,500,500,100,500,500,500,48431,500,500,500,500
173,1_lobby_aud,2015-02-17 10:29:38,500,500,500,500,89,500,89,500,48431,500,500,500,500
174,1_lobby_aud,2015-02-17 10:29:39,500,500,500,500,81,500,88,500,48431,500,500,500,500
175,1_lobby_aud,2015-02-17 10:29:40,500,500,500,500,81,88,88,500,48431,500,500,500,500
176,1_lobby_aud,2015-02-17 10:29:41,500,500,500,500,100,85,85,500,48431,500,500,500,500
177,1_lobby_aud,2015-02-17 10:29:42,500,500,500,500,86,100,100,500,48431,500,500,500,500
178,1_lobby_aud,2015-02-17 10:29:43,500,500,500,500,86,89,100,500,48431,500,500,500,500
179,1_lobby_aud,2015-02-17 10:29:44,500,500,500,500,100,100,100,500,48431,500,500,500,500
180,1_lobby_aud,2015-02-17 10:29:45,88,500,500,500,100,100,100,500,48431,500,500,500,500
181,none,2015-02-17 10:29:46,100,500,500,500,100,100,100,500,48431,500,500,500,500
182,none,2015-02-17 10:29:47,100,500,500,500,89,100,100,500,48431,500,500,500,500
183,none,2015-02-17 10:29:48,86,500,500,500,89,100,100,500,48431,500,500,500,500
184,none,2015-02-17 10:29:49,100,500,500,500,89,100,100,500,48431,500,500,500,500
185,none,2015-02-17 10:29:50,100,500,500,500,89,100,100,500,48431,500,500,500,500
186,none,2015-02-17 10:29:51,100,500,500,500,100,100,500,500,48431,500,500,500,500
187,none,2015-02-17 10:29:52,100,500,500,500,100,100,500,500,48431,500,500,500,500
188,none,2015-02-17 10:29:53,100,500,500,500,100,500,500,500,48431,500,500,500,500
189,none,2015-02-17 10:29:54,100,500,500,500,87,500,500,500,48431,500,500,500,500
190,none,2015-02-17 10:29:55,100,500,500,500,82,500,500,500,48431,500,500,500,500
191,none,2015-02-17 10:29:56,100,500,500,500,100,500,500,500,48431,500,500,500,500
192,1_class_lezin,2015-02-17 10:29:57,100,500,500,500,100,500,500,500,48431,500,500,500,500
193,1_class_lezin,2015-02-17 10:29:58,89,500,500,500,100,500,500,500,48431,500,500,500,500
194,1_class_lezin,2015-02-17 10:29:59,85,500,500,500,86,500,500,500,48431,500,500,500,500
195,1_class_lezin,2015-02-17 10:30:00,85,500,500,500,100,500,500,500,48431,500,500,500,500
196,1_class_lezin,2015-02-17 10:30:01,89,500,500,500,100,500,500,500,48431,500,500,500,500
197,1_class_lezin,2015-02-17 10:30:02,83,500,500,500,84,500,500,500,48431,500,500,500,500
198,1_class_lezin,2015-02-17 10:30:03,83,500,500,500,84,500,500,500,48431,500,500,500,500
199,1_class_lezin,2015-02-17 10:30:04,100,500,500,500,88,500,500,500,48431,500,500,500,500
200,1_class_lezin,2015-02-17 10:30:05,100,500,500,500,87,500,500,500,48431,500,500,500,500
201,1_class_lezin,2015-02-17 10:30:06,100,500,500,500,87,500,500,500,48431,500,500,500,500
202,1_class_lezin,2015-02-17 10:30:07,100,500,500,500,87,500,500,500,48431,500,500,500,500
203,1_class_lezin,2015-02-17 10:30:08,100,500,500,500,100,500,89,500,48431,500,500,500,500
204,1_class_lezin,2015-02-17 10:30:09,100,500,500,500,100,500,89,500,48431,500,500,500,500
205,1_class_lezin,2015-02-17 10:30:10,81,500,500,500,100,500,100,500,48431,500,500,500,500
206,1_class_lezin,2015-02-17 10:30:11,87,500,500,500,100,500,100,500,48431,500,500,500,500
207,1_class_lezin,2015-02-17 10:30:12,100,500,500,500,100,500,100,500,48431,500,500,500,500
208,1_class_lezin,2015-02-17 10:30:13,88,500,500,500,89,500,100,500,48431,500,500,500,500
209,1_class_lezin,2015-02-17 10:30:14,83,500,500,500,100,500,100,500,48431,500,500,500,500
210,1_class_lezin,2015-02-17 10:30:15,100,500,500,500,100,500,100,500,48431,500,500,500,500
211,1_class_lezin,2015-02-17 10:30:16,100,500,500,500,86,500,100,500,48431,500,500,500,500
212,1_class_lezin,2015-02-17 10:30:17,100,500,500,500,100,500,100,500,48431,500,500,500,500
213,1_class_lezin,2015-02-17 10:30:18,100,500,500,500,100,500,500,500,48431,500,500,500,500
214,1_class_lezin,2015-02-17 10:30:19,100,500,500,500,100,500,500,500,48431,500,500,500,500
215,1_class_lezin,2015-02-17 10:30:20,88,500,500,500,82,500,500,500,48431,500,500,500,500
216,1_class_lezin,2015-02-17 10:30:21,88,500,500,500,80,500,500,500,48431,500,500,500,500
217,1_class_lezin,2015-02-17 10:30:22,100,500,500,500,89,500,500,500,48431,500,500,500,500
218,1_class_lezin,2015-02-17 10:30:23,89,500,500,500,89,500,500,500,48431,500,500,500,500
219,1_class_lezin,2015-02-17 10:30:24,86,500,500,500,100,500,500,500,48431,500,500,500,500
220,1_class_lezin,2015-02-17 10:30:25,84,500,500,500,100,500,500,500,48431,500,500,500,500
221,1_class_lezin,2015-02-17 10:30:26,100,500,500,500,100,500,500,500,48431,500,500,500,500
222,1_class_lezin,2015-02-17 10:30:27,100,500,500,500,88,500,500,500,48431,500,500,500,500
223,1_class_lezin,2015-02-17 10:30:28,100,500,500,500,88,500,89,500,48431,500,500,500,500
224,1_class_lezin,2015-02-17 10:30:29,100,500,500,500,89,500,100,500,48431,500,500,500,500
225,1_class_lezin,2015-02-17 10:30:30,100,500,500,500,87,500,100,500,48431,500,500,500,500
226,1_class_lezin,2015-02-17 10:30:31,100,500,500,500,87,500,100,500,48431,500,500,500,500
227,1_class_lezin,2015-02-17 10:30:32,89,500,500,500,100,500,100,500,48431,500,500,500,500
228,1_class_lezin,2015-02-17 10:30:33,100,500,500,500,100,500,100,500,48431,500,500,500,500
229,1_class_lezin,2015-02-17 10:30:34,89,500,500,500,100,500,100,500,48431,500,500,500,500
230,1_class_lezin,2015-02-17 10:30:35,87,500,500,500,100,500,100,500,48431,500,500,500,500
231,1_class_lezin,2015-02-17 10:30:36,100,500,500,500,100,500,100,500,48431,500,500,500,500
232,1_class_lezin,2015-02-17 10:30:37,100,500,500,500,100,500,100,500,48431,500,500,500,500
233,1_class_lezin,2015-02-17 10:30:38,87,500,500,500,100,500,500,500,48431,500,500,500,500
234,1_class_lezin,2015-02-17 10:30:39,87,500,500,500,100,500,500,500,48431,500,500,500,500
235,1_class_lezin,2015-02-17 10:30:40,100,500,500,500,500,500,500,500,48431,500,500,500,500
236,1_class_lezin,2015-02-17 10:30:41,100,500,500,500,87,500,500,500,48431,500,500,500,500
237,1_class_lezin,2015-02-17 10:30:42,100,500,500,500,89,500,500,500,48431,500,500,500,500
238,1_class_lezin,2015-02-17 10:30:43,100,500,500,89,89,500,88,500,48431,500,500,500,500
239,1_class_lezin,2015-02-17 10:30:44,100,500,500,100,87,500,100,500,48431,500,500,500,500
240,none,2015-02-17 10:30:45,100,500,500,100,88,500,86,500,48431,500,500,500,500
241,none,2015-02-17 10:30:46,100,500,500,100,87,500,100,500,48431,500,500,500,500
242,none,2015-02-17 10:30:47,100,500,500,100,85,500,88,500,48431,500,500,500,500
243,none,2015-02-17 10:30:48,500,500,500,100,84,86,87,500,48431,500,500,500,500
244,none,2015-02-17 10:30:50,500,500,500,100,100,84,100,500,48431,500,500,500,500
245,none,2015-02-17 10:30:50,500,500,500,100,100,84,100,500,48431,500,500,500,500
246,none,2015-02-17 10:30:51,500,500,500,100,100,100,88,500,48431,500,500,500,500
247,none,2015-02-17 10:30:52,500,500,500,100,100,100,87,500,48431,500,500,500,500
248,none,2015-02-17 10:30:53,500,500,500,500,100,100,86,500,48431,500,500,500,500
249,none,2015-02-17 10:30:54,500,500,500,500,100,100,84,500,48431,500,500,500,500
250,none,2015-02-17 10:30:55,500,500,500,500,100,100,100,500,48431,500,500,500,500
251,none,2015-02-17 10:30:56,500,500,500,500,100,100,100,500,48431,500,500,500,500
252,none,2015-02-17 10:30:57,500,500,500,500,500,100,100,500,48431,500,500,500,500
253,none,2015-02-17 10:30:58,500,500,500,500,84,100,100,500,48431,500,500,500,500
254,none,2015-02-17 10:30:59,500,500,500,500,100,100,88,500,48431,500,500,500,500
255,none,2015-02-17 10:31:00,500,500,500,500,81,500,88,500,48431,500,500,500,500
256,none,2015-02-17 10:31:01,500,500,87,500,100,500,100,500,48431,500,500,500,500
257,none,2015-02-17 10:31:02,500,500,87,500,83,500,100,500,48431,500,500,500,500
258,none,2015-02-17 10:31:03,500,500,100,500,100,89,88,500,48431,500,500,500,500
259,none,2015-02-17 10:31:04,500,500,100,500,100,100,89,500,48431,500,500,500,500
260,none,2015-02-17 10:31:05,500,500,100,500,100,100,100,500,48431,500,500,500,500
261,none,2015-02-17 10:31:06,500,500,100,500,100,89,100,500,48431,500,500,500,500
262,none,2015-02-17 10:31:07,500,500,100,500,100,85,89,500,48431,500,500,500,500
263,none,2015-02-17 10:31:08,500,500,100,500,100,85,89,500,48431,500,500,500,500
264,none,2015-02-17 10:31:09,500,500,100,500,100,86,84,500,48431,500,500,500,500
265,none,2015-02-17 10:31:10,500,500,100,500,100,88,84,500,48431,500,500,500,500
266,none,2015-02-17 10:31:11,500,500,500,500,100,83,84,500,48431,500,500,500,500
267,none,2015-02-17 10:31:12,500,500,500,500,500,82,87,500,48431,500,500,500,500
268,none,2015-02-17 10:31:13,500,500,500,500,500,83,100,500,48431,500,500,500,500
269,none,2015-02-17 10:31:14,500,500,500,500,500,82,89,500,48431,500,500,500,500
270,none,2015-02-17 10:31:15,500,500,500,500,500,83,100,500,48431,500,500,500,500
271,none,2015-02-17 10:31:16,500,500,500,500,500,83,100,500,48431,500,500,500,500
272,none,2015-02-17 10:31:17,500,500,500,500,500,100,100,500,48431,500,500,500,500
273,none,2015-02-17 10:31:18,500,500,500,500,500,83,100,500,48431,500,500,500,500
274,none,2015-02-17 10:31:19,500,500,500,500,500,83,100,500,48431,500,500,500,500
275,none,2015-02-17 10:31:20,500,500,500,500,500,85,100,500,48431,500,500,500,500
276,none,2015-02-17 10:31:21,500,500,500,500,500,85,100,500,48431,500,500,500,500
277,none,2015-02-17 10:31:22,500,500,500,500,500,84,100,500,48431,500,500,500,500
278,none,2015-02-17 10:31:23,500,500,500,500,500,84,100,500,48431,500,500,500,500
279,none,2015-02-17 10:31:24,500,500,500,500,500,85,500,500,48431,500,500,500,500
280,none,2015-02-17 10:31:25,500,500,500,500,500,85,500,500,48431,500,500,500,500
281,none,2015-02-17 10:31:26,500,500,500,500,500,84,500,500,48431,500,500,500,500
282,none,2015-02-17 10:31:27,500,500,500,500,500,84,500,500,48431,500,500,500,500
283,none,2015-02-17 10:31:28,500,500,500,500,500,86,500,500,48431,500,500,500,500
284,none,2015-02-17 10:31:29,500,500,500,500,500,86,500,500,48431,500,500,500,500
285,none,2015-02-17 10:31:30,500,500,500,500,500,86,89,500,48431,500,500,500,500
