,location,timestamp,11057,12724,13846,19896,28873,31853,34946,38215,40399,47682,visitor_history_id,12647,38591
51,1_entrance,2015-02-17 10:12:34,500,500,500,500,500,500,86,79,79,88,62874,500,500
52,1_entrance,2015-02-17 10:12:35,500,500,500,500,500,500,87,100,79,100,62874,500,500
53,1_entrance,2015-02-17 10:12:36,500,500,500,500,500,500,86,79,81,100,62874,500,500
54,1_entrance,2015-02-17 10:12:37,500,500,500,500,86,500,100,79,81,100,62874,500,500
55,1_entrance,2015-02-17 10:12:38,500,500,500,500,100,500,100,74,78,89,62874,500,500
56,1_entrance,2015-02-17 10:12:39,500,500,500,500,100,500,100,74,78,84,62874,500,500
57,1_entrance,2015-02-17 10:12:40,500,500,500,500,89,500,100,78,80,85,62874,500,500
58,1_entrance,2015-02-17 10:12:41,500,500,500,500,100,500,100,81,79,81,62874,500,500
59,1_entrance,2015-02-17 10:12:42,500,500,89,500,100,500,100,82,77,81,62874,500,500
60,1_entrance,2015-02-17 10:12:44,500,500,100,500,100,500,100,83,81,87,62874,500,500
61,1_entrance,2015-02-17 10:12:44,500,500,100,500,100,500,100,83,81,87,62874,500,500
62,1_entrance,2015-02-17 10:12:45,500,500,100,500,100,500,100,83,81,88,62874,500,500
63,1_entrance,2015-02-17 10:12:46,500,500,100,500,100,500,100,85,86,100,62874,500,500
64,1_entrance,2015-02-17 10:12:47,500,500,100,500,83,500,85,81,84,100,62874,500,500
65,1_entrance,2015-02-17 10:12:48,500,500,100,500,83,500,85,84,81,100,62874,500,500
66,1_entrance,2015-02-17 10:12:49,500,500,100,500,100,500,100,80,80,100,62874,500,500
67,1_entrance,2015-02-17 10:12:50,500,500,100,500,100,500,88,70,82,100,62874,500,500
68,1_entrance,2015-02-17 10:12:51,500,500,100,500,100,500,88,69,82,100,62874,500,500
69,1_entrance,2015-02-17 10:12:52,500,500,500,500,100,500,100,69,83,100,62874,500,500
70,1_entrance,2015-02-17 10:12:53,500,500,500,500,100,500,100,72,84,100,62874,500,500
71,1_entrance,2015-02-17 10:12:54,500,500,500,500,100,500,100,79,80,100,62874,500,500
72,1_entrance,2015-02-17 10:12:55,500,500,500,500,100,500,87,77,82,88,62874,500,500
73,1_entrance,2015-02-17 10:12:56,500,500,500,500,100,500,86,79,80,100,62874,500,500
74,1_entrance,2015-02-17 10:12:57,500,500,88,500,500,500,100,83,77,100,62874,500,500
75,1_entrance,2015-02-17 10:12:58,500,500,88,500,500,500,82,81,80,82,62874,500,500
76,1_entrance,2015-02-17 10:12:59,500,500,100,500,89,500,89,84,83,83,62874,500,500
77,1_entrance,2015-02-17 10:13:00,500,500,100,500,100,500,100,83,82,88,62874,500,500
78,1_entrance,2015-02-17 10:13:01,500,500,100,500,100,500,100,82,82,86,62874,500,500
79,1_entrance,2015-02-17 10:13:02,500,500,100,500,87,500,82,85,80,87,62874,500,500
80,1_entrance,2015-02-17 10:13:03,500,500,100,500,100,500,100,84,85,100,62874,500,500
81,1_entrance,2015-02-17 10:13:04,500,500,100,500,100,500,87,87,79,100,62874,500,500
82,1_entrance,2015-02-17 10:13:05,500,500,100,500,100,500,87,81,75,100,62874,500,500
83,1_entrance,2015-02-17 10:13:06,500,500,100,500,100,500,100,82,76,100,62874,500,500
84,1_entrance,2015-02-17 10:13:07,500,500,500,500,89,500,100,83,77,100,62874,500,500
85,1_entrance,2015-02-17 10:13:08,500,500,500,500,89,500,100,85,76,100,62874,500,500
86,1_entrance,2015-02-17 10:13:09,500,500,500,500,100,500,100,79,76,100,62874,500,500
87,1_entrance,2015-02-17 10:13:10,500,500,500,500,100,500,100,79,80,100,62874,500,500
88,none,2015-02-17 10:13:11,500,500,500,500,100,500,100,81,81,500,62874,500,500
89,none,2015-02-17 10:13:12,500,500,500,500,100,500,87,77,79,500,62874,500,500
90,none,2015-02-17 10:13:13,500,500,500,500,100,500,87,76,78,500,62874,500,500
91,none,2015-02-17 10:13:14,500,500,500,500,100,500,84,76,77,89,62874,500,500
92,none,2015-02-17 10:13:15,500,500,500,500,100,500,84,76,80,100,62874,500,500
93,none,2015-02-17 10:13:16,500,500,500,500,100,500,100,76,79,100,62874,500,500
94,none,2015-02-17 10:13:17,500,500,500,500,500,500,86,76,81,100,62874,500,500
95,none,2015-02-17 10:13:18,86,500,500,500,500,500,100,76,80,100,62874,500,500
96,none,2015-02-17 10:13:19,87,500,500,500,500,500,78,76,81,100,62874,500,500
97,none,2015-02-17 10:13:20,88,500,500,500,500,500,100,75,80,100,62874,500,500
98,none,2015-02-17 10:13:21,100,500,500,500,500,500,86,74,80,100,62874,500,500
99,none,2015-02-17 10:13:22,100,500,500,500,500,500,88,78,84,88,62874,500,500
100,none,2015-02-17 10:13:23,100,500,500,500,500,500,88,75,84,100,62874,500,500
101,none,2015-02-17 10:13:24,83,500,500,500,500,500,100,74,82,85,62874,500,500
102,none,2015-02-17 10:13:25,83,500,500,500,87,88,89,79,76,87,62874,500,500
103,none,2015-02-17 10:13:26,100,500,500,500,86,88,85,79,78,87,62874,500,500
104,none,2015-02-17 10:13:27,100,500,500,500,86,89,80,78,80,87,62874,500,500
105,1_lobby_aud,2015-02-17 10:13:28,100,500,500,500,100,86,82,79,80,87,62874,500,500
106,1_lobby_aud,2015-02-17 10:13:29,100,500,500,500,100,86,83,80,80,88,62874,500,500
107,1_lobby_aud,2015-02-17 10:13:30,100,500,500,500,100,100,80,81,79,88,62874,500,500
108,1_lobby_aud,2015-02-17 10:13:31,100,500,500,500,89,88,78,78,80,88,62874,500,500
109,1_lobby_aud,2015-02-17 10:13:32,100,500,500,500,89,88,79,80,83,88,62874,500,500
110,1_lobby_aud,2015-02-17 10:13:33,100,500,500,500,100,100,84,86,81,89,62874,500,500
111,1_lobby_aud,2015-02-17 10:13:34,83,500,500,500,100,100,83,84,79,88,62874,500,500
112,1_lobby_aud,2015-02-17 10:13:35,87,500,500,500,88,100,79,82,79,100,62874,500,500
113,1_lobby_aud,2015-02-17 10:13:36,100,500,500,500,88,89,76,79,79,88,62874,500,500
114,1_lobby_aud,2015-02-17 10:13:37,85,500,500,500,100,89,78,78,80,88,62874,500,500
115,1_lobby_aud,2015-02-17 10:13:38,100,500,500,500,89,100,75,78,82,100,62874,500,500
116,1_lobby_aud,2015-02-17 10:13:39,100,500,500,500,100,100,76,81,81,100,62874,500,500
117,1_lobby_aud,2015-02-17 10:13:40,100,500,500,500,89,100,76,82,82,88,62874,500,500
118,1_lobby_aud,2015-02-17 10:13:41,100,500,500,500,89,100,69,82,83,100,62874,500,500
119,1_lobby_aud,2015-02-17 10:13:42,100,500,500,500,100,100,64,85,87,100,62874,500,500
120,1_lobby_aud,2015-02-17 10:13:43,100,500,500,500,88,100,71,87,87,100,62874,500,500
121,1_lobby_aud,2015-02-17 10:13:44,100,500,500,500,100,100,78,87,89,100,62874,500,500
122,1_lobby_aud,2015-02-17 10:13:45,100,500,500,500,100,100,77,87,86,100,62874,500,500
123,1_lobby_aud,2015-02-17 10:13:46,100,500,500,500,100,100,75,86,84,100,62874,500,500
124,1_lobby_aud,2015-02-17 10:13:47,500,500,500,500,100,500,72,89,87,100,62874,500,500
125,1_lobby_aud,2015-02-17 10:13:48,500,500,500,500,100,500,72,83,83,100,62874,500,500
126,1_lobby_aud,2015-02-17 10:13:49,500,500,500,500,87,500,100,80,82,89,62874,500,500
127,1_lobby_aud,2015-02-17 10:13:50,500,500,500,500,87,500,75,81,87,89,62874,500,500
128,1_lobby_aud,2015-02-17 10:13:51,500,500,500,500,100,500,77,88,87,100,62874,500,500
129,1_lobby_aud,2015-02-17 10:13:52,500,500,500,500,100,500,76,89,87,100,62874,500,500
130,1_lobby_aud,2015-02-17 10:13:53,500,500,500,500,100,500,70,100,86,100,62874,500,500
131,1_lobby_aud,2015-02-17 10:13:54,500,500,500,500,100,500,71,88,87,100,62874,500,500
132,1_lobby_aud,2015-02-17 10:13:55,500,500,500,500,100,500,75,89,89,100,62874,500,500
133,1_lobby_aud,2015-02-17 10:13:56,500,500,500,500,100,500,81,86,87,100,62874,500,500
134,1_lobby_aud,2015-02-17 10:13:57,500,500,500,500,89,500,70,86,85,100,62874,500,500
135,1_lobby_aud,2015-02-17 10:13:58,500,500,500,500,89,500,62,88,88,100,62874,500,500
136,1_lobby_aud,2015-02-17 10:13:59,500,500,500,500,100,500,68,88,87,500,62874,500,500
137,1_lobby_aud,2015-02-17 10:14:00,500,500,500,500,100,89,68,88,87,500,62874,500,500
138,1_lobby_aud,2015-02-17 10:14:01,89,500,500,500,100,89,66,89,85,500,62874,500,500
139,1_lobby_aud,2015-02-17 10:14:02,89,500,500,500,100,100,76,89,85,500,62874,500,500
140,1_lobby_aud,2015-02-17 10:14:03,100,500,500,500,100,100,74,87,86,500,62874,500,500
141,1_lobby_aud,2015-02-17 10:14:04,100,500,500,500,100,89,73,87,87,500,62874,500,500
142,1_lobby_aud,2015-02-17 10:14:05,100,500,500,500,89,89,67,86,88,500,62874,500,500
143,1_lobby_aud,2015-02-17 10:14:06,100,500,500,500,100,89,100,87,81,500,62874,500,500
144,none,2015-02-17 10:14:07,100,500,500,500,88,86,69,89,80,500,62874,500,500
145,none,2015-02-17 10:14:08,100,500,500,500,88,83,77,100,82,500,62874,500,500
146,none,2015-02-17 10:14:09,100,500,500,500,100,82,79,100,84,500,62874,500,500
147,none,2015-02-17 10:14:10,84,500,500,500,100,84,84,88,84,500,62874,500,500
148,none,2015-02-17 10:14:11,80,500,500,500,100,87,88,100,84,500,62874,500,500
149,none,2015-02-17 10:14:12,79,500,500,500,100,100,79,100,100,500,62874,500,500
150,none,2015-02-17 10:14:13,86,500,500,500,100,100,77,100,100,500,62874,500,500
151,none,2015-02-17 10:14:14,85,500,500,500,100,100,76,88,88,500,62874,500,500
152,none,2015-02-17 10:14:15,82,500,500,500,100,100,77,88,86,500,62874,500,500
153,none,2015-02-17 10:14:16,89,500,500,500,100,100,77,100,84,500,62874,500,500
154,none,2015-02-17 10:14:17,100,500,500,500,500,100,78,100,100,500,62874,500,500
155,none,2015-02-17 10:14:18,80,500,500,500,500,100,83,100,87,500,62874,500,500
156,none,2015-02-17 10:14:19,87,500,500,500,500,100,88,100,87,500,62874,500,500
157,none,2015-02-17 10:14:20,84,500,500,500,500,500,84,100,89,500,62874,500,500
158,1_class_lezin,2015-02-17 10:14:21,84,500,500,500,500,500,79,100,100,500,62874,500,500
159,1_class_lezin,2015-02-17 10:14:22,79,500,500,500,500,500,100,100,100,500,62874,500,500
160,1_class_lezin,2015-02-17 10:14:23,82,500,500,500,500,500,81,100,100,500,62874,500,500
161,1_class_lezin,2015-02-17 10:14:24,85,500,500,500,500,500,100,100,100,500,62874,500,500
162,1_class_lezin,2015-02-17 10:14:25,85,500,500,500,500,500,100,500,100,500,62874,500,500
163,1_class_lezin,2015-02-17 10:14:26,86,500,500,500,500,500,82,500,89,500,62874,500,500
164,1_class_lezin,2015-02-17 10:14:27,100,500,500,500,500,500,78,500,89,500,62874,500,500
165,1_class_lezin,2015-02-17 10:14:28,100,500,500,500,500,500,80,500,100,500,62874,500,500
166,1_class_lezin,2015-02-17 10:14:29,87,500,500,500,500,500,81,500,100,500,62874,500,500
167,1_class_lezin,2015-02-17 10:14:30,81,500,500,500,500,500,77,500,88,500,62874,500,500
168,1_class_lezin,2015-02-17 10:14:31,80,500,500,500,500,500,78,500,100,500,62874,500,500
169,1_class_lezin,2015-02-17 10:14:32,78,500,500,500,500,500,81,500,100,500,62874,500,500
170,1_class_lezin,2015-02-17 10:14:33,78,500,500,500,500,500,79,500,85,500,62874,500,500
171,1_class_lezin,2015-02-17 10:14:34,78,500,500,500,500,500,80,500,85,500,62874,500,500
172,1_class_lezin,2015-02-17 10:14:35,80,500,500,500,500,89,84,88,84,500,62874,500,500
173,1_class_lezin,2015-02-17 10:14:36,100,500,500,500,500,100,80,85,86,500,62874,500,500
174,1_class_lezin,2015-02-17 10:14:37,84,500,500,500,500,100,79,85,86,500,62874,500,500
175,1_class_lezin,2015-02-17 10:14:38,83,500,500,500,500,100,81,100,86,500,62874,500,500
176,1_class_lezin,2015-02-17 10:14:39,100,500,500,500,500,100,77,100,87,500,62874,500,500
177,1_class_lezin,2015-02-17 10:14:40,85,500,500,500,500,100,77,100,100,500,62874,500,500
178,1_class_lezin,2015-02-17 10:14:41,86,500,500,500,500,100,84,100,100,500,62874,500,500
179,1_class_lezin,2015-02-17 10:14:42,79,500,500,500,500,100,84,100,100,500,62874,500,500
180,1_class_lezin,2015-02-17 10:14:43,81,500,500,500,500,100,88,100,86,500,62874,500,500
181,1_class_lezin,2015-02-17 10:14:44,88,500,500,500,500,100,81,100,88,500,62874,500,500
182,none,2015-02-17 10:14:45,78,500,500,500,500,500,82,100,88,500,62874,500,500
183,none,2015-02-17 10:14:46,78,500,500,500,500,88,80,500,86,500,62874,500,500
184,none,2015-02-17 10:14:47,100,500,500,500,500,87,71,500,87,89,62874,500,500
185,none,2015-02-17 10:14:48,85,500,500,500,87,88,81,88,85,100,62874,500,500
186,none,2015-02-17 10:14:49,83,500,500,500,87,100,79,88,83,89,62874,500,500
187,none,2015-02-17 10:14:50,84,500,500,500,86,100,88,87,88,88,62874,500,500
188,none,2015-02-17 10:14:51,86,500,500,500,86,100,88,85,81,87,62874,500,500
189,none,2015-02-17 10:14:52,86,500,500,500,88,100,81,86,79,88,62874,500,500
190,none,2015-02-17 10:14:53,86,500,500,500,100,100,81,85,78,87,62874,500,500
191,none,2015-02-17 10:14:54,100,500,500,500,84,100,79,81,79,100,62874,500,500
192,none,2015-02-17 10:14:55,100,500,500,500,84,100,80,81,78,87,62874,500,500
193,none,2015-02-17 10:14:56,100,500,500,500,88,100,82,82,79,87,62874,500,500
194,none,2015-02-17 10:14:57,100,500,500,500,88,100,89,80,80,83,62874,500,500
195,none,2015-02-17 10:14:58,100,500,500,500,100,500,89,77,83,84,62874,500,500
196,none,2015-02-17 10:14:59,100,500,500,500,100,500,100,78,82,87,62874,500,500
197,none,2015-02-17 10:15:00,100,500,500,500,88,500,81,100,83,100,62874,500,500
