,location,timestamp,11057,12647,12724,13846,19896,28873,31853,34946,38215,38591,40399,47682,visitor_history_id
85,1_lobby_aud,2015-02-17 11:20:03,500,500,500,500,500,500,500,100,500,500,500,500,65397
86,1_lobby_aud,2015-02-17 11:20:04,500,500,500,500,500,500,500,84,500,500,89,500,65397
87,1_lobby_aud,2015-02-17 11:20:05,500,500,500,500,500,500,500,84,500,500,89,500,65397
88,1_lobby_aud,2015-02-17 11:20:06,500,500,500,500,500,500,500,77,500,500,89,500,65397
89,1_lobby_aud,2015-02-17 11:20:07,500,500,500,500,500,500,500,77,500,500,89,500,65397
90,1_lobby_aud,2015-02-17 11:20:08,500,500,500,500,500,500,500,76,500,500,87,500,65397
91,1_lobby_aud,2015-02-17 11:20:09,500,500,500,500,500,500,500,78,500,500,87,500,65397
92,1_lobby_aud,2015-02-17 11:20:10,500,500,500,500,500,500,500,79,500,500,100,500,65397
93,1_lobby_aud,2015-02-17 11:20:11,500,500,500,500,500,87,500,78,500,500,100,500,65397
94,1_lobby_aud,2015-02-17 11:20:12,500,500,500,500,500,100,500,82,500,500,100,500,65397
95,1_lobby_aud,2015-02-17 11:20:13,500,500,500,500,500,100,500,100,500,500,100,500,65397
96,1_lobby_aud,2015-02-17 11:20:14,500,500,500,500,500,100,500,84,500,500,100,500,65397
97,1_lobby_aud,2015-02-17 11:20:15,88,500,500,500,500,100,500,100,500,500,100,500,65397
98,1_lobby_aud,2015-02-17 11:20:16,100,500,500,500,500,100,500,70,87,500,100,500,65397
99,1_lobby_aud,2015-02-17 11:20:17,100,500,500,500,500,100,500,70,87,500,100,500,65397
100,1_lobby_aud,2015-02-17 11:20:18,100,500,500,500,500,100,500,67,100,500,500,500,65397
101,1_lobby_aud,2015-02-17 11:20:19,84,500,500,500,500,100,500,82,100,500,500,500,65397
102,1_lobby_aud,2015-02-17 11:20:20,84,500,500,500,500,100,500,78,100,500,500,500,65397
103,1_lobby_aud,2015-02-17 11:20:21,100,500,500,500,500,500,500,82,100,500,500,89,65397
104,1_lobby_aud,2015-02-17 11:20:22,100,500,500,500,500,500,500,86,89,500,500,100,65397
105,1_lobby_aud,2015-02-17 11:20:23,100,500,500,500,500,500,500,82,89,500,500,100,65397
106,1_lobby_aud,2015-02-17 11:20:24,100,500,500,500,500,500,500,82,100,500,500,100,65397
107,1_lobby_aud,2015-02-17 11:20:25,100,500,500,500,500,500,500,82,100,500,500,100,65397
108,1_lobby_aud,2015-02-17 11:20:26,100,500,500,500,500,500,500,80,100,500,500,100,65397
109,1_lobby_aud,2015-02-17 11:20:27,100,500,500,500,500,500,500,86,100,500,500,100,65397
110,1_lobby_aud,2015-02-17 11:20:29,500,500,500,500,500,500,500,73,100,500,500,100,65397
111,1_lobby_aud,2015-02-17 11:20:29,500,500,500,500,500,500,500,73,100,500,500,100,65397
112,1_lobby_aud,2015-02-17 11:20:31,500,500,500,500,500,500,500,75,100,500,500,500,65397
113,1_lobby_aud,2015-02-17 11:20:32,500,500,500,500,500,500,500,69,500,500,500,500,65397
114,1_lobby_aud,2015-02-17 11:20:32,500,500,500,500,500,500,500,69,500,500,500,500,65397
115,1_lobby_aud,2015-02-17 11:20:34,100,500,500,500,500,500,500,75,86,500,500,500,65397
116,1_lobby_aud,2015-02-17 11:20:35,88,500,500,500,500,500,500,79,86,500,500,500,65397
117,1_lobby_aud,2015-02-17 11:20:36,86,500,500,500,500,500,500,76,81,500,82,500,65397
118,1_lobby_aud,2015-02-17 11:20:37,85,500,500,500,500,500,500,73,81,500,82,500,65397
119,1_lobby_aud,2015-02-17 11:20:38,87,500,500,500,500,500,500,85,82,500,85,89,65397
120,1_lobby_aud,2015-02-17 11:20:39,87,500,500,500,500,500,500,70,82,500,85,100,65397
121,1_lobby_aud,2015-02-17 11:20:40,87,500,500,500,500,88,500,84,100,500,100,100,65397
122,1_lobby_aud,2015-02-17 11:20:41,86,500,500,500,500,88,500,83,100,500,100,100,65397
123,1_lobby_aud,2015-02-17 11:20:41,86,500,500,500,500,88,500,83,100,500,100,100,65397
124,1_lobby_aud,2015-02-17 11:20:43,86,500,500,500,500,88,500,73,85,500,85,100,65397
125,1_lobby_aud,2015-02-17 11:20:44,86,500,500,500,500,88,500,72,82,500,81,100,65397
126,1_lobby_aud,2015-02-17 11:20:45,82,500,500,500,500,100,500,79,82,500,100,89,65397
127,none,2015-02-17 11:20:46,84,500,500,500,500,100,500,77,78,500,87,89,65397
128,none,2015-02-17 11:20:47,85,500,500,500,500,100,500,69,78,500,87,100,65397
129,none,2015-02-17 11:20:47,85,500,500,500,500,100,500,69,78,500,87,100,65397
130,none,2015-02-17 11:20:49,84,500,500,500,500,100,500,84,81,500,81,87,65397
131,none,2015-02-17 11:20:50,86,500,500,500,500,81,500,76,84,500,79,86,65397
132,none,2015-02-17 11:20:51,77,500,500,89,500,100,500,75,84,500,80,85,65397
133,none,2015-02-17 11:20:52,87,500,500,89,500,100,88,79,75,500,81,85,65397
134,none,2015-02-17 11:20:53,83,500,500,88,500,100,86,76,75,500,78,87,65397
135,none,2015-02-17 11:20:54,100,500,500,88,500,85,100,72,79,500,82,87,65397
136,none,2015-02-17 11:20:55,84,500,500,100,500,87,100,84,79,500,79,86,65397
137,none,2015-02-17 11:20:56,100,500,500,100,500,100,100,72,83,500,80,87,65397
138,none,2015-02-17 11:20:57,87,500,500,100,500,88,100,100,83,500,79,88,65397
139,none,2015-02-17 11:20:58,87,500,500,100,500,88,89,76,100,500,77,86,65397
140,none,2015-02-17 11:20:59,100,500,500,87,500,87,89,84,100,500,82,86,65397
141,none,2015-02-17 11:21:00,100,500,500,87,500,83,100,79,84,500,81,88,65397
142,2_1_stairs,2015-02-17 11:21:01,85,500,500,87,500,81,100,78,84,500,82,85,65397
143,2_1_stairs,2015-02-17 11:21:02,84,500,500,87,500,84,100,81,89,500,74,89,65397
144,2_1_stairs,2015-02-17 11:21:03,84,500,500,100,500,82,89,84,86,500,74,86,65397
145,2_1_stairs,2015-02-17 11:21:04,86,500,500,100,500,81,89,86,84,500,76,86,65397
146,2_1_stairs,2015-02-17 11:21:05,87,500,500,100,500,83,89,84,83,500,76,86,65397
147,2_1_stairs,2015-02-17 11:21:06,87,500,500,88,500,79,100,83,80,500,74,86,65397
148,2_1_stairs,2015-02-17 11:21:06,87,500,500,88,500,79,100,83,80,500,74,86,65397
149,2_1_stairs,2015-02-17 11:21:08,100,500,500,100,500,100,100,79,80,500,75,85,65397
150,2_1_stairs,2015-02-17 11:21:09,100,500,500,84,500,88,87,86,80,500,76,83,65397
151,2_1_stairs,2015-02-17 11:21:10,100,500,500,84,500,100,87,87,76,500,79,83,65397
152,2_1_stairs,2015-02-17 11:21:11,100,500,89,83,500,81,87,88,80,500,75,82,65397
153,2_1_stairs,2015-02-17 11:21:12,100,500,89,83,500,100,85,100,81,500,73,77,65397
154,2_1_stairs,2015-02-17 11:21:13,100,500,100,100,500,82,85,85,81,500,74,81,65397
155,2_1_stairs,2015-02-17 11:21:14,100,500,100,100,500,100,85,85,78,500,73,85,65397
156,2_1_stairs,2015-02-17 11:21:15,500,500,100,86,500,87,86,81,79,500,76,84,65397
157,2_1_stairs,2015-02-17 11:21:16,89,500,100,86,500,100,100,100,80,500,75,84,65397
158,2_1_stairs,2015-02-17 11:21:17,100,500,100,79,500,82,89,100,86,500,74,82,65397
159,2_1_stairs,2015-02-17 11:21:17,100,500,100,79,500,82,89,100,86,500,74,82,65397
160,2_1_stairs,2015-02-17 11:21:19,100,500,100,83,500,83,100,87,100,500,68,100,65397
161,2_1_stairs,2015-02-17 11:21:20,100,500,100,83,500,86,100,80,100,500,70,83,65397
162,2_1_stairs,2015-02-17 11:21:21,100,500,500,85,500,80,84,84,100,500,74,100,65397
163,2_1_stairs,2015-02-17 11:21:22,100,500,500,85,500,76,100,84,83,500,78,82,65397
164,2_1_stairs,2015-02-17 11:21:23,100,500,500,77,500,79,100,100,83,500,88,100,65397
165,2_1_stairs,2015-02-17 11:21:24,100,500,500,77,500,78,100,88,100,500,87,79,65397
166,2_1_stairs,2015-02-17 11:21:25,100,89,500,79,500,77,100,88,100,500,87,100,65397
167,2_1_stairs,2015-02-17 11:21:26,500,88,500,79,500,75,100,88,100,500,74,100,65397
168,2_1_stairs,2015-02-17 11:21:27,500,88,500,83,500,77,100,88,100,500,74,100,65397
169,2_1_stairs,2015-02-17 11:21:28,500,86,500,83,500,76,100,80,100,500,70,81,65397
170,2_1_stairs,2015-02-17 11:21:28,500,86,500,83,500,76,100,80,100,500,70,81,65397
171,2_1_stairs,2015-02-17 11:21:30,500,100,500,84,500,68,100,88,83,500,77,78,65397
172,2_1_stairs,2015-02-17 11:21:30,500,100,500,84,500,68,100,88,83,500,77,78,65397
173,2_1_stairs,2015-02-17 11:21:32,500,84,500,100,500,67,100,100,86,500,80,86,65397
174,2_1_stairs,2015-02-17 11:21:33,500,85,500,100,500,60,100,100,86,500,80,100,65397
175,2_1_stairs,2015-02-17 11:21:33,500,85,500,100,500,60,100,100,86,500,80,100,65397
176,2_1_stairs,2015-02-17 11:21:35,500,100,86,100,500,74,100,88,87,100,79,100,65397
177,2_1_stairs,2015-02-17 11:21:35,500,100,86,100,500,74,100,88,87,100,79,100,65397
178,2_1_stairs,2015-02-17 11:21:37,500,100,100,78,89,71,85,89,89,100,77,100,65397
179,2_1_stairs,2015-02-17 11:21:38,500,89,100,78,100,79,100,100,85,100,76,75,65397
180,2_1_stairs,2015-02-17 11:21:39,500,89,100,83,100,80,100,100,82,100,76,100,65397
181,2_1_stairs,2015-02-17 11:21:40,500,100,100,83,100,86,100,87,82,100,76,87,65397
182,2_1_stairs,2015-02-17 11:21:41,500,100,100,77,100,87,100,88,85,100,76,100,65397
183,2_1_stairs,2015-02-17 11:21:42,500,100,100,77,100,85,100,85,80,100,75,100,65397
184,2_1_stairs,2015-02-17 11:21:43,500,100,100,74,100,82,100,89,83,100,75,100,65397
185,2_1_stairs,2015-02-17 11:21:44,500,100,500,74,100,82,100,100,80,500,75,84,65397
186,2_1_stairs,2015-02-17 11:21:45,500,100,500,100,100,83,100,100,75,500,75,100,65397
187,2_1_stairs,2015-02-17 11:21:46,500,100,500,100,500,83,100,100,75,500,80,100,65397
188,2_1_stairs,2015-02-17 11:21:47,500,100,500,100,500,100,500,100,80,500,80,100,65397
189,2_1_stairs,2015-02-17 11:21:47,500,100,500,100,500,100,500,100,80,500,80,100,65397
190,2_1_stairs,2015-02-17 11:21:49,500,500,500,100,500,86,86,100,77,500,65,100,65397
191,2_1_stairs,2015-02-17 11:21:49,500,500,500,100,500,86,86,100,77,500,65,100,65397
192,2_1_stairs,2015-02-17 11:21:51,500,500,500,89,500,83,88,100,84,500,100,100,65397
193,2_1_stairs,2015-02-17 11:21:51,500,500,500,89,500,83,88,100,84,500,100,100,65397
194,2_1_stairs,2015-02-17 11:21:53,500,500,500,100,500,81,80,84,80,500,66,100,65397
195,2_1_stairs,2015-02-17 11:21:53,500,500,500,100,500,81,80,84,80,500,66,100,65397
196,2_1_stairs,2015-02-17 11:21:55,500,500,500,87,500,83,100,85,83,500,66,100,65397
197,2_1_stairs,2015-02-17 11:21:56,500,500,500,87,500,100,100,86,80,500,64,100,65397
198,2_1_stairs,2015-02-17 11:21:57,500,500,500,100,500,100,86,87,78,500,64,100,65397
199,2_1_stairs,2015-02-17 11:21:58,500,500,500,100,500,82,100,79,80,500,66,100,65397
200,2_1_stairs,2015-02-17 11:21:59,500,500,500,84,500,85,100,83,80,500,66,100,65397
201,2_1_stairs,2015-02-17 11:22:00,500,500,500,84,500,88,100,100,82,500,75,85,65397
202,2_1_stairs,2015-02-17 11:22:01,500,500,500,85,500,80,100,100,85,500,75,100,65397
203,2_1_stairs,2015-02-17 11:22:02,500,500,500,85,500,81,100,100,83,500,72,81,65397
204,2_1_stairs,2015-02-17 11:22:03,500,500,500,100,500,83,100,80,83,500,72,100,65397
205,2_1_stairs,2015-02-17 11:22:04,500,500,500,100,500,81,100,82,89,500,85,79,65397
206,2_1_stairs,2015-02-17 11:22:05,500,500,500,100,500,84,100,75,85,500,85,100,65397
207,2_1_stairs,2015-02-17 11:22:06,500,500,500,100,500,88,100,74,84,500,100,83,65397
208,2_1_stairs,2015-02-17 11:22:07,500,500,500,100,500,85,500,79,84,500,100,100,65397
209,2_1_stairs,2015-02-17 11:22:08,500,500,500,100,500,81,500,80,100,500,88,100,65397
210,2_1_stairs,2015-02-17 11:22:09,500,500,500,100,500,81,500,78,100,500,88,100,65397
211,2_1_stairs,2015-02-17 11:22:10,500,500,500,100,500,77,500,79,84,500,85,87,65397
212,2_1_stairs,2015-02-17 11:22:11,500,500,500,500,500,75,500,78,84,500,85,100,65397
213,2_1_stairs,2015-02-17 11:22:12,500,500,500,500,500,80,500,78,85,500,100,100,65397
214,2_1_stairs,2015-02-17 11:22:13,87,500,500,500,500,81,500,77,85,500,100,100,65397
215,2_1_stairs,2015-02-17 11:22:14,84,500,500,500,500,78,500,72,84,500,84,100,65397
216,2_1_stairs,2015-02-17 11:22:15,100,500,500,500,500,76,500,73,84,500,84,100,65397
217,2_1_stairs,2015-02-17 11:22:16,100,500,500,500,500,87,500,78,100,500,78,100,65397
218,2_1_stairs,2015-02-17 11:22:16,100,500,500,500,500,87,500,78,100,500,78,100,65397
219,2_1_stairs,2015-02-17 11:22:17,100,500,500,500,500,100,500,81,100,500,78,100,65397
220,2_1_stairs,2015-02-17 11:22:18,85,500,500,500,500,89,500,80,79,500,75,100,65397
221,2_1_stairs,2015-02-17 11:22:20,85,500,500,86,500,100,500,100,89,500,74,500,65397
222,2_1_stairs,2015-02-17 11:22:21,87,500,500,100,500,100,500,80,89,500,74,500,65397
223,2_1_stairs,2015-02-17 11:22:22,100,500,500,100,500,100,500,100,77,500,100,500,65397
224,2_1_stairs,2015-02-17 11:22:23,100,500,500,88,500,87,500,79,77,500,100,500,65397
225,2_1_stairs,2015-02-17 11:22:24,100,500,500,88,500,85,500,100,76,500,77,85,65397
226,2_1_stairs,2015-02-17 11:22:25,100,500,500,100,500,81,500,100,76,500,77,100,65397
227,2_1_stairs,2015-02-17 11:22:26,100,500,500,100,500,80,500,100,100,500,77,100,65397
228,2_1_stairs,2015-02-17 11:22:26,100,500,500,100,500,80,500,100,100,500,77,100,65397
229,2_1_stairs,2015-02-17 11:22:28,100,500,500,82,500,80,500,86,100,500,78,81,65397
230,2_1_stairs,2015-02-17 11:22:29,100,500,500,100,500,82,500,86,100,500,78,100,65397
231,2_1_stairs,2015-02-17 11:22:30,100,500,500,100,500,85,500,100,100,500,74,80,65397
232,2_1_stairs,2015-02-17 11:22:31,500,500,500,100,500,85,500,88,100,500,74,100,65397
233,2_1_stairs,2015-02-17 11:22:32,500,500,500,100,500,82,500,86,100,500,79,86,65397
234,2_1_stairs,2015-02-17 11:22:33,500,86,500,78,500,82,89,85,100,500,79,100,65397
235,2_1_stairs,2015-02-17 11:22:33,500,86,500,78,500,82,89,85,100,500,79,100,65397
236,2_1_stairs,2015-02-17 11:22:35,500,87,500,82,500,100,87,100,89,500,100,100,65397
237,2_1_stairs,2015-02-17 11:22:36,500,83,500,82,500,78,100,85,100,500,84,100,65397
238,2_1_stairs,2015-02-17 11:22:37,500,100,88,87,500,74,81,85,100,500,84,100,65397
239,2_1_stairs,2015-02-17 11:22:38,500,100,88,87,500,73,100,89,85,500,74,88,65397
240,2_1_stairs,2015-02-17 11:22:39,500,100,100,88,500,69,100,89,85,500,74,100,65397
241,2_1_stairs,2015-02-17 11:22:40,500,100,100,85,500,68,85,100,88,500,78,74,65397
242,2_1_stairs,2015-02-17 11:22:41,500,100,100,81,500,100,85,100,88,500,79,100,65397
243,2_1_stairs,2015-02-17 11:22:42,500,100,100,80,500,69,87,100,100,89,81,100,65397
244,2_1_stairs,2015-02-17 11:22:43,500,100,100,100,500,70,86,100,87,100,84,100,65397
245,2_1_stairs,2015-02-17 11:22:44,500,100,100,78,500,72,85,100,100,87,83,100,65397
246,none,2015-02-17 11:22:45,500,88,100,83,500,76,84,100,89,88,82,100,65397
247,none,2015-02-17 11:22:46,500,85,100,88,500,77,100,100,89,100,85,100,65397
248,none,2015-02-17 11:22:47,500,83,500,84,500,73,87,100,89,100,84,100,65397
249,none,2015-02-17 11:22:48,500,100,500,84,500,67,87,500,88,85,84,86,65397
250,none,2015-02-17 11:22:49,500,79,500,100,500,64,100,500,88,84,83,86,65397
251,none,2015-02-17 11:22:50,500,84,500,89,500,65,84,500,89,85,83,85,65397
252,none,2015-02-17 11:22:51,500,86,500,85,500,66,84,500,89,86,87,85,65397
253,none,2015-02-17 11:22:52,500,84,500,82,500,68,83,500,89,87,88,86,65397
254,none,2015-02-17 11:22:53,500,85,500,79,500,75,84,500,89,100,82,100,65397
255,none,2015-02-17 11:22:54,500,76,500,79,500,72,83,500,100,87,86,100,65397
256,none,2015-02-17 11:22:55,500,86,500,86,500,63,87,500,100,87,84,86,65397
257,none,2015-02-17 11:22:56,500,82,89,86,500,67,87,500,100,85,84,86,65397
258,none,2015-02-17 11:22:57,500,80,89,85,500,79,86,500,89,86,87,100,65397
259,none,2015-02-17 11:22:57,500,80,89,85,500,79,86,500,89,86,87,100,65397
260,2_lobby,2015-02-17 11:22:59,500,77,83,84,500,71,88,500,100,85,83,100,65397
261,2_lobby,2015-02-17 11:23:00,500,81,86,85,500,79,86,500,100,86,85,88,65397
262,2_lobby,2015-02-17 11:23:01,500,81,100,89,500,73,82,500,88,100,85,88,65397
263,2_lobby,2015-02-17 11:23:02,500,83,100,85,500,67,84,500,88,100,85,88,65397
264,2_lobby,2015-02-17 11:23:03,500,85,100,84,500,62,85,500,100,100,86,84,65397
265,2_lobby,2015-02-17 11:23:04,500,86,100,83,500,66,87,500,100,100,84,85,65397
266,2_lobby,2015-02-17 11:23:05,500,85,100,100,500,67,100,500,100,89,81,88,65397
267,2_lobby,2015-02-17 11:23:05,500,85,100,100,500,67,100,500,100,89,81,88,65397
268,2_lobby,2015-02-17 11:23:07,500,85,100,83,500,64,84,500,100,88,82,87,65397
269,2_lobby,2015-02-17 11:23:07,500,85,100,83,500,64,84,500,100,88,82,87,65397
270,2_lobby,2015-02-17 11:23:09,500,100,100,100,500,59,84,500,100,100,85,81,65397
271,2_lobby,2015-02-17 11:23:10,500,100,100,100,500,60,87,500,87,100,82,81,65397
272,2_lobby,2015-02-17 11:23:11,500,100,100,100,500,59,86,500,100,100,83,86,65397
273,2_lobby,2015-02-17 11:23:12,500,88,100,100,500,60,86,500,100,88,85,87,65397
274,2_lobby,2015-02-17 11:23:13,500,88,100,100,500,63,84,500,100,100,86,100,65397
275,2_lobby,2015-02-17 11:23:14,500,100,88,100,500,68,84,500,89,75,82,100,65397
276,2_lobby,2015-02-17 11:23:15,500,84,88,86,500,74,84,500,89,100,85,100,65397
277,2_lobby,2015-02-17 11:23:16,500,85,89,86,500,76,85,500,100,84,87,100,65397
278,2_lobby,2015-02-17 11:23:17,500,100,89,76,500,75,89,500,100,100,85,100,65397
279,2_lobby,2015-02-17 11:23:18,500,76,100,76,500,67,100,500,100,100,84,100,65397
280,2_lobby,2015-02-17 11:23:18,500,76,100,76,500,67,100,500,100,100,84,100,65397
281,2_lobby,2015-02-17 11:23:20,500,88,86,89,500,75,86,500,100,100,86,100,65397
282,2_lobby,2015-02-17 11:23:21,500,84,100,85,500,69,83,500,89,100,84,100,65397
283,2_lobby,2015-02-17 11:23:22,500,100,100,85,500,63,84,500,89,77,87,500,65397
