p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
0.7,2015-02-28 15:02:59,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:00,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 15:03:01,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 15:03:02,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:03:03,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.7,2015-02-28 15:03:04,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:05,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.9,2015-02-28 15:03:06,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.7,2015-02-28 15:03:07,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 15:03:08,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 15:03:09,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:10,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:11,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:03:12,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:03:13,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:14,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:15,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:16,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:17,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:18,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:19,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:20,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:21,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 15:03:22,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:03:23,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.7,2015-02-28 15:03:24,None,2_gal_south,1_class_lezin,2_gal_south,0.7,1_class_lezin
0.7,2015-02-28 15:03:25,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:26,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.9,2015-02-28 15:03:27,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.7,2015-02-28 15:03:28,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:29,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:30,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:31,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:32,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:03:33,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 15:03:34,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.6,2015-02-28 15:03:35,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:03:36,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:37,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:38,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:39,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:40,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:41,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:42,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:43,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 15:03:44,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:03:45,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:03:46,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 15:03:47,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 15:03:48,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 15:03:49,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:50,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 15:03:51,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 15:03:52,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.6,2015-02-28 15:03:53,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 15:03:54,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:55,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:56,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:03:57,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:03:58,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:03:59,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:04:00,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 15:04:01,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:04:02,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:04:03,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:04:04,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:04:05,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:04:06,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 15:04:07,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:04:08,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:09,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:10,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:11,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:12,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:13,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:14,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:15,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:16,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:04:17,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.8,2015-02-28 15:04:18,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.5,2015-02-28 15:04:19,None,1_class_lezin,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.8,2015-02-28 15:04:20,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.5,2015-02-28 15:04:21,None,1_class_lezin,1_class_lezin,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 15:04:22,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:04:23,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 15:04:24,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:04:25,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
1.0,2015-02-28 15:04:26,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 15:04:27,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.9,2015-02-28 15:04:28,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.7,2015-02-28 15:04:29,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 15:04:30,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.9,2015-02-28 15:04:31,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
1.0,2015-02-28 15:04:32,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:04:33,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 15:04:34,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.7,2015-02-28 15:04:35,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 15:04:36,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.8,2015-02-28 15:04:37,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 15:04:38,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 15:04:39,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.8,2015-02-28 15:04:40,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.6,2015-02-28 15:04:41,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 15:04:42,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 15:04:43,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:04:44,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 15:04:45,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.6,2015-02-28 15:04:46,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:04:47,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:04:48,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 15:04:49,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 15:04:50,None,2_gal_south,1_class_lezin,2_gal_south,0.7,1_class_lezin
1.0,2015-02-28 15:04:51,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:04:52,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:04:53,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 15:04:54,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:04:55,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:04:56,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:04:57,None,1_class_lezin,2_gal_north,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 15:04:58,None,2_gal_south,2_gal_north,2_gal_south,0.8,1_class_lezin
0.8,2015-02-28 15:04:59,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 15:05:00,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.6,2015-02-28 15:05:01,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.9,2015-02-28 15:05:02,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.7,2015-02-28 15:05:03,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:05:04,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:05:05,None,1_class_lezin,3_2_stairs,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 15:05:06,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
0.8,2015-02-28 15:05:07,None,2_gal_south,2_gal_north,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 15:05:08,None,2_gal_south,2_gal_north,2_gal_south,1.0,1_class_lezin
0.5,2015-02-28 15:05:09,None,1_class_lezin,3_2_stairs,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:05:10,None,2_gal_south,3_2_stairs,2_gal_south,0.7,1_class_lezin
0.7,2015-02-28 15:05:11,None,1_class_lezin,3_2_stairs,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 15:05:12,None,2_gal_south,3_2_stairs,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 15:05:13,None,2_gal_south,3_2_stairs,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:05:14,None,1_class_lezin,3_2_stairs,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 15:05:15,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
0.6,2015-02-28 15:05:16,None,1_class_lezin,3_2_stairs,1_class_lezin,0.2,1_class_lezin
0.6,2015-02-28 15:05:17,None,2_gal_south,3_2_stairs,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 15:05:18,None,1_class_lezin,3_2_stairs,1_class_lezin,0.7,1_class_lezin
0.9,2015-02-28 15:05:19,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 15:05:20,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 15:05:21,None,1_class_lezin,2_1_stairs,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 15:05:22,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 15:05:23,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 15:05:24,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 15:05:25,None,1_class_lezin,2_1_stairs,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 15:05:26,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 15:05:27,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,1_class_lezin
0.7,2015-02-28 15:05:28,None,2_gal_south,3_2_stairs,2_gal_south,0.7,1_class_lezin
1.0,2015-02-28 15:05:29,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:30,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:31,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:32,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:33,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:34,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:35,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 15:05:36,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:37,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:38,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:39,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:40,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:41,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:42,None,1_class_lezin,2_1_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:43,None,1_class_lezin,2_1_stairs,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 15:05:44,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,1_class_lezin
0.6,2015-02-28 15:05:45,None,2_gal_south,3_2_stairs,2_gal_south,0.2,1_lobby_aud
0.9,2015-02-28 15:05:46,None,2_gal_south,2_lobby,2_gal_south,0.9,2_1_stairs
0.5,2015-02-28 15:05:47,None,2_gal_north,2_lobby,2_gal_south,0.2,3_2_stairs
0.5,2015-02-28 15:05:48,None,2_gal_north,2_hist_old,2_gal_south,0.2,3_2_stairs
0.9,2015-02-28 15:05:49,None,2_gal_south,2_hist_old,2_gal_south,0.9,3_2_stairs
