p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
1.0,2015-03-01 14:45:07,None,1_class_lezin,1_entrance,1_class_lezin,1.0,1_entrance
0.5,2015-03-01 14:45:08,None,1_lobby_aud,1_entrance,1_class_lezin,0.2,1_entrance
1.0,2015-03-01 14:45:09,None,2_gal_south,1_entrance,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:10,None,2_gal_south,1_entrance,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:11,None,2_gal_south,1_lobby_aud,2_gal_south,1.0,1_entrance
0.7,2015-03-01 14:45:12,None,2_gal_south,1_entrance,2_gal_south,0.7,1_entrance
1.0,2015-03-01 14:45:13,None,2_gal_south,1_entrance,2_gal_south,1.0,1_entrance
0.8,2015-03-01 14:45:14,None,2_gal_north,1_entrance,2_gal_north,0.8,1_entrance
0.9,2015-03-01 14:45:15,None,2_gal_south,1_entrance,2_gal_south,0.9,1_entrance
1.0,2015-03-01 14:45:16,None,2_gal_south,1_entrance,2_gal_south,1.0,1_entrance
0.9,2015-03-01 14:45:17,None,1_class_lezin,1_entrance,1_class_lezin,0.9,1_entrance
0.8,2015-03-01 14:45:18,None,1_class_lezin,1_entrance,1_class_lezin,0.8,1_entrance
0.8,2015-03-01 14:45:19,None,1_class_lezin,1_entrance,1_class_lezin,0.8,1_entrance
0.8,2015-03-01 14:45:20,None,1_class_lezin,1_entrance,1_class_lezin,0.8,1_entrance
0.8,2015-03-01 14:45:21,None,1_class_lezin,2_gal_south,1_class_lezin,0.8,1_entrance
0.8,2015-03-01 14:45:22,None,1_class_lezin,2_gal_south,1_class_lezin,0.8,1_entrance
1.0,2015-03-01 14:45:23,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_entrance
1.0,2015-03-01 14:45:24,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_entrance
0.8,2015-03-01 14:45:25,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_entrance
1.0,2015-03-01 14:45:26,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_entrance
0.9,2015-03-01 14:45:27,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_entrance
0.9,2015-03-01 14:45:28,None,1_class_lezin,1_entrance,1_class_lezin,0.9,1_entrance
0.9,2015-03-01 14:45:29,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_entrance
0.9,2015-03-01 14:45:30,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_entrance
1.0,2015-03-01 14:45:31,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_entrance
1.0,2015-03-01 14:45:32,None,1_class_lezin,1_entrance,1_class_lezin,1.0,1_entrance
0.9,2015-03-01 14:45:33,None,1_class_lezin,2_lobby,1_class_lezin,0.9,1_entrance
0.9,2015-03-01 14:45:34,None,1_class_lezin,2_lobby,1_class_lezin,0.9,1_entrance
1.0,2015-03-01 14:45:35,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:36,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:37,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:38,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:39,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:40,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
0.7,2015-03-01 14:45:41,None,1_class_lezin,3_lobby,1_class_lezin,0.7,1_entrance
0.8,2015-03-01 14:45:42,None,2_gal_south,3_2_stairs,2_gal_south,0.8,1_entrance
1.0,2015-03-01 14:45:43,None,2_gal_south,3_2_stairs,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:44,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:45,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:46,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:47,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:48,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:49,None,1_class_lezin,3_lobby,1_class_lezin,1.0,1_entrance
0.9,2015-03-01 14:45:50,None,1_class_lezin,3_lobby,1_class_lezin,0.9,1_entrance
0.9,2015-03-01 14:45:51,None,2_gal_south,3_lobby,2_gal_south,0.9,1_entrance
1.0,2015-03-01 14:45:52,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
0.8,2015-03-01 14:45:53,None,2_gal_south,3_lobby,2_gal_south,0.8,1_entrance
1.0,2015-03-01 14:45:54,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:45:55,None,1_lobby_aud,3_lobby,1_lobby_aud,1.0,1_entrance
0.6,2015-03-01 14:45:56,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:45:57,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:45:58,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:45:59,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:00,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
1.0,2015-03-01 14:46:01,None,1_lobby_aud,3_lobby,1_lobby_aud,1.0,1_entrance
0.6,2015-03-01 14:46:02,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:03,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:04,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:05,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:06,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:07,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:08,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:09,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
0.6,2015-03-01 14:46:10,None,1_entrance,3_lobby,1_entrance,0.2,1_entrance
1.0,2015-03-01 14:46:11,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:46:12,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:46:13,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:46:14,None,2_gal_south,3_lobby,2_gal_south,1.0,1_entrance
1.0,2015-03-01 14:46:15,None,2_gal_south,3_gal,2_gal_south,1.0,1_entrance
0.8,2015-03-01 14:46:16,None,2_gal_south,3_lobby,2_gal_south,0.8,1_entrance
0.8,2015-03-01 14:46:17,None,2_gal_south,3_gal,2_gal_south,0.8,1_entrance
0.4,2015-03-01 14:46:18,None,1_entrance,3_gal,2_gal_south,0.2,1_entrance
0.9,2015-03-01 14:46:19,None,2_gal_south,3_gal,2_gal_south,0.9,1_entrance
0.8,2015-03-01 14:46:20,None,2_gal_south,3_lobby,2_gal_south,0.8,1_entrance
0.9,2015-03-01 14:46:21,None,2_gal_south,3_lobby,2_gal_south,0.9,1_entrance
0.4,2015-03-01 14:46:22,None,1_entrance,3_lobby,2_gal_south,0.2,1_entrance
0.6,2015-03-01 14:46:23,None,2_lobby,3_lobby,2_lobby,0.2,1_lobby_aud
0.6,2015-03-01 14:46:24,None,2_lobby,3_lobby,2_lobby,0.2,2_1_stairs
1.0,2015-03-01 14:46:25,None,3_gal,3_lobby,3_gal,1.0,3_2_stairs
1.0,2015-03-01 14:46:26,None,3_gal,3_lobby,3_gal,1.0,3_lobby
1.0,2015-03-01 14:46:27,None,3_gal,3_lobby,3_gal,1.0,3_lobby
1.0,2015-03-01 14:46:28,None,3_gal,3_lobby,3_gal,1.0,3_lobby
0.6,2015-03-01 14:46:29,None,3_gal,3_lobby,3_gal,0.2,3_lobby
0.5,2015-03-01 14:46:30,None,3_lobby,3_lobby,3_gal,0.2,3_lobby
0.6,2015-03-01 14:46:31,None,3_lobby,1_entrance,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:46:32,None,3_2_stairs,1_entrance,3_2_stairs,0.2,3_lobby
0.5,2015-03-01 14:46:33,None,3_2_stairs,3_lobby,3_2_stairs,0.2,3_lobby
0.7,2015-03-01 14:46:34,None,3_lobby,1_entrance,3_lobby,0.7,3_lobby
0.9,2015-03-01 14:46:35,None,3_lobby,1_entrance,3_lobby,0.9,3_lobby
0.7,2015-03-01 14:46:36,None,3_lobby,1_entrance,3_lobby,0.7,3_lobby
0.9,2015-03-01 14:46:37,None,3_lobby,1_entrance,3_lobby,0.9,3_lobby
0.6,2015-03-01 14:46:38,None,3_lobby,1_entrance,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:46:39,None,3_lobby,1_entrance,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:46:40,None,3_lobby,1_entrance,3_lobby,0.2,3_lobby
0.8,2015-03-01 14:46:41,None,3_lobby,3_lobby,3_lobby,0.8,3_lobby
0.5,2015-03-01 14:46:42,None,3_gal,3_lobby,3_lobby,0.2,3_lobby
1.0,2015-03-01 14:46:43,None,3_lobby,3_lobby,3_lobby,1.0,3_lobby
0.9,2015-03-01 14:46:44,None,3_lobby,3_lobby,3_lobby,0.9,3_lobby
0.8,2015-03-01 14:46:45,None,3_lobby,3_gal,3_lobby,0.8,3_lobby
0.8,2015-03-01 14:46:46,None,3_lobby,3_gal,3_lobby,0.8,3_lobby
0.9,2015-03-01 14:46:47,None,3_lobby,3_lobby,3_lobby,0.9,3_lobby
0.8,2015-03-01 14:46:48,None,3_lobby,3_lobby,3_lobby,0.8,3_lobby
0.9,2015-03-01 14:46:49,None,3_lobby,3_lobby,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:46:50,None,3_lobby,3_lobby,3_lobby,0.9,3_lobby
0.6,2015-03-01 14:46:51,None,3_lobby,3_lobby,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:46:52,None,3_lobby,3_lobby,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:46:53,None,3_lobby,3_gal,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:46:54,None,3_lobby,3_gal,3_lobby,0.2,3_lobby
0.9,2015-03-01 14:46:55,None,3_lobby,3_2_stairs,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:46:56,None,3_lobby,3_2_stairs,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:46:57,None,3_lobby,3_2_stairs,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:46:58,None,3_lobby,3_2_stairs,3_lobby,0.9,3_lobby
1.0,2015-03-01 14:46:59,None,3_lobby,3_2_stairs,3_lobby,1.0,3_lobby
1.0,2015-03-01 14:47:00,None,3_lobby,3_2_stairs,3_lobby,1.0,3_lobby
0.7,2015-03-01 14:47:01,None,3_lobby,3_2_stairs,3_lobby,0.7,3_lobby
0.6,2015-03-01 14:47:02,None,3_lobby,3_2_stairs,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:03,None,3_lobby,3_2_stairs,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:04,None,3_lobby,3_2_stairs,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:05,None,3_gal,3_2_stairs,3_gal,0.2,3_lobby
0.6,2015-03-01 14:47:06,None,3_lobby,3_2_stairs,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:07,None,3_gal,3_sculpture,3_gal,0.2,3_lobby
0.7,2015-03-01 14:47:08,None,3_gal,3_2_stairs,3_gal,0.7,3_lobby
0.7,2015-03-01 14:47:09,None,3_gal,2_gal_south,3_gal,0.7,3_lobby
0.7,2015-03-01 14:47:10,None,3_lobby,2_gal_south,3_lobby,0.7,3_lobby
0.6,2015-03-01 14:47:11,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:12,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.9,2015-03-01 14:47:13,None,3_lobby,2_hist_new,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:47:14,None,3_lobby,2_hist_new,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:47:15,None,3_lobby,2_hist_new,3_lobby,0.9,3_lobby
0.7,2015-03-01 14:47:16,None,3_lobby,2_hist_new,3_lobby,0.7,3_lobby
0.8,2015-03-01 14:47:17,None,3_lobby,2_hist_new,3_lobby,0.8,3_lobby
0.8,2015-03-01 14:47:18,None,3_lobby,2_hist_new,3_lobby,0.8,3_lobby
0.8,2015-03-01 14:47:19,None,3_lobby,1_lobby_aud,3_lobby,0.8,3_lobby
0.8,2015-03-01 14:47:20,None,3_lobby,1_lobby_aud,3_lobby,0.8,3_lobby
0.5,2015-03-01 14:47:21,None,1_entrance,1_lobby_aud,3_lobby,0.2,3_lobby
0.5,2015-03-01 14:47:22,None,1_entrance,1_lobby_aud,3_lobby,0.2,3_lobby
0.9,2015-03-01 14:47:23,None,3_lobby,2_gal_south,3_lobby,0.9,3_lobby
0.9,2015-03-01 14:47:24,None,1_entrance,2_gal_south,1_entrance,0.9,3_lobby
0.9,2015-03-01 14:47:25,None,1_entrance,2_gal_south,1_entrance,0.9,3_lobby
0.9,2015-03-01 14:47:26,None,1_entrance,2_gal_south,1_entrance,0.9,3_lobby
1.0,2015-03-01 14:47:27,None,1_entrance,2_gal_south,1_entrance,1.0,3_lobby
1.0,2015-03-01 14:47:28,None,1_entrance,2_gal_south,1_entrance,1.0,3_lobby
0.9,2015-03-01 14:47:29,None,1_entrance,2_gal_south,1_entrance,0.9,3_lobby
0.7,2015-03-01 14:47:30,None,1_entrance,2_gal_south,1_entrance,0.7,3_lobby
0.6,2015-03-01 14:47:31,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:32,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.9,2015-03-01 14:47:33,None,3_lobby,2_gal_south,3_lobby,0.9,3_lobby
0.6,2015-03-01 14:47:34,None,3_lobby,2_gal_south,3_lobby,0.2,3_lobby
0.5,2015-03-01 14:47:35,None,3_gal,2_gal_south,3_lobby,0.2,3_lobby
0.5,2015-03-01 14:47:36,None,3_gal,2_gal_south,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:37,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.6,2015-03-01 14:47:38,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.8,2015-03-01 14:47:39,None,3_lobby,2_hist_new,3_lobby,0.8,3_lobby
0.8,2015-03-01 14:47:40,None,3_lobby,2_hist_new,3_lobby,0.8,3_lobby
0.6,2015-03-01 14:47:41,None,3_lobby,2_hist_new,3_lobby,0.2,3_lobby
0.9,2015-03-01 14:47:42,None,3_lobby,2_gal_north,3_lobby,0.9,3_lobby
0.5,2015-03-01 14:47:43,None,3_gal,2_gal_north,3_lobby,0.2,3_lobby
0.7,2015-03-01 14:47:44,None,3_gal,2_gal_south,3_gal,0.7,3_2_stairs
0.6,2015-03-01 14:47:45,None,3_2_stairs,2_gal_south,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:47:46,None,3_2_stairs,2_gal_south,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:47:47,None,3_2_stairs,2_gal_south,3_2_stairs,0.2,3_2_stairs
0.7,2015-03-01 14:47:48,None,3_2_stairs,2_gal_south,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:49,None,3_2_stairs,2_gal_south,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:50,None,3_2_stairs,2_gal_south,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:51,None,3_2_stairs,2_gal_south,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:52,None,3_2_stairs,2_hist_old,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:53,None,3_2_stairs,2_hist_new,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:54,None,3_2_stairs,2_hist_new,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:55,None,3_2_stairs,2_hist_new,3_2_stairs,0.7,3_2_stairs
0.4,2015-03-01 14:47:56,None,3_2_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:47:57,None,3_sculpture,2_hist_new,3_sculpture,0.2,3_2_stairs
0.7,2015-03-01 14:47:58,None,3_2_stairs,2_hist_new,3_2_stairs,0.7,3_2_stairs
0.7,2015-03-01 14:47:59,None,2_gal_south,2_hist_old,2_gal_south,0.7,3_2_stairs
0.7,2015-03-01 14:48:00,None,2_gal_south,2_hist_old,2_gal_south,0.7,2_lobby
1.0,2015-03-01 14:48:01,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
1.0,2015-03-01 14:48:02,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.6,2015-03-01 14:48:03,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:04,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:05,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:06,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.5,2015-03-01 14:48:07,None,2_hist_new,2_gal_south,2_hist_new,0.2,2_hist_new
0.5,2015-03-01 14:48:08,None,2_hist_new,2_gal_south,2_hist_new,0.2,2_hist_new
0.9,2015-03-01 14:48:09,None,1_lobby_aud,2_gal_south,1_lobby_aud,0.9,2_hist_new
0.7,2015-03-01 14:48:10,None,1_lobby_aud,2_gal_south,1_lobby_aud,0.7,2_hist_new
0.7,2015-03-01 14:48:11,None,1_lobby_aud,3_gal,1_lobby_aud,0.7,2_hist_new
0.7,2015-03-01 14:48:12,None,1_lobby_aud,2_gal_south,1_lobby_aud,0.7,2_hist_new
1.0,2015-03-01 14:48:13,None,2_gal_south,3_gal,2_gal_south,1.0,2_hist_new
1.0,2015-03-01 14:48:14,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_hist_new
0.6,2015-03-01 14:48:15,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:16,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_hist_new
0.4,2015-03-01 14:48:17,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_hist_new
0.4,2015-03-01 14:48:18,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:19,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:20,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:21,None,2_hist_new,2_gal_south,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:22,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.5,2015-03-01 14:48:23,None,2_gal_south,2_hist_old,2_hist_new,0.2,2_hist_new
0.5,2015-03-01 14:48:24,None,2_gal_south,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:25,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:26,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:27,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:28,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:29,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:30,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.6,2015-03-01 14:48:31,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_new
0.7,2015-03-01 14:48:32,None,2_gal_north,2_hist_old,2_gal_north,0.7,2_hist_new
0.5,2015-03-01 14:48:33,None,2_gal_north,2_hist_old,2_gal_north,0.2,2_hist_new
0.7,2015-03-01 14:48:34,None,2_gal_south,2_hist_old,2_gal_south,0.7,2_hist_new
0.7,2015-03-01 14:48:35,None,2_gal_south,2_hist_old,2_gal_south,0.7,2_hist_new
0.7,2015-03-01 14:48:36,None,2_gal_south,2_hist_old,2_gal_south,0.7,2_hist_new
0.8,2015-03-01 14:48:37,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_hist_new
0.8,2015-03-01 14:48:38,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_hist_new
0.6,2015-03-01 14:48:39,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_new
0.6,2015-03-01 14:48:40,None,2_gal_south,2_hist_new,2_gal_south,0.2,2_hist_new
0.7,2015-03-01 14:48:41,None,2_gal_south,1_entrance,2_gal_south,0.7,2_hist_new
0.6,2015-03-01 14:48:42,None,2_hist_old,1_entrance,2_hist_old,0.2,2_hist_new
0.9,2015-03-01 14:48:43,None,2_hist_new,2_gal_south,2_hist_new,0.9,2_hist_new
0.9,2015-03-01 14:48:44,None,2_hist_new,2_gal_south,2_hist_new,0.9,2_hist_new
0.9,2015-03-01 14:48:45,None,2_hist_new,2_gal_south,2_hist_new,0.9,2_hist_new
1.0,2015-03-01 14:48:46,None,2_hist_new,2_gal_south,2_hist_new,1.0,2_hist_new
1.0,2015-03-01 14:48:47,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_new
1.0,2015-03-01 14:48:48,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_new
0.8,2015-03-01 14:48:49,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:48:50,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.7,2015-03-01 14:48:51,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_old
0.7,2015-03-01 14:48:52,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_old
0.7,2015-03-01 14:48:53,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_old
0.7,2015-03-01 14:48:54,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_old
0.6,2015-03-01 14:48:55,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-03-01 14:48:56,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-03-01 14:48:57,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.6,2015-03-01 14:48:58,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.4,2015-03-01 14:48:59,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.6,2015-03-01 14:49:00,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.5,2015-03-01 14:49:01,None,3_gal,2_hist_old,2_gal_south,0.2,2_hist_old
0.4,2015-03-01 14:49:02,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.6,2015-03-01 14:49:03,None,3_gal,2_hist_old,3_gal,0.2,2_hist_old
0.8,2015-03-01 14:49:04,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_hist_old
0.4,2015-03-01 14:49:05,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.4,2015-03-01 14:49:06,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
1.0,2015-03-01 14:49:07,None,2_gal_south,2_hist_old,2_gal_south,1.0,2_hist_old
0.8,2015-03-01 14:49:08,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_hist_old
0.4,2015-03-01 14:49:09,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.4,2015-03-01 14:49:10,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.4,2015-03-01 14:49:11,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_hist_old
0.8,2015-03-01 14:49:12,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:49:13,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
