p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
0.5,2015-02-28 12:23:23,None,2_1_stairs,1_class_lezin,3_2_stairs,0.2,1_class_lezin
0.5,2015-02-28 12:23:24,None,2_1_stairs,1_class_lezin,3_2_stairs,0.2,1_class_lezin
0.6,2015-02-28 12:23:25,None,3_2_stairs,1_class_lezin,3_2_stairs,0.2,1_class_lezin
0.6,2015-02-28 12:23:26,None,3_2_stairs,1_class_lezin,3_2_stairs,0.2,1_class_lezin
0.6,2015-02-28 12:23:27,None,3_2_stairs,1_class_lezin,3_2_stairs,0.2,1_class_lezin
0.6,2015-02-28 12:23:28,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 12:23:29,None,2_gal_south,1_class_lezin,2_gal_south,0.7,1_class_lezin
0.6,2015-02-28 12:23:30,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 12:23:31,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:32,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:33,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:34,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:35,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:36,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:37,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:38,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:39,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:23:40,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:23:41,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:23:42,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:23:43,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:23:44,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:23:45,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 12:23:46,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.6,2015-02-28 12:23:47,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 12:23:48,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 12:23:49,None,1_class_lezin,1_class_lezin,1_class_lezin,0.8,1_class_lezin
0.6,2015-02-28 12:23:50,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 12:23:51,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:23:52,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.5,2015-02-28 12:23:53,None,1_class_lezin,2_gal_south,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 12:23:54,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.8,2015-02-28 12:23:55,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 12:23:56,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.5,2015-02-28 12:23:57,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.8,2015-02-28 12:23:58,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.9,2015-02-28 12:23:59,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:00,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:01,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:24:02,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:24:03,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:24:04,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:05,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:06,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:24:07,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:24:08,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:24:09,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:24:10,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:24:11,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:24:12,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:24:13,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:14,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:15,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:16,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:24:17,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:24:18,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:24:19,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:20,None,1_class_lezin,1_class_lezin,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:24:21,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
1.0,2015-02-28 12:24:22,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:24:23,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:24,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:25,None,2_gal_south,1_class_lezin,2_gal_south,0.7,1_class_lezin
0.7,2015-02-28 12:24:26,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:24:27,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.6,2015-02-28 12:24:28,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 12:24:29,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:30,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.8,2015-02-28 12:24:31,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.6,2015-02-28 12:24:32,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 12:24:33,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:34,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:35,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 12:24:36,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:24:37,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:24:38,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:39,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:24:40,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 12:24:41,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:24:42,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 12:24:43,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 12:24:44,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 12:24:45,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:24:46,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
0.6,2015-02-28 12:24:47,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 12:24:48,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 12:24:49,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:24:50,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
0.7,2015-02-28 12:24:51,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:52,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:53,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:24:54,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 12:24:55,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:56,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:57,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:58,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:24:59,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:25:00,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.9,2015-02-28 12:25:01,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.6,2015-02-28 12:25:02,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.8,2015-02-28 12:25:03,None,2_gal_south,2_gal_south,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 12:25:04,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 12:25:05,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:06,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 12:25:07,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 12:25:08,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
0.6,2015-02-28 12:25:09,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 12:25:10,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:25:11,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.5,2015-02-28 12:25:12,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.8,2015-02-28 12:25:13,None,2_gal_south,2_gal_north,2_gal_south,0.8,1_class_lezin
0.8,2015-02-28 12:25:14,None,2_gal_south,2_gal_north,2_gal_south,0.8,1_class_lezin
0.5,2015-02-28 12:25:15,None,1_class_lezin,2_gal_north,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 12:25:16,None,2_gal_south,2_gal_north,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 12:25:17,None,2_gal_south,2_gal_north,2_gal_south,0.2,1_class_lezin
0.6,2015-02-28 12:25:18,None,2_gal_south,2_gal_south,2_gal_south,0.2,1_class_lezin
0.5,2015-02-28 12:25:19,None,1_class_lezin,2_gal_south,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 12:25:20,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:25:21,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:25:22,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:25:23,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
1.0,2015-02-28 12:25:24,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:25,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:25:26,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.6,2015-02-28 12:25:27,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 12:25:28,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:29,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:30,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:31,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:32,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:25:33,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
0.6,2015-02-28 12:25:34,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,1_class_lezin
0.7,2015-02-28 12:25:35,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,1_class_lezin
0.7,2015-02-28 12:25:36,None,2_gal_south,2_gal_south,2_gal_south,0.7,1_class_lezin
1.0,2015-02-28 12:25:37,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:38,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:39,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:40,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:41,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:42,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:43,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.7,2015-02-28 12:25:44,None,2_gal_south,1_class_lezin,2_gal_south,0.7,1_class_lezin
0.7,2015-02-28 12:25:45,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
0.5,2015-02-28 12:25:46,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,1_class_lezin
1.0,2015-02-28 12:25:47,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:48,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 12:25:49,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
0.7,2015-02-28 12:25:50,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 12:25:51,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 12:25:52,None,2_gal_south,1_class_lezin,2_gal_south,0.8,1_class_lezin
1.0,2015-02-28 12:25:53,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.6,2015-02-28 12:25:54,None,2_gal_south,1_class_lezin,2_gal_south,0.2,1_class_lezin
0.7,2015-02-28 12:25:55,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,1_class_lezin
1.0,2015-02-28 12:25:56,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:57,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:58,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:25:59,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:00,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:01,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:02,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:03,None,2_gal_north,1_class_lezin,2_gal_north,1.0,1_class_lezin
0.8,2015-02-28 12:26:04,None,2_gal_north,1_class_lezin,2_gal_north,0.8,1_class_lezin
0.7,2015-02-28 12:26:05,None,2_gal_north,1_class_lezin,2_gal_north,0.7,1_class_lezin
0.7,2015-02-28 12:26:06,None,2_gal_north,1_class_lezin,2_gal_north,0.7,1_class_lezin
0.7,2015-02-28 12:26:07,None,2_gal_north,1_class_lezin,2_gal_north,0.7,1_class_lezin
0.9,2015-02-28 12:26:08,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
0.9,2015-02-28 12:26:09,None,2_gal_south,1_class_lezin,2_gal_south,0.9,1_class_lezin
1.0,2015-02-28 12:26:10,None,2_gal_south,1_class_lezin,2_gal_south,1.0,1_class_lezin
0.8,2015-02-28 12:26:11,None,1_class_lezin,1_class_lezin,1_class_lezin,0.8,1_class_lezin
1.0,2015-02-28 12:26:12,None,1_class_lezin,1_class_lezin,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:13,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:26:14,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:15,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:16,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:17,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:26:18,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:19,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:26:20,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:26:21,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:22,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:23,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:24,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:25,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
1.0,2015-02-28 12:26:26,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 12:26:27,None,2_gal_south,2_gal_south,2_gal_south,0.9,1_class_lezin
1.0,2015-02-28 12:26:28,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_class_lezin
0.9,2015-02-28 12:26:29,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:30,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:26:31,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:26:32,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:33,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:34,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:35,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:26:36,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
0.9,2015-02-28 12:26:37,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:38,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:39,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:40,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:41,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
0.9,2015-02-28 12:26:42,None,1_class_lezin,2_gal_south,1_class_lezin,0.9,1_class_lezin
1.0,2015-02-28 12:26:43,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:44,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:45,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:46,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:47,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:48,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:49,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:50,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:51,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:52,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:53,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:54,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:55,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:56,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:57,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:58,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:26:59,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:27:00,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:27:01,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:27:02,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,1_class_lezin
1.0,2015-02-28 12:27:03,None,2_gal_south,2_gal_south,2_gal_south,1.0,1_lobby_aud
0.7,2015-02-28 12:27:04,None,2_gal_south,1_class_lezin,2_gal_south,0.7,2_1_stairs
0.8,2015-02-28 12:27:05,None,2_gal_south,1_class_lezin,2_gal_south,0.8,2_lobby
1.0,2015-02-28 12:27:06,None,2_gal_south,1_class_lezin,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:07,None,2_gal_south,1_class_lezin,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:08,None,2_gal_south,1_class_lezin,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:09,None,2_gal_south,1_class_lezin,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:10,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:11,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
0.9,2015-02-28 12:27:12,None,2_gal_south,2_gal_south,2_gal_south,0.9,2_gal_south
1.0,2015-02-28 12:27:13,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:14,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
0.9,2015-02-28 12:27:15,None,2_gal_south,2_gal_south,2_gal_south,0.9,2_gal_south
1.0,2015-02-28 12:27:16,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:17,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:18,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:19,None,2_gal_south,2_gal_north,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:20,None,2_gal_south,2_gal_north,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:21,None,2_gal_south,2_gal_north,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:27:22,None,2_gal_south,2_gal_north,2_gal_south,1.0,2_gal_south
0.9,2015-02-28 12:27:23,None,2_gal_south,2_gal_north,2_gal_south,0.9,2_gal_south
0.8,2015-02-28 12:27:24,None,2_gal_south,2_gal_north,2_gal_south,0.8,2_gal_south
