p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
0.6,2015-03-01 14:11:33,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:11:34,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:35,None,2_1_stairs,2_hist_old,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:11:36,None,1_class_lezin,2_hist_old,1_class_lezin,0.2,3_2_stairs
0.8,2015-03-01 14:11:37,None,1_class_lezin,2_hist_old,1_class_lezin,0.8,3_2_stairs
0.6,2015-03-01 14:11:38,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:39,None,2_gal_north,2_gal_north,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:11:40,None,2_gal_south,2_hist_old,2_gal_south,0.2,3_2_stairs
0.7,2015-03-01 14:11:41,None,2_gal_south,2_hist_old,2_gal_south,0.7,3_2_stairs
0.6,2015-03-01 14:11:42,None,2_gal_south,2_gal_north,2_gal_south,0.2,3_2_stairs
0.5,2015-03-01 14:11:43,None,2_gal_north,2_hist_old,2_gal_south,0.2,3_2_stairs
0.5,2015-03-01 14:11:44,None,2_1_stairs,2_hist_old,2_gal_south,0.2,3_2_stairs
0.5,2015-03-01 14:11:45,None,2_1_stairs,2_gal_north,2_gal_south,0.2,3_2_stairs
0.5,2015-03-01 14:11:46,None,2_1_stairs,2_gal_north,2_gal_south,0.2,3_2_stairs
0.6,2015-03-01 14:11:47,None,3_2_stairs,2_gal_north,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:48,None,2_1_stairs,2_hist_old,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:50,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:50,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:51,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:52,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:53,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:11:54,None,3_2_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:55,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:11:56,None,2_1_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.8,2015-03-01 14:11:57,None,2_gal_south,2_hist_new,2_gal_south,0.8,3_2_stairs
0.9,2015-03-01 14:11:58,None,2_gal_south,2_hist_new,2_gal_south,0.9,3_2_stairs
0.9,2015-03-01 14:11:59,None,2_gal_south,2_hist_old,2_gal_south,0.9,3_2_stairs
0.9,2015-03-01 14:12:00,None,2_gal_south,2_hist_old,2_gal_south,0.9,3_2_stairs
1.0,2015-03-01 14:12:01,None,3_2_stairs,2_hist_old,3_2_stairs,1.0,3_2_stairs
1.0,2015-03-01 14:12:02,None,3_2_stairs,2_hist_old,3_2_stairs,1.0,3_2_stairs
0.9,2015-03-01 14:12:03,None,3_2_stairs,2_hist_old,3_2_stairs,0.9,3_2_stairs
0.7,2015-03-01 14:12:04,None,2_lobby,2_hist_old,2_lobby,0.7,3_2_stairs
0.6,2015-03-01 14:12:05,None,2_lobby,2_hist_old,2_lobby,0.2,3_2_stairs
0.5,2015-03-01 14:12:06,None,3_2_stairs,2_hist_old,2_lobby,0.2,3_2_stairs
0.4,2015-03-01 14:12:07,None,3_2_stairs,2_hist_new,2_lobby,0.2,3_2_stairs
0.6,2015-03-01 14:12:08,None,3_2_stairs,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:12:09,None,2_lobby,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.5,2015-03-01 14:12:10,None,2_lobby,2_hist_new,3_2_stairs,0.2,3_2_stairs
0.6,2015-03-01 14:12:11,None,2_lobby,2_hist_old,2_lobby,0.2,3_2_stairs
0.5,2015-03-01 14:12:12,None,3_2_stairs,2_hist_new,2_lobby,0.2,3_2_stairs
0.9,2015-03-01 14:12:13,None,3_2_stairs,2_hist_old,3_2_stairs,0.9,3_2_stairs
0.7,2015-03-01 14:12:14,None,3_2_stairs,2_hist_new,3_2_stairs,0.7,3_2_stairs
0.8,2015-03-01 14:12:15,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,3_2_stairs
0.8,2015-03-01 14:12:16,None,3_2_stairs,2_hist_new,3_2_stairs,0.8,3_2_stairs
0.9,2015-03-01 14:12:17,None,3_2_stairs,2_hist_old,3_2_stairs,0.9,3_2_stairs
0.7,2015-03-01 14:12:18,None,3_2_stairs,2_hist_new,3_2_stairs,0.7,3_2_stairs
0.9,2015-03-01 14:12:19,None,3_2_stairs,2_hist_old,3_2_stairs,0.9,3_2_stairs
0.7,2015-03-01 14:12:20,None,3_2_stairs,2_hist_old,3_2_stairs,0.7,3_2_stairs
0.5,2015-03-01 14:12:21,None,2_hist_old,2_hist_old,3_2_stairs,0.2,2_lobby
0.5,2015-03-01 14:12:22,None,2_hist_old,2_hist_old,3_2_stairs,0.2,2_hist_old
0.5,2015-03-01 14:12:23,None,2_hist_old,2_hist_old,3_2_stairs,0.2,2_hist_old
0.5,2015-03-01 14:12:24,None,2_hist_old,2_hist_old,3_2_stairs,0.2,2_hist_old
0.8,2015-03-01 14:12:25,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:12:26,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-03-01 14:12:27,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:12:28,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.9,2015-03-01 14:12:29,None,2_gal_north,2_hist_old,2_gal_north,0.9,2_hist_old
0.8,2015-03-01 14:12:30,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.4,2015-03-01 14:12:31,None,2_hist_old,2_hist_new,2_hist_old,0.2,2_hist_old
0.5,2015-03-01 14:12:32,None,2_gal_north,2_hist_new,2_hist_old,0.2,2_hist_old
0.5,2015-03-01 14:12:33,None,2_hist_old,2_hist_new,2_hist_old,0.2,2_hist_old
0.8,2015-03-01 14:12:34,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.5,2015-03-01 14:12:35,None,2_gal_north,2_hist_new,2_hist_old,0.2,2_hist_old
0.5,2015-03-01 14:12:36,None,2_gal_north,2_hist_new,2_hist_old,0.2,2_hist_old
0.3,2015-03-01 14:12:37,None,2_gal_north,2_hist_new,2_hist_old,0.2,2_hist_old
0.7,2015-03-01 14:12:38,None,2_hist_old,2_hist_new,2_hist_old,0.7,2_hist_old
1.0,2015-03-01 14:12:39,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:12:40,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:12:41,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:12:42,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:12:43,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.7,2015-03-01 14:12:44,None,2_hist_new,2_hist_old,2_hist_new,0.7,2_hist_old
0.8,2015-03-01 14:12:45,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_old
1.0,2015-03-01 14:12:46,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:12:47,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:12:48,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.8,2015-03-01 14:12:49,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:50,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:51,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:52,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:53,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:54,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:55,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:12:56,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.9,2015-03-01 14:12:57,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:12:58,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:12:59,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:13:00,None,2_hist_new,2_hist_new,2_hist_new,1.0,2_hist_old
0.7,2015-03-01 14:13:01,None,2_hist_old,2_hist_old,2_hist_old,0.7,2_hist_old
0.9,2015-03-01 14:13:02,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
0.8,2015-03-01 14:13:03,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:13:04,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:13:05,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_old
0.8,2015-03-01 14:13:06,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_old
0.8,2015-03-01 14:13:07,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.6,2015-03-01 14:13:08,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_old
1.0,2015-03-01 14:13:09,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-03-01 14:13:10,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-03-01 14:13:11,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:13:12,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:13,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.6,2015-03-01 14:13:14,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.8,2015-03-01 14:13:15,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:16,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:17,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:18,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:19,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:20,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.9,2015-03-01 14:13:21,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:13:22,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:13:23,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:13:24,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:13:25,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:13:26,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:13:27,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:13:28,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:13:29,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:13:30,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:13:31,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:13:32,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:33,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:34,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:35,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:36,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:37,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:38,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:13:39,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:13:40,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.9,2015-03-01 14:13:41,None,2_hist_new,2_hist_old,2_hist_new,0.9,2_hist_old
1.0,2015-03-01 14:13:42,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.6,2015-03-01 14:13:43,None,2_hist_new,2_hist_old,2_hist_new,0.2,2_hist_old
0.7,2015-03-01 14:13:44,None,2_hist_new,2_hist_old,2_hist_new,0.7,2_hist_old
0.9,2015-03-01 14:13:45,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_old
0.8,2015-03-01 14:13:46,None,2_hist_new,2_hist_old,2_hist_new,0.8,2_hist_old
0.8,2015-03-01 14:13:47,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:13:48,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
0.9,2015-03-01 14:13:49,None,2_hist_old,2_hist_old,2_hist_old,0.9,2_hist_old
1.0,2015-03-01 14:13:50,None,2_hist_new,2_hist_old,2_hist_new,1.0,2_hist_old
1.0,2015-03-01 14:13:51,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-03-01 14:13:52,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-03-01 14:13:53,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:13:54,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:55,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:13:56,None,2_hist_old,2_hist_new,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:13:57,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:58,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:13:59,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:00,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:01,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:02,None,2_hist_old,2_hist_new,2_hist_old,0.8,2_hist_old
1.0,2015-03-01 14:14:03,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.8,2015-03-01 14:14:04,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:05,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:06,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:07,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:08,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:09,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:10,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:11,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-03-01 14:14:12,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
