p,timestamp,y,yhat,yhat_smooth,yhat_threshold,p_threshold,hmm_pred
1.0,2015-02-28 12:58:09,None,2_gal_south,1_class_lezin,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:58:10,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:58:11,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
0.7,2015-02-28 12:58:12,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.8,2015-02-28 12:58:13,None,2_gal_south,2_gal_south,2_gal_south,0.8,2_gal_south
0.7,2015-02-28 12:58:14,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
1.0,2015-02-28 12:58:15,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
0.7,2015-02-28 12:58:16,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
1.0,2015-02-28 12:58:17,None,2_gal_south,2_gal_south,2_gal_south,1.0,2_gal_south
0.8,2015-02-28 12:58:18,None,2_gal_south,2_gal_south,2_gal_south,0.8,2_gal_south
0.6,2015-02-28 12:58:19,None,2_gal_south,2_gal_south,2_gal_south,0.2,2_gal_south
0.7,2015-02-28 12:58:20,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:58:21,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,2_gal_south
0.5,2015-02-28 12:58:22,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,2_gal_south
0.5,2015-02-28 12:58:23,None,1_class_lezin,2_gal_south,1_class_lezin,0.2,2_gal_south
0.7,2015-02-28 12:58:24,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:58:25,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:58:26,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:58:27,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.9,2015-02-28 12:58:28,None,2_gal_south,2_gal_south,2_gal_south,0.9,2_gal_south
1.0,2015-02-28 12:58:29,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:30,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:31,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:32,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:33,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:34,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:35,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:36,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:37,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:38,None,1_class_lezin,2_gal_south,1_class_lezin,1.0,2_gal_south
0.9,2015-02-28 12:58:39,None,2_gal_south,2_gal_south,2_gal_south,0.9,2_gal_south
0.7,2015-02-28 12:58:40,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:58:41,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:58:42,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
0.9,2015-02-28 12:58:43,None,2_gal_south,1_class_lezin,2_gal_south,0.9,2_gal_south
0.5,2015-02-28 12:58:44,None,1_class_lezin,1_class_lezin,2_gal_south,0.2,2_gal_south
0.7,2015-02-28 12:58:45,None,1_class_lezin,1_class_lezin,1_class_lezin,0.7,2_gal_south
0.6,2015-02-28 12:58:46,None,1_class_lezin,1_class_lezin,1_class_lezin,0.2,2_gal_south
0.6,2015-02-28 12:58:47,None,2_gal_south,1_class_lezin,2_gal_south,0.2,2_gal_south
0.7,2015-02-28 12:58:48,None,1_class_lezin,2_gal_south,1_class_lezin,0.7,2_gal_south
1.0,2015-02-28 12:58:49,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:50,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:51,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:52,None,1_class_lezin,2_gal_north,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:53,None,1_class_lezin,2_lobby,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:54,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,2_gal_south
0.9,2015-02-28 12:58:55,None,1_class_lezin,2_lobby,1_class_lezin,0.9,2_gal_south
1.0,2015-02-28 12:58:56,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,2_gal_south
0.9,2015-02-28 12:58:57,None,1_class_lezin,3_2_stairs,1_class_lezin,0.9,2_gal_south
1.0,2015-02-28 12:58:58,None,1_class_lezin,3_2_stairs,1_class_lezin,1.0,2_gal_south
1.0,2015-02-28 12:58:59,None,1_class_lezin,2_lobby,1_class_lezin,1.0,2_gal_south
0.6,2015-02-28 12:59:00,None,2_gal_south,3_2_stairs,2_gal_south,0.2,2_gal_south
0.9,2015-02-28 12:59:01,None,2_gal_south,2_1_stairs,2_gal_south,0.9,2_gal_south
0.7,2015-02-28 12:59:02,None,2_gal_south,3_2_stairs,2_gal_south,0.7,2_gal_south
1.0,2015-02-28 12:59:03,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
0.8,2015-02-28 12:59:04,None,2_gal_south,3_2_stairs,2_gal_south,0.8,2_gal_south
1.0,2015-02-28 12:59:05,None,2_gal_south,2_1_stairs,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:06,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:07,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:08,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:09,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
0.7,2015-02-28 12:59:10,None,1_class_lezin,3_2_stairs,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:59:11,None,1_class_lezin,2_lobby,1_class_lezin,0.7,2_gal_south
0.7,2015-02-28 12:59:12,None,1_class_lezin,3_2_stairs,1_class_lezin,0.7,2_gal_south
1.0,2015-02-28 12:59:13,None,2_gal_south,2_lobby,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:14,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:15,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
0.8,2015-02-28 12:59:16,None,2_gal_south,3_2_stairs,2_gal_south,0.8,2_gal_south
1.0,2015-02-28 12:59:17,None,2_gal_south,3_2_stairs,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:18,None,2_gal_south,2_lobby,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:19,None,2_gal_south,2_lobby,2_gal_south,1.0,2_gal_south
0.8,2015-02-28 12:59:20,None,2_gal_south,2_lobby,2_gal_south,0.8,2_gal_south
0.8,2015-02-28 12:59:21,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_gal_south
0.5,2015-02-28 12:59:22,None,2_gal_north,2_hist_old,2_gal_south,0.2,2_gal_south
0.7,2015-02-28 12:59:23,None,2_gal_south,2_hist_old,2_gal_south,0.7,2_gal_south
0.5,2015-02-28 12:59:24,None,2_gal_north,2_hist_old,2_gal_south,0.2,2_gal_south
0.7,2015-02-28 12:59:25,None,2_gal_south,2_hist_old,2_gal_south,0.7,2_gal_south
0.8,2015-02-28 12:59:26,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_gal_south
0.6,2015-02-28 12:59:27,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_gal_south
0.6,2015-02-28 12:59:28,None,2_gal_south,2_hist_old,2_gal_south,0.2,2_gal_south
1.0,2015-02-28 12:59:29,None,2_gal_south,2_hist_old,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:30,None,2_gal_south,2_hist_old,2_gal_south,1.0,2_gal_south
1.0,2015-02-28 12:59:31,None,2_gal_south,2_hist_old,2_gal_south,1.0,2_gal_south
0.8,2015-02-28 12:59:32,None,2_gal_south,2_hist_old,2_gal_south,0.8,2_gal_south
0.8,2015-02-28 12:59:33,None,1_class_lezin,2_hist_old,1_class_lezin,0.8,2_gal_south
0.8,2015-02-28 12:59:34,None,1_class_lezin,2_hist_old,1_class_lezin,0.8,2_gal_south
0.8,2015-02-28 12:59:35,None,1_class_lezin,2_hist_old,1_class_lezin,0.8,2_gal_south
0.8,2015-02-28 12:59:36,None,1_class_lezin,2_hist_old,1_class_lezin,0.8,2_gal_south
0.8,2015-02-28 12:59:37,None,1_class_lezin,2_hist_old,1_class_lezin,0.8,2_gal_south
1.0,2015-02-28 12:59:38,None,2_gal_south,2_hist_old,2_gal_south,1.0,2_gal_south
0.4,2015-02-28 12:59:39,None,2_gal_north,2_hist_old,2_gal_south,0.2,2_gal_south
0.6,2015-02-28 12:59:40,None,2_gal_north,2_hist_old,2_gal_north,0.2,2_lobby
0.8,2015-02-28 12:59:41,None,2_gal_north,2_hist_old,2_gal_north,0.8,2_lobby
0.7,2015-02-28 12:59:42,None,2_gal_north,2_hist_old,2_gal_north,0.7,2_lobby
0.6,2015-02-28 12:59:43,None,2_lobby,2_hist_old,2_lobby,0.2,2_lobby
0.6,2015-02-28 12:59:44,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.5,2015-02-28 12:59:45,None,2_lobby,2_hist_old,3_2_stairs,0.2,2_lobby
0.5,2015-02-28 12:59:46,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.7,2015-02-28 12:59:47,None,3_2_stairs,2_hist_old,3_2_stairs,0.7,2_lobby
0.7,2015-02-28 12:59:48,None,3_2_stairs,2_hist_old,3_2_stairs,0.7,2_lobby
0.5,2015-02-28 12:59:49,None,2_lobby,2_hist_old,3_2_stairs,0.2,2_lobby
0.8,2015-02-28 12:59:50,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.5,2015-02-28 12:59:51,None,2_1_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.6,2015-02-28 12:59:52,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.6,2015-02-28 12:59:53,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.8,2015-02-28 12:59:54,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.5,2015-02-28 12:59:55,None,2_1_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.8,2015-02-28 12:59:56,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.7,2015-02-28 12:59:57,None,3_2_stairs,2_hist_old,3_2_stairs,0.7,2_lobby
0.8,2015-02-28 12:59:58,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.8,2015-02-28 12:59:59,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.7,2015-02-28 13:00:00,None,3_2_stairs,2_hist_old,3_2_stairs,0.7,2_lobby
0.5,2015-02-28 13:00:01,None,2_lobby,2_hist_old,3_2_stairs,0.2,2_lobby
0.6,2015-02-28 13:00:02,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.6,2015-02-28 13:00:03,None,2_lobby,2_hist_old,2_lobby,0.2,2_lobby
0.9,2015-02-28 13:00:04,None,3_2_stairs,2_hist_old,3_2_stairs,0.9,2_lobby
0.8,2015-02-28 13:00:05,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.8,2015-02-28 13:00:06,None,3_2_stairs,2_hist_old,3_2_stairs,0.8,2_lobby
0.6,2015-02-28 13:00:07,None,3_2_stairs,2_hist_old,3_2_stairs,0.2,2_lobby
0.6,2015-02-28 13:00:08,None,2_lobby,2_hist_old,2_lobby,0.2,2_lobby
0.5,2015-02-28 13:00:09,None,2_lobby,2_hist_old,2_lobby,0.2,2_lobby
0.6,2015-02-28 13:00:10,None,2_lobby,2_hist_old,2_lobby,0.2,2_lobby
0.4,2015-02-28 13:00:11,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.4,2015-02-28 13:00:12,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.4,2015-02-28 13:00:13,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:14,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:15,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:16,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:17,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:18,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:19,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:20,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:21,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
0.5,2015-02-28 13:00:22,None,2_hist_old,2_hist_old,2_lobby,0.2,2_hist_old
1.0,2015-02-28 13:00:23,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 13:00:24,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 13:00:25,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
1.0,2015-02-28 13:00:26,None,2_hist_old,2_hist_old,2_hist_old,1.0,2_hist_old
0.6,2015-02-28 13:00:27,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:28,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:29,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:30,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:31,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:32,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:33,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:34,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.6,2015-02-28 13:00:35,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.8,2015-02-28 13:00:36,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 13:00:37,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.8,2015-02-28 13:00:38,None,2_hist_old,2_hist_old,2_hist_old,0.8,2_hist_old
0.5,2015-02-28 13:00:39,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.5,2015-02-28 13:00:40,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.5,2015-02-28 13:00:41,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
0.5,2015-02-28 13:00:42,None,2_hist_old,2_hist_old,2_hist_old,0.2,2_hist_old
