11057,12647,12724,13846,28873,31853,34946,38215,38591,40399,47682,location,timestamp,visitor_history_id,19896
81,500,500,94,100,94,78,100,500,78,91,None,2015-02-28 11:31:05, 90646,500
100,500,500,93,90,91,79,78,500,76,90,None,2015-02-28 11:31:06, 90646,500
100,500,500,93,100,91,79,100,500,77,91,None,2015-02-28 11:31:07, 90646,500
93,500,500,100,89,94,89,85,500,76,90,None,2015-02-28 11:31:08, 90646,500
100,500,500,92,100,95,86,85,500,94,93,None,2015-02-28 11:31:22, 90646,500
500,500,500,500,90,92,500,79,500,82,95,None,2015-02-28 11:31:23, 90646,500
97,500,500,500,92,93,500,80,500,83,100,None,2015-02-28 11:31:24, 90646,500
100,500,500,500,100,92,95,80,500,79,90,None,2015-02-28 11:31:25, 90646,500
84,500,500,93,100,92,90,82,500,74,90,None,2015-02-28 11:31:26, 90646,500
87,500,100,92,87,88,83,78,500,74,88,None,2015-02-28 11:31:27, 90646,500
88,500,100,92,85,89,83,81,500,74,91,None,2015-02-28 11:31:28, 90646,500
86,500,100,92,82,89,82,81,500,78,91,None,2015-02-28 11:31:29, 90646,500
91,500,100,100,88,95,96,83,500,80,94,None,2015-02-28 11:31:30, 90646,500
92,500,100,100,92,96,85,83,500,78,89,None,2015-02-28 11:31:31, 90646,500
100,500,100,100,87,93,82,80,500,80,91,None,2015-02-28 11:31:32, 90646,500
100,500,100,100,88,95,100,85,500,82,90,None,2015-02-28 11:31:33, 90646,500
100,500,100,100,88,95,95,82,500,82,89,None,2015-02-28 11:31:34, 90646,500
100,500,100,93,88,95,87,81,500,81,88,None,2015-02-28 11:31:35, 90646,500
91,500,100,93,84,91,80,80,500,74,88,None,2015-02-28 11:31:36, 90646,500
88,500,500,93,82,93,80,74,500,72,93,None,2015-02-28 11:31:37, 90646,500
86,500,500,93,87,95,83,76,500,75,88,None,2015-02-28 11:31:38, 90646,500
100,500,500,94,88,95,83,81,500,79,88,None,2015-02-28 11:31:39, 90646,500
96,500,500,94,87,93,79,80,500,78,90,None,2015-02-28 11:31:40, 90646,500
96,500,500,94,87,95,81,83,500,78,91,None,2015-02-28 11:31:41, 90646,500
100,100,500,90,82,93,82,85,500,82,92,None,2015-02-28 11:31:42, 90646,500
100,100,100,87,85,91,82,86,500,83,97,None,2015-02-28 11:31:43, 90646,500
96,100,100,87,91,90,83,82,500,81,88,None,2015-02-28 11:31:44, 90646,500
100,100,100,100,86,91,84,79,500,78,87,None,2015-02-28 11:31:45, 90646,500
100,100,100,96,86,91,100,81,500,78,88,None,2015-02-28 11:31:46, 90646,500
100,100,100,95,87,91,82,81,500,76,88,None,2015-02-28 11:31:47, 90646,500
92,100,100,100,89,91,80,83,500,74,86,None,2015-02-28 11:31:48, 90646,500
89,100,100,87,85,90,85,80,500,79,87,None,2015-02-28 11:31:49, 90646,500
100,100,100,100,87,97,100,82,500,82,88,None,2015-02-28 11:31:50, 90646,500
96,100,100,100,84,94,85,83,100,79,87,None,2015-02-28 11:31:51, 90646,500
97,500,100,96,84,100,82,79,100,80,85,None,2015-02-28 11:31:52, 90646,500
96,500,500,96,91,100,90,79,100,78,89,None,2015-02-28 11:31:53, 90646,500
94,500,500,94,90,100,100,78,100,78,89,None,2015-02-28 11:31:54, 90646,500
91,500,94,94,88,89,87,77,100,84,91,None,2015-02-28 11:31:55, 90646,500
91,500,100,100,88,89,88,85,100,86,83,None,2015-02-28 11:31:56, 90646,500
89,100,100,88,87,96,91,81,100,76,86,None,2015-02-28 11:31:57, 90646,500
96,100,100,91,88,96,88,85,97,75,86,None,2015-02-28 11:31:58, 90646,500
93,100,100,91,87,94,82,80,96,75,86,None,2015-02-28 11:31:59, 90646,500
96,100,100,91,85,93,82,79,100,75,87,None,2015-02-28 11:32:00, 90646,500
100,100,100,100,91,93,83,81,100,75,87,None,2015-02-28 11:32:01, 90646,500
91,100,100,100,83,91,83,83,100,79,85,None,2015-02-28 11:32:02, 90646,500
100,100,100,100,84,100,84,82,100,84,85,None,2015-02-28 11:32:03, 90646,500
92,100,100,87,82,90,80,81,100,78,86,None,2015-02-28 11:32:04, 90646,500
100,100,500,89,84,90,83,85,100,77,89,None,2015-02-28 11:32:05, 90646,500
88,100,500,94,100,91,92,82,100,80,87,None,2015-02-28 11:32:06, 90646,500
90,500,500,95,89,92,84,81,100,81,89,None,2015-02-28 11:32:07, 90646,500
90,500,500,95,85,92,82,86,100,80,86,None,2015-02-28 11:32:08, 90646,500
100,500,500,94,93,93,84,87,500,79,88,None,2015-02-28 11:32:09, 90646,500
100,500,500,94,91,94,79,87,500,78,90,None,2015-02-28 11:32:10, 90646,500
90,500,500,92,90,93,85,87,500,76,92,None,2015-02-28 11:32:11, 90646,500
90,500,500,89,90,93,82,86,500,76,88,None,2015-02-28 11:32:12, 90646,500
91,500,500,100,91,96,78,84,500,81,88,None,2015-02-28 11:32:13, 90646,500
92,500,500,100,86,95,87,85,500,81,91,None,2015-02-28 11:32:14, 90646,500
93,500,100,100,88,96,100,86,500,81,90,None,2015-02-28 11:32:15, 90646,500
93,500,100,94,90,96,88,83,500,78,90,None,2015-02-28 11:32:16, 90646,500
95,500,100,94,91,91,82,81,500,82,91,None,2015-02-28 11:32:17, 90646,500
100,500,100,93,85,90,83,79,500,79,86,None,2015-02-28 11:32:18, 90646,500
84,500,100,92,85,90,82,77,500,80,91,None,2015-02-28 11:32:19, 90646,500
84,500,100,100,100,90,77,84,500,76,86,None,2015-02-28 11:32:20, 90646,500
100,500,100,100,100,100,74,81,500,78,88,None,2015-02-28 11:32:21, 90646,500
83,500,100,100,86,100,74,82,500,80,88,None,2015-02-28 11:32:22, 90646,500
87,500,100,100,100,100,74,86,500,78,88,None,2015-02-28 11:32:23, 90646,500
83,500,100,89,81,100,76,85,500,72,87,None,2015-02-28 11:32:24, 90646,500
100,500,500,89,86,100,80,81,500,77,85,None,2015-02-28 11:32:25, 90646,500
100,500,500,100,83,100,84,86,500,84,89,None,2015-02-28 11:32:26, 90646,500
84,500,500,100,89,100,89,85,500,77,100,None,2015-02-28 11:32:27, 90646,500
85,500,500,100,100,100,83,81,500,77,82,None,2015-02-28 11:32:28, 90646,500
89,500,500,100,89,500,78,81,500,78,82,None,2015-02-28 11:32:29, 90646,500
89,500,500,100,100,500,78,79,500,78,82,None,2015-02-28 11:32:30, 90646,500
100,500,500,100,100,500,100,82,500,77,100,None,2015-02-28 11:32:31, 90646,500
100,500,500,100,100,89,88,79,500,80,85,None,2015-02-28 11:32:32, 90646,500
100,500,500,100,100,100,88,79,500,81,84,None,2015-02-28 11:32:33, 90646,500
87,500,500,500,100,100,76,82,500,79,83,None,2015-02-28 11:32:34, 90646,500
87,500,500,88,100,100,74,87,500,70,83,None,2015-02-28 11:32:35, 90646,500
87,500,500,88,79,100,100,79,500,71,85,None,2015-02-28 11:32:36, 90646,500
87,500,500,100,79,100,80,78,500,71,86,None,2015-02-28 11:32:37, 90646,500
100,500,500,100,80,100,80,77,500,80,88,None,2015-02-28 11:32:38, 90646,500
100,500,500,100,84,89,82,79,500,80,83,None,2015-02-28 11:32:39, 90646,500
81,500,500,100,86,100,81,81,500,76,85,None,2015-02-28 11:32:40, 90646,500
81,500,500,100,88,88,75,78,500,75,100,None,2015-02-28 11:32:41, 90646,500
100,500,500,100,84,88,79,87,500,75,87,None,2015-02-28 11:32:42, 90646,500
100,500,500,100,84,100,87,83,500,80,89,None,2015-02-28 11:32:43, 90646,500
100,500,500,100,100,100,86,83,500,81,100,None,2015-02-28 11:32:44, 90646,500
100,500,500,500,100,100,85,80,500,81,100,None,2015-02-28 11:32:45, 90646,500
100,500,500,500,100,100,82,77,500,79,88,None,2015-02-28 11:32:46, 90646,500
100,500,500,500,100,100,82,84,500,78,89,None,2015-02-28 11:32:47, 90646,500
100,500,500,500,85,89,80,83,500,77,100,None,2015-02-28 11:32:48, 90646,500
100,500,500,500,100,100,80,83,500,73,100,None,2015-02-28 11:32:49, 90646,500
500,500,500,500,88,100,84,86,500,78,100,None,2015-02-28 11:32:50, 90646,500
85,500,500,500,100,100,77,82,500,77,100,None,2015-02-28 11:32:51, 90646,500
85,500,500,500,100,100,75,84,500,78,100,None,2015-02-28 11:32:52, 90646,500
83,500,500,500,88,88,77,81,500,76,100,None,2015-02-28 11:32:53, 90646,500
85,500,500,500,88,100,82,81,500,75,88,None,2015-02-28 11:32:54, 90646,500
88,500,500,500,88,100,89,80,500,79,100,None,2015-02-28 11:32:55, 90646,500
87,500,500,500,100,100,81,80,500,79,100,None,2015-02-28 11:32:56, 90646,500
87,500,500,500,100,100,75,81,500,100,100,None,2015-02-28 11:32:57, 90646,500
100,500,500,500,86,100,83,79,500,83,100,None,2015-02-28 11:32:58, 90646,500
100,500,500,500,87,100,82,81,500,100,100,None,2015-02-28 11:32:59, 90646,500
82,500,500,500,89,100,79,83,500,80,100,None,2015-02-28 11:33:00, 90646,500
83,500,500,500,100,100,84,87,500,100,100,None,2015-02-28 11:33:01, 90646,500
84,500,500,500,86,89,82,85,500,82,100,None,2015-02-28 11:33:02, 90646,500
79,500,500,500,86,89,73,85,500,79,100,None,2015-02-28 11:33:03, 90646,500
100,500,500,500,83,88,76,89,500,83,88,None,2015-02-28 11:33:04, 90646,500
80,500,500,500,85,84,83,87,500,86,88,None,2015-02-28 11:33:05, 90646,500
78,500,500,500,100,85,84,87,500,82,100,None,2015-02-28 11:33:06, 90646,500
82,500,500,500,87,85,77,85,500,82,89,None,2015-02-28 11:33:07, 90646,500
87,500,500,500,100,89,71,86,500,83,87,None,2015-02-28 11:33:08, 90646,500
86,500,500,500,84,88,74,88,500,85,87,None,2015-02-28 11:33:09, 90646,500
86,500,500,500,81,86,73,88,500,82,100,None,2015-02-28 11:33:10, 90646,500
86,500,500,500,100,86,74,85,500,85,100,None,2015-02-28 11:33:11, 90646,500
100,500,500,500,86,87,77,88,500,84,100,None,2015-02-28 11:33:12, 90646,500
76,500,500,500,87,88,71,87,500,83,100,None,2015-02-28 11:33:13, 90646,500
79,500,500,500,88,100,71,84,500,82,100,None,2015-02-28 11:33:14, 90646,500
80,500,500,500,88,88,76,87,500,82,100,None,2015-02-28 11:33:15, 90646,500
77,500,500,500,86,100,79,86,500,82,100,None,2015-02-28 11:33:16, 90646,500
89,500,500,500,86,100,77,88,500,84,100,None,2015-02-28 11:33:17, 90646,500
82,500,500,500,100,100,75,100,500,84,500,None,2015-02-28 11:33:18, 90646,500
78,500,500,500,100,100,82,100,500,82,500,None,2015-02-28 11:33:19, 90646,500
78,500,500,500,100,100,86,100,500,88,500,None,2015-02-28 11:33:20, 90646,500
82,500,500,500,100,100,81,88,500,87,500,None,2015-02-28 11:33:21, 90646,500
86,500,500,89,100,87,82,88,500,86,500,None,2015-02-28 11:33:22, 90646,500
81,500,500,89,100,100,88,89,500,89,500,None,2015-02-28 11:33:23, 90646,500
80,500,500,100,100,100,100,89,500,88,500,None,2015-02-28 11:33:24, 90646,500
75,500,500,100,100,100,100,89,500,88,500,None,2015-02-28 11:33:25, 90646,500
82,500,500,100,500,100,100,87,500,82,500,None,2015-02-28 11:33:26, 90646,500
80,500,500,100,500,100,72,86,500,82,500,None,2015-02-28 11:33:27, 90646,500
75,500,500,100,500,100,77,87,500,82,500,None,2015-02-28 11:33:28, 90646,500
83,500,500,100,86,100,78,100,500,82,500,None,2015-02-28 11:33:29, 90646,500
77,500,500,100,100,100,74,85,500,82,500,None,2015-02-28 11:33:30, 90646,500
79,500,500,100,100,100,74,87,500,84,500,None,2015-02-28 11:33:31, 90646,500
78,500,500,500,100,500,76,100,500,88,500,None,2015-02-28 11:33:32, 90646,500
81,500,500,500,100,500,76,100,500,83,500,None,2015-02-28 11:33:33, 90646,500
