11057,12647,12724,13846,28873,31853,34946,38215,38591,40399,47682,location,timestamp,visitor_history_id,19896
86,500,100,89,75,88,84,80,500,76,85,None,2015-02-28 10:25:43, 80824,500
86,500,100,87,75,88,84,86,500,75,84,None,2015-02-28 10:25:44, 80824,500
90,500,100,94,78,89,83,77,500,84,84,None,2015-02-28 10:25:45, 80824,500
86,500,100,100,75,89,84,80,500,85,84,None,2015-02-28 10:25:45, 80824,500
91,500,100,93,78,89,81,88,500,74,85,None,2015-02-28 10:25:47, 80824,500
94,500,100,93,82,100,80,86,500,74,86,None,2015-02-28 10:25:48, 80824,500
100,500,100,89,76,87,82,87,500,75,85,None,2015-02-28 10:25:49, 80824,500
85,500,100,89,74,87,82,86,500,76,84,None,2015-02-28 10:25:50, 80824,500
85,500,100,92,74,100,87,74,500,78,84,None,2015-02-28 10:25:51, 80824,500
87,500,100,89,83,100,100,78,500,76,85,None,2015-02-28 10:25:52, 80824,500
85,500,100,89,80,89,86,74,500,77,84,None,2015-02-28 10:25:52, 80824,500
87,500,100,100,100,92,73,81,500,83,88,None,2015-02-28 10:25:54, 80824,500
83,500,100,92,83,92,73,78,500,81,88,None,2015-02-28 10:25:55, 80824,500
85,500,100,92,100,94,82,76,500,80,89,None,2015-02-28 10:25:56, 80824,500
86,500,100,93,86,94,80,78,500,83,94,None,2015-02-28 10:25:57, 80824,500
80,500,100,100,100,92,78,78,500,78,87,None,2015-02-28 10:25:58, 80824,500
79,500,100,100,86,89,82,78,500,75,87,None,2015-02-28 10:25:59, 80824,500
80,500,500,100,86,87,86,78,500,82,89,None,2015-02-28 10:26:00, 80824,500
100,500,500,100,86,87,80,86,500,80,87,None,2015-02-28 10:26:00, 80824,500
79,500,500,100,85,87,78,84,500,79,83,None,2015-02-28 10:26:02, 80824,500
79,500,500,100,85,87,84,85,500,86,83,None,2015-02-28 10:26:03, 80824,500
82,500,500,100,100,100,81,86,500,84,85,None,2015-02-28 10:26:04, 80824,500
88,500,500,100,72,87,78,82,500,79,85,None,2015-02-28 10:26:05, 80824,500
100,500,500,500,76,88,83,83,500,79,88,None,2015-02-28 10:26:06, 80824,500
84,500,500,500,79,89,77,85,500,76,86,None,2015-02-28 10:26:06, 80824,500
84,500,500,500,84,100,77,85,500,76,100,None,2015-02-28 10:26:08, 80824,500
100,500,500,500,84,86,75,79,500,80,88,None,2015-02-28 10:26:09, 80824,500
85,500,500,500,88,86,80,82,500,80,87,None,2015-02-28 10:26:09, 80824,500
100,500,500,500,81,88,70,78,500,85,86,None,2015-02-28 10:26:10, 80824,500
100,500,500,500,80,100,72,80,500,80,87,None,2015-02-28 10:26:12, 80824,500
89,500,500,500,78,88,85,84,500,75,87,None,2015-02-28 10:26:13, 80824,500
89,500,500,500,77,86,100,82,500,75,100,None,2015-02-28 10:26:14, 80824,500
86,500,500,500,86,85,100,80,500,86,86,None,2015-02-28 10:26:15, 80824,500
87,500,500,500,77,85,75,80,500,80,85,None,2015-02-28 10:26:16, 80824,500
100,500,500,500,80,84,76,85,500,80,85,None,2015-02-28 10:26:17, 80824,500
87,500,500,500,80,84,75,80,500,82,85,None,2015-02-28 10:26:17, 80824,500
89,500,500,500,80,85,79,88,500,84,87,None,2015-02-28 10:26:19, 80824,500
100,500,500,500,78,85,80,81,500,79,100,None,2015-02-28 10:26:20, 80824,500
100,500,500,500,86,85,80,81,500,78,85,None,2015-02-28 10:26:21, 80824,500
100,500,500,89,86,84,78,81,500,78,85,None,2015-02-28 10:26:22, 80824,500
100,500,500,100,86,100,77,82,500,81,86,None,2015-02-28 10:26:23, 80824,500
84,500,500,100,87,84,75,82,500,79,87,None,2015-02-28 10:26:24, 80824,500
87,500,500,100,84,83,74,82,500,77,85,None,2015-02-28 10:26:25, 80824,500
85,500,500,100,82,84,74,84,500,79,87,None,2015-02-28 10:26:26, 80824,500
86,500,500,100,87,100,72,81,500,83,100,None,2015-02-28 10:26:27, 80824,500
85,500,500,100,86,87,73,81,500,86,89,None,2015-02-28 10:26:27, 80824,500
86,500,500,100,86,88,71,82,500,84,100,None,2015-02-28 10:26:29, 80824,500
100,500,500,100,100,100,100,86,500,83,100,None,2015-02-28 10:26:30, 80824,500
88,500,500,100,86,88,66,84,500,85,100,None,2015-02-28 10:26:30, 80824,500
87,500,500,500,100,100,67,85,500,83,100,None,2015-02-28 10:26:32, 80824,500
87,500,500,500,100,100,100,86,500,85,100,None,2015-02-28 10:26:32, 80824,500
100,500,500,500,100,100,83,100,500,100,100,None,2015-02-28 10:26:34, 80824,500
100,500,500,500,100,100,78,100,500,88,100,None,2015-02-28 10:26:35, 80824,500
100,500,500,500,89,100,85,100,500,89,500,None,2015-02-28 10:26:36, 80824,500
100,500,500,500,100,100,79,86,500,89,500,None,2015-02-28 10:26:36, 80824,500
100,500,500,500,100,100,85,100,500,100,500,None,2015-02-28 10:26:38, 80824,500
100,500,500,500,100,500,83,100,500,100,500,None,2015-02-28 10:26:39, 80824,500
100,500,500,500,100,500,100,100,500,100,500,None,2015-02-28 10:26:39, 80824,500
100,500,500,500,100,500,100,100,500,100,500,None,2015-02-28 10:26:40, 80824,500
500,500,500,500,100,500,84,100,500,100,500,None,2015-02-28 10:26:41, 80824,500
500,500,500,500,100,500,84,100,500,100,500,None,2015-02-28 10:26:42, 80824,500
500,500,500,500,100,500,100,100,500,100,500,None,2015-02-28 10:26:43, 80824,500
500,500,500,500,100,500,85,100,500,100,500,None,2015-02-28 10:26:44, 80824,500
500,500,500,500,500,500,82,100,500,500,500,None,2015-02-28 10:26:45, 80824,500
500,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:26:46, 80824,500
500,500,500,500,500,500,84,500,500,500,500,None,2015-02-28 10:26:47, 80824,500
500,500,500,500,500,500,84,500,500,500,500,None,2015-02-28 10:26:48, 80824,500
500,500,500,500,500,500,83,500,500,500,500,None,2015-02-28 10:26:49, 80824,500
500,500,500,500,500,500,86,500,500,500,500,None,2015-02-28 10:26:50, 80824,500
500,500,500,500,500,500,88,500,500,500,500,None,2015-02-28 10:26:51, 80824,500
500,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:26:52, 80824,500
500,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:26:53, 80824,500
500,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:26:54, 80824,500
500,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:26:55, 80824,500
500,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:26:56, 80824,500
500,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:26:57, 80824,500
88,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:26:58, 80824,500
100,500,500,500,500,500,82,500,500,500,500,None,2015-02-28 10:26:59, 80824,500
100,500,500,500,500,500,79,500,500,500,500,None,2015-02-28 10:27:00, 80824,500
100,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:27:01, 80824,500
100,500,500,500,500,500,83,500,500,500,500,None,2015-02-28 10:27:02, 80824,500
100,500,500,500,500,500,78,500,500,500,500,None,2015-02-28 10:27:03, 80824,500
88,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:27:04, 80824,500
100,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:05, 80824,500
100,500,500,500,500,500,82,500,500,500,500,None,2015-02-28 10:27:06, 80824,500
100,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:27:07, 80824,500
89,500,500,500,500,500,86,500,500,500,500,None,2015-02-28 10:27:08, 80824,500
89,500,500,500,500,500,88,500,500,500,500,None,2015-02-28 10:27:09, 80824,500
85,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:27:10, 80824,500
85,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:27:11, 80824,500
86,500,500,500,500,500,84,500,500,500,500,None,2015-02-28 10:27:12, 80824,500
100,500,500,500,500,500,87,500,500,500,500,None,2015-02-28 10:27:13, 80824,500
100,500,500,500,500,500,82,500,500,500,500,None,2015-02-28 10:27:14, 80824,500
100,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:15, 80824,500
100,500,500,500,500,500,82,500,500,500,500,None,2015-02-28 10:27:16, 80824,500
89,500,500,500,500,500,80,500,500,500,500,None,2015-02-28 10:27:17, 80824,500
89,500,500,500,500,500,80,500,500,500,500,None,2015-02-28 10:27:18, 80824,500
100,500,500,500,500,500,88,500,500,500,500,None,2015-02-28 10:27:19, 80824,500
100,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:20, 80824,500
100,500,500,500,89,500,85,500,500,500,500,None,2015-02-28 10:27:21, 80824,500
100,500,500,500,100,500,100,500,500,500,500,None,2015-02-28 10:27:22, 80824,500
100,500,500,500,100,500,85,500,500,88,500,None,2015-02-28 10:27:23, 80824,500
100,500,500,500,100,500,85,500,500,100,500,None,2015-02-28 10:27:24, 80824,500
100,500,500,500,100,500,87,500,500,100,500,None,2015-02-28 10:27:25, 80824,500
100,500,500,500,100,500,87,500,500,100,500,None,2015-02-28 10:27:26, 80824,500
500,500,500,500,100,500,88,500,500,100,500,None,2015-02-28 10:27:27, 80824,500
500,500,500,500,100,500,89,500,500,100,500,None,2015-02-28 10:27:28, 80824,500
500,500,500,500,100,500,85,500,500,100,500,None,2015-02-28 10:27:29, 80824,500
500,500,500,500,100,500,83,500,500,100,500,None,2015-02-28 10:27:30, 80824,500
500,500,500,500,500,500,79,500,500,100,500,None,2015-02-28 10:27:31, 80824,500
500,500,500,500,500,500,81,500,500,100,500,None,2015-02-28 10:27:32, 80824,500
500,500,500,500,500,500,83,500,500,500,500,None,2015-02-28 10:27:33, 80824,500
500,500,500,500,500,500,77,500,500,500,500,None,2015-02-28 10:27:34, 80824,500
500,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:35, 80824,500
500,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:27:36, 80824,500
500,500,500,500,500,500,87,500,500,500,500,None,2015-02-28 10:27:37, 80824,500
500,500,500,500,500,500,77,500,500,500,500,None,2015-02-28 10:27:38, 80824,500
500,500,500,500,500,500,86,500,500,500,500,None,2015-02-28 10:27:39, 80824,500
500,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:27:40, 80824,500
500,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:27:41, 80824,500
500,500,500,500,500,500,87,500,500,500,500,None,2015-02-28 10:27:42, 80824,500
500,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:27:43, 80824,500
500,500,500,500,500,500,86,500,500,500,500,None,2015-02-28 10:27:44, 80824,500
500,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:45, 80824,500
500,500,500,500,500,500,80,500,500,500,500,None,2015-02-28 10:27:46, 80824,500
500,500,500,500,500,500,76,500,500,500,500,None,2015-02-28 10:27:47, 80824,500
500,500,500,500,500,500,81,500,500,500,500,None,2015-02-28 10:27:48, 80824,500
500,500,500,500,500,500,84,500,500,500,500,None,2015-02-28 10:27:49, 80824,500
500,500,500,500,500,500,88,500,500,500,500,None,2015-02-28 10:27:50, 80824,500
500,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:51, 80824,500
500,500,500,500,500,500,84,500,500,500,500,None,2015-02-28 10:27:52, 80824,500
500,500,500,500,500,500,84,500,500,500,500,None,2015-02-28 10:27:53, 80824,500
500,500,500,500,500,500,83,500,500,500,500,None,2015-02-28 10:27:54, 80824,500
500,500,500,500,500,500,83,500,500,500,500,None,2015-02-28 10:27:55, 80824,500
500,500,500,500,500,500,80,500,500,500,500,None,2015-02-28 10:27:56, 80824,500
88,500,500,500,500,500,85,500,500,500,500,None,2015-02-28 10:27:57, 80824,500
88,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:27:58, 80824,500
100,500,500,500,500,500,88,500,500,500,500,None,2015-02-28 10:27:59, 80824,500
100,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:28:00, 80824,500
100,500,500,500,500,500,100,500,500,500,500,None,2015-02-28 10:28:01, 80824,500
100,500,500,500,500,500,79,500,500,500,500,None,2015-02-28 10:28:02, 80824,500
100,500,500,500,500,500,75,500,500,500,500,None,2015-02-28 10:28:03, 80824,500
100,500,500,500,81,500,79,500,500,500,500,None,2015-02-28 10:28:04, 80824,500
100,500,500,500,82,500,80,500,500,87,500,None,2015-02-28 10:28:05, 80824,500
100,500,500,500,100,500,80,85,500,100,500,None,2015-02-28 10:28:07, 80824,500
500,500,500,500,100,500,80,100,500,88,500,None,2015-02-28 10:28:07, 80824,500
500,500,500,500,100,500,79,100,500,100,500,None,2015-02-28 10:28:08, 80824,500
500,500,500,500,100,500,79,100,500,100,500,None,2015-02-28 10:28:09, 80824,500
500,500,500,500,86,500,77,100,500,100,500,None,2015-02-28 10:28:10, 80824,500
500,500,500,500,86,500,76,100,500,86,500,None,2015-02-28 10:28:11, 80824,500
500,500,500,500,100,500,75,100,500,100,500,None,2015-02-28 10:28:13, 80824,500
