11057,12647,12724,13846,28873,31853,34946,38215,38591,40399,47682,location,timestamp,visitor_history_id,19896
100,500,500,100,100,94,88,88,500,85,91,None,2015-02-28 12:57:04, 69406,500
89,500,500,95,85,100,89,88,500,87,89,None,2015-02-28 12:57:05, 69406,500
90,500,500,100,85,94,100,88,500,85,89,None,2015-02-28 12:57:06, 69406,500
100,500,500,100,87,90,100,94,500,85,92,None,2015-02-28 12:57:07, 69406,500
100,500,500,100,87,90,100,91,500,86,91,None,2015-02-28 12:57:08, 69406,500
91,500,500,100,89,93,100,88,500,86,90,None,2015-02-28 12:57:09, 69406,500
90,500,500,100,90,100,84,89,500,86,90,None,2015-02-28 12:57:10, 69406,500
90,500,500,100,89,100,87,86,500,84,92,None,2015-02-28 12:57:11, 69406,500
100,500,500,95,88,95,83,85,500,84,87,None,2015-02-28 12:57:12, 69406,500
100,500,500,100,85,95,83,85,500,84,87,None,2015-02-28 12:57:13, 69406,500
100,500,500,100,85,100,84,85,500,83,87,None,2015-02-28 12:57:14, 69406,500
100,500,500,100,84,100,83,87,500,85,89,None,2015-02-28 12:57:15, 69406,500
100,500,500,96,100,100,100,82,500,76,91,None,2015-02-28 12:57:16, 69406,500
100,500,500,94,77,90,100,82,500,71,92,None,2015-02-28 12:57:17, 69406,500
83,500,500,94,83,90,90,82,500,75,91,None,2015-02-28 12:57:18, 69406,500
100,500,500,95,85,95,90,78,500,78,91,None,2015-02-28 12:57:19, 69406,500
80,500,500,100,100,94,86,85,500,76,94,None,2015-02-28 12:57:20, 69406,500
80,500,500,92,82,91,79,82,500,76,92,None,2015-02-28 12:57:21, 69406,500
79,500,500,100,84,90,78,82,500,77,88,None,2015-02-28 12:57:22, 69406,500
86,500,500,95,79,91,76,84,500,77,86,None,2015-02-28 12:57:23, 69406,500
86,500,500,96,82,94,76,87,500,78,86,None,2015-02-28 12:57:24, 69406,500
88,500,500,100,81,94,88,80,500,75,87,None,2015-02-28 12:57:25, 69406,500
88,500,500,100,82,93,85,80,500,76,85,None,2015-02-28 12:57:26, 69406,500
87,500,500,100,89,95,84,86,500,76,87,None,2015-02-28 12:57:27, 69406,500
88,500,500,92,90,100,84,81,500,75,90,None,2015-02-28 12:57:28, 69406,500
86,500,500,100,89,100,87,83,500,75,87,None,2015-02-28 12:57:29, 69406,500
86,500,500,100,89,100,81,88,500,78,91,None,2015-02-28 12:57:30, 69406,500
100,500,93,95,91,100,83,86,500,77,92,None,2015-02-28 12:57:31, 69406,500
89,500,100,95,100,96,82,85,500,73,90,None,2015-02-28 12:57:32, 69406,500
89,500,100,92,86,91,81,78,500,68,88,None,2015-02-28 12:57:33, 69406,500
100,500,100,92,86,92,84,77,500,83,90,None,2015-02-28 12:57:34, 69406,500
100,500,100,100,84,93,83,78,500,82,91,None,2015-02-28 12:57:35, 69406,500
96,500,100,100,84,100,83,80,500,80,92,None,2015-02-28 12:57:36, 69406,500
100,500,100,89,91,100,89,79,500,83,92,None,2015-02-28 12:57:37, 69406,500
91,500,100,100,100,100,100,82,500,85,94,None,2015-02-28 12:57:38, 69406,500
100,500,100,90,91,86,81,81,500,83,92,None,2015-02-28 12:57:39, 69406,500
86,500,94,91,84,88,83,78,500,79,81,None,2015-02-28 12:57:40, 69406,500
88,500,94,93,91,93,88,77,500,77,84,None,2015-02-28 12:57:41, 69406,500
94,500,100,88,93,91,100,76,500,77,85,None,2015-02-28 12:57:42, 69406,500
87,500,100,88,87,90,81,77,500,78,84,None,2015-02-28 12:57:43, 69406,500
84,500,100,88,86,90,79,81,500,80,84,None,2015-02-28 12:57:44, 69406,500
100,500,100,100,82,88,78,82,500,78,83,None,2015-02-28 12:57:45, 69406,500
85,500,100,88,83,89,77,84,500,78,85,None,2015-02-28 12:57:46, 69406,500
86,500,100,90,92,88,77,83,500,78,89,None,2015-02-28 12:57:47, 69406,500
86,500,100,94,84,88,78,85,500,78,84,None,2015-02-28 12:57:48, 69406,500
88,500,100,96,81,87,84,85,500,78,83,None,2015-02-28 12:57:49, 69406,500
88,500,92,100,81,100,74,83,91,79,83,None,2015-02-28 12:57:50, 69406,500
90,100,100,100,85,100,72,83,100,82,84,None,2015-02-28 12:57:51, 69406,500
100,100,100,88,91,89,66,86,100,78,82,None,2015-02-28 12:57:52, 69406,500
100,92,100,100,80,88,86,86,100,79,83,None,2015-02-28 12:57:53, 69406,500
92,92,100,100,81,89,85,85,96,82,84,None,2015-02-28 12:57:54, 69406,500
93,100,100,88,78,89,72,85,100,82,86,None,2015-02-28 12:57:55, 69406,500
81,100,100,89,78,91,76,87,100,82,87,None,2015-02-28 12:57:56, 69406,500
100,100,100,89,81,94,100,90,100,82,94,None,2015-02-28 12:57:57, 69406,500
100,100,100,100,94,91,90,92,100,83,90,None,2015-02-28 12:57:58, 69406,500
90,100,100,96,92,89,82,90,100,84,91,None,2015-02-28 12:57:59, 69406,500
70,100,100,100,100,85,81,92,100,83,100,None,2015-02-28 12:58:00, 69406,500
81,100,500,100,100,90,73,92,100,85,95,None,2015-02-28 12:58:01, 69406,500
80,100,500,93,100,92,74,90,100,82,95,None,2015-02-28 12:58:02, 69406,500
75,500,500,100,100,92,79,88,100,81,100,None,2015-02-28 12:58:03, 69406,500
76,500,500,100,87,90,83,93,100,86,91,None,2015-02-28 12:58:04, 69406,500
76,500,500,100,86,94,83,91,500,84,92,None,2015-02-28 12:58:05, 69406,500
81,500,500,100,80,90,78,86,500,76,91,None,2015-02-28 12:58:07, 69406,500
81,500,500,100,86,92,79,92,500,80,91,None,2015-02-28 12:58:07, 69406,500
82,500,500,100,80,89,77,86,500,77,100,None,2015-02-28 12:58:08, 69406,500
81,500,500,100,85,100,77,100,500,79,100,None,2015-02-28 12:58:09, 69406,500
79,500,500,100,85,100,78,88,500,82,100,None,2015-02-28 12:58:10, 69406,500
78,500,500,100,100,100,74,88,500,88,100,None,2015-02-28 12:58:11, 69406,500
77,500,500,100,100,100,77,89,500,87,100,None,2015-02-28 12:58:12, 69406,500
77,500,500,100,100,100,84,100,500,86,100,None,2015-02-28 12:58:13, 69406,500
77,500,500,100,100,100,78,89,500,85,100,None,2015-02-28 12:58:14, 69406,500
78,500,500,100,100,100,84,89,500,87,100,None,2015-02-28 12:58:15, 69406,500
77,500,500,500,89,100,100,100,500,88,500,None,2015-02-28 12:58:16, 69406,500
80,500,500,500,89,500,83,100,500,88,500,None,2015-02-28 12:58:17, 69406,500
78,500,500,500,100,500,77,100,500,86,500,None,2015-02-28 12:58:18, 69406,500
75,500,500,500,100,500,75,100,500,85,500,None,2015-02-28 12:58:19, 69406,500
80,500,500,500,89,500,75,100,500,85,500,None,2015-02-28 12:58:20, 69406,500
76,500,500,500,100,500,86,100,500,100,500,None,2015-02-28 12:58:21, 69406,500
81,500,500,500,100,500,87,100,500,88,500,None,2015-02-28 12:58:22, 69406,500
77,500,500,500,100,500,86,100,500,88,500,None,2015-02-28 12:58:23, 69406,500
75,500,500,500,100,500,83,500,500,88,500,None,2015-02-28 12:58:24, 69406,500
72,500,500,500,100,500,80,500,500,88,500,None,2015-02-28 12:58:25, 69406,500
71,500,500,500,100,500,78,500,500,87,500,None,2015-02-28 12:58:26, 69406,500
71,500,500,500,100,500,77,500,500,100,500,None,2015-02-28 12:58:27, 69406,500
71,500,500,500,100,88,78,500,500,100,500,None,2015-02-28 12:58:28, 69406,500
74,500,500,500,100,100,100,500,500,88,500,None,2015-02-28 12:58:29, 69406,500
78,500,500,500,500,100,87,500,500,100,500,None,2015-02-28 12:58:30, 69406,500
77,500,500,500,500,100,100,500,500,100,500,None,2015-02-28 12:58:31, 69406,500
73,500,500,500,500,100,87,500,500,100,500,None,2015-02-28 12:58:32, 69406,500
74,500,500,500,500,89,81,500,500,86,500,None,2015-02-28 12:58:33, 69406,500
78,500,500,500,500,100,100,500,500,100,500,None,2015-02-28 12:58:34, 69406,500
77,500,500,500,500,100,100,500,500,85,500,None,2015-02-28 12:58:35, 69406,500
73,500,500,500,500,100,79,500,500,100,500,None,2015-02-28 12:58:36, 69406,500
77,500,500,500,500,100,100,500,500,100,500,None,2015-02-28 12:58:37, 69406,500
79,500,500,500,500,87,80,500,500,100,500,None,2015-02-28 12:58:38, 69406,500
